location subarea coord_x coord_y
1314 118 3978755.2086769324 2370373.168075342
1315 118 3972827.848044845 2367591.447581284
1316 118 3980596.157388622 2368175.153299138
1317 118 3981748.2110240054 2364966.2656095074
1318 118 3972534.766129691 2362518.6470849877
1319 118 3977494.3882438713 2362639.2879697643
1320 118 3982926.7287084623 2367153.004619848
1321 119 3977044.72404821 2353637.825711649
1322 124 3987032.3961093533 2356752.7021592553
1323 124 3985732.6108433777 2359031.349996591
1324 118 3979343.055350793 2360373.19596452
1325 118 3982484.440308331 2362181.480779092
1326 118 3982303.443588826 2357547.405784163
1327 118 3977052.266814326 2357667.9837272223
1328 127 4003569.610122834 2359784.365917381
1329 127 4000722.5318035386 2369075.5465716226
1330 124 3997897.263292125 2365780.871829065
1331 127 4007877.892197713 2364867.309051581
1332 124 3997012.7481049383 2355838.3696077676
1333 126 4007009.7952232314 2370598.93965722
1334 127 4002887.5510916165 2365323.97121688
1335 127 4002974.1972457287 2369803.960995626
1336 127 4002445.206930368 2360352.630895672
1337 124 3995647.7389603807 2366795.222386567
1338 127 4007435.5336807794 2359896.0130215017
1339 124 3997454.9333182406 2360809.4865816855
1340 112 3964139.175123811 2383587.361847773
1341 112 3958419.371549095 2374416.693546939
1342 112 3958850.2756773722 2378525.2806304097
1343 117 3973389.0719712884 2373040.835021808
1344 118 3970385.3842549534 2371897.63478361
1345 112 3963698.585678888 2378379.7778974753
1346 112 3966493.1580942916 2377069.7470211573
1347 112 3963409.2113597393 2373957.834790039
1348 112 3960276.6049132133 2383422.186679575
1349 113 3968236.688706401 2369732.011928383
1350 112 3968399.111797971 2373499.2152861184
1351 112 3969117.4496371495 2378723.973601621
1352 112 3970297.2953904243 2382466.021005377
1353 117 3983369.167951037 2372124.7921474287
1354 117 3983811.7576120594 2377096.839678536
1355 123 3988590.859391824 2376380.467277494
1356 117 3978821.671457468 2377554.788386044
1357 117 3978379.090986763 2372582.6939815124
1358 117 3982327.543085064 2381345.323954925
1359 117 3982187.5948774465 2376185.4746531225
1360 117 3973831.6434100764 2378012.976941279
1361 112 3966533.727082946 2381562.4304612335
1362 117 3981573.6941567934 2373774.9326031744
1363 117 3974274.3691951768 2382985.374580901
1364 117 3979264.404097937 2382527.138808192
1365 127 4012418.3852389343 2356906.483089594
1366 128 4001560.9468188332 2350410.7596674925
1367 128 4005367.437505738 2350247.6056421413
1368 124 3992022.5447201007 2356295.4172677086
1369 124 3987474.5491079944 2361723.911498773
1370 127 4002003.0053622597 2355381.5591541743
1371 127 4007186.844308767 2355844.598454324
1372 125 3996570.708081482 2350867.524582954
1373 126 4008763.02877083 2374810.6930625755
1374 127 4012221.994555938 2360534.254968714
1375 127 4012868.285712211 2364410.8853025646
1376 126 4013711.0115697775 2369364.3408239176
1377 4 4017331.4300214266 2364840.0518905
1378 3 4017239.80527832 2373837.1275227363
1379 126 4013351.045360708 2376208.548325176
1380 126 4014316.2115801685 2372959.0961292908
1381 119 3981158.4843907612 2347268.528165582
1382 125 3985381.230278761 2347576.7445745766
1383 119 3976168.485939727 2347726.191157742
1384 125 3991138.6491643065 2346353.910197677
1385 119 3981600.317727455 2352239.238876234
1386 125 3986590.3926322595 2351781.7641636245
1387 119 3968192.6628859593 2349635.0921215652
1388 125 3991580.523051372 2351324.526073395
1389 119 3974465.5680255345 2350875.7932600277
1390 177 3995245.4634309667 2335956.6579137505
1391 125 3995687.0653172084 2340926.6650679326
1392 125 3996128.8136763447 2345896.9551798315
1393 128 4001119.031730841 2345440.2361076674
1394 125 3997171.3821151056 2343067.258479206
1395 128 3999145.0449063964 2347301.470777954
1396 154 3891932.25059424 2305380.3697598865
1397 154 3896920.929297664 2304919.529174351
1398 54 3911447.8028430864 2298570.2206194806
1399 53 3911887.378514427 2303538.3861291963
1400 54 3908500.0018753977 2301960.0543960985
1401 53 3912327.138728228 2308506.862944078
1402 154 3901909.677465563 2304458.9183617337
1403 53 3906898.494177935 2303998.5373410615
1404 154 3902349.3583085 2309427.5143418615
1405 53 3907338.214644046 2308967.0734305847
1406 154 3902789.227605122 2314396.41745207
1407 53 3907778.1214164104 2313935.9169133687
1408 154 3901466.444917719 2307277.89073863
1409 155 3899533.9437148203 2304114.1811419316
1410 154 3897360.5706398347 2309888.185661435
1411 154 3897800.402583479 2314857.1490174574
1412 154 3898899.9992610016 2312385.579332412
1413 89 4042647.2092993436 2246512.003607656
1414 56 3914096.1089329044 2270180.289705727
