location subarea coord_x coord_y
1314 555 3978755.2086769324 2370373.168075342
1315 546 3972827.848044845 2367591.447581284
1316 555 3980596.157388622 2368175.153299138
1317 556 3981748.2110240054 2364966.2656095074
1318 546 3972534.766129691 2362518.6470849877
1319 546 3977494.3882438713 2362639.2879697643
1320 556 3982926.7287084623 2367153.004619848
1321 558 3977044.72404821 2353637.825711649
1322 568 3987032.3961093533 2356752.7021592553
1323 568 3985732.6108433777 2359031.349996591
1324 557 3979343.055350793 2360373.19596452
1325 556 3982484.440308331 2362181.480779092
1326 557 3982303.443588826 2357547.405784163
1327 547 3977052.266814326 2357667.9837272223
1328 605 4003569.610122834 2359784.365917381
1329 591 4000722.5318035386 2369075.5465716226
1330 592 3997897.263292125 2365780.871829065
1331 605 4007877.892197713 2364867.309051581
1332 593 3997012.7481049383 2355838.3696077676
1333 604 4007009.7952232314 2370598.93965722
1334 592 4002887.5510916165 2365323.97121688
1335 591 4002974.1972457287 2369803.960995626
1336 592 4002445.206930368 2360352.630895672
1337 578 3995647.7389603807 2366795.222386567
1338 605 4007435.5336807794 2359896.0130215017
1339 592 3997454.9333182406 2360809.4865816855
1340 528 3964139.175123811 2383587.361847773
1341 526 3958419.371549095 2374416.693546939
1342 525 3958850.2756773722 2378525.2806304097
1343 545 3973389.0719712884 2373040.835021808
1344 537 3970385.3842549534 2371897.63478361
1345 529 3963698.585678888 2378379.7778974753
1346 536 3966493.1580942916 2377069.7470211573
1347 530 3963409.2113597393 2373957.834790039
1348 524 3960276.6049132133 2383422.186679575
1349 537 3968236.688706401 2369732.011928383
1350 537 3968399.111797971 2373499.2152861184
1351 536 3969117.4496371495 2378723.973601621
1352 535 3970297.2953904243 2382466.021005377
1353 555 3983369.167951037 2372124.7921474287
1354 554 3983811.7576120594 2377096.839678536
1355 565 3988590.859391824 2376380.467277494
1356 544 3978821.671457468 2377554.788386044
1357 545 3978379.090986763 2372582.6939815124
1358 553 3982327.543085064 2381345.323954925
1359 554 3982187.5948774465 2376185.4746531225
1360 544 3973831.6434100764 2378012.976941279
1361 528 3966533.727082946 2381562.4304612335
1362 554 3981573.6941567934 2373774.9326031744
1363 543 3974274.3691951768 2382985.374580901
1364 543 3979264.404097937 2382527.138808192
1365 613 4012418.3852389343 2356906.483089594
1366 594 4001560.9468188332 2350410.7596674925
1367 607 4005367.437505738 2350247.6056421413
1368 580 3992022.5447201007 2356295.4172677086
1369 567 3987474.5491079944 2361723.911498773
1370 593 4002003.0053622597 2355381.5591541743
1371 606 4007186.844308767 2355844.598454324
1372 594 3996570.708081482 2350867.524582954
1373 603 4008763.02877083 2374810.6930625755
1374 612 4012221.994555938 2360534.254968714
1375 612 4012868.285712211 2364410.8853025646
1376 611 4013711.0115697775 2369364.3408239176
1377 7 4017331.4300214266 2364840.0518905
1378 6 4017239.80527832 2373837.1275227363
1379 610 4013351.045360708 2376208.548325176
1380 610 4014316.2115801685 2372959.0961292908
1381 918 3981158.4843907612 2347268.528165582
1382 821 3985381.230278761 2347576.7445745766
1383 916 3976168.485939727 2347726.191157742
1384 823 3991138.6491643065 2346353.910197677
1385 558 3981600.317727455 2352239.238876234
1386 569 3986590.3926322595 2351781.7641636245
1387 914 3968192.6628859593 2349635.0921215652
1388 581 3991580.523051372 2351324.526073395
1389 548 3974465.5680255345 2350875.7932600277
1390 833 3995245.4634309667 2335956.6579137505
1391 832 3995687.0653172084 2340926.6650679326
1392 832 3996128.8136763447 2345896.9551798315
1393 832 4001119.031730841 2345440.2361076674
1394 832 3997171.3821151056 2343067.258479206
1395 594 3999145.0449063964 2347301.470777954
1396 711 3891932.25059424 2305380.3697598865
1397 722 3896920.929297664 2304919.529174351
1398 224 3911447.8028430864 2298570.2206194806
1399 224 3911887.378514427 2303538.3861291963
1400 733 3908500.0018753977 2301960.0543960985
1401 223 3912327.138728228 2308506.862944078
1402 722 3901909.677465563 2304458.9183617337
1403 733 3906898.494177935 2303998.5373410615
1404 721 3902349.3583085 2309427.5143418615
1405 732 3907338.214644046 2308967.0734305847
1406 720 3902789.227605122 2314396.41745207
1407 731 3907778.1214164104 2313935.9169133687
1408 721 3901466.444917719 2307277.89073863
1409 722 3899533.9437148203 2304114.1811419316
1410 721 3897360.5706398347 2309888.185661435
1411 720 3897800.402583479 2314857.1490174574
1412 720 3898899.9992610016 2312385.579332412
1413 394 4042647.2092993436 2246512.003607656
1414 237 3914096.1089329044 2270180.289705727
