customer weight coord_x coord_y id_grid5km fid x_LAMB93 y_LAMB93
1088 18.0 4009252.614739848 2364713.488070421 1087 2746 947046.9138407927 6362708.113115297
1089 12.0 4009076.72147696 2361152.9125355682 1088 2747 947186.9964319587 6359139.8585044015
1090 26.5 4008900.799763937 2357590.470004439 1089 2748 947327.157925664 6355569.594048118
1091 4.0 4008724.849730235 2354026.1609476376 1090 2749 947467.3983657793 6351997.31862895
1092 18.0 4008548.871505543 2350459.9858392067 1091 2750 947607.7177962 6348423.031128774
1093 20.0 4008372.865219784 2346891.945156628 1092 2751 947748.1162608457 6344846.730428843
1094 158.5 4008196.831003113 2343322.039380838 1093 2752 947888.5938036614 6341268.415409772
1095 80.5 4008020.768985919 2339750.268996226 1094 2753 948029.1504686163 6337688.084951559
1096 340.5 4007844.679298825 2336176.634490642 1095 2754 948169.7862997039 6334105.737933569
1097 805.5 4007668.5620726845 2332601.1363553796 1096 2755 948310.5013409434 6330521.373234532
1098 17.0 4007492.417438587 2329023.775085216 1097 2756 948451.2956363776 6326934.989732559
1099 21.0 4007316.245527855 2325444.5511784065 1098 2757 948592.1692300751 6323346.58630512
1100 34.0 4007140.0464720433 2321863.465136666 1099 2758 948733.1221661284 6319756.1618290655
1101 153.0 4006963.8204029407 2318280.517465196 1100 2759 948874.1544886554 6316163.715180602
1102 180.0 4006787.567452569 2314695.70867268 1101 2760 949015.2662417982 6312569.245235319
1103 176.5 4006611.2877531853 2311109.0392713062 1102 2761 949156.4574697242 6308972.750868163
1104 1593.0 4006434.9814372766 2307520.5097767296 1103 2762 949297.7282166255 6305374.230953451
1105 411.5 4006258.6486375676 2303930.1207081378 1104 2763 949439.0785267189 6301773.68436487
1106 24.0 4006082.2894870136 2300337.8725881972 1105 2764 949580.5084442461 6298171.10997547
1107 300.5 4005905.9041188047 2296743.765943084 1106 2765 949722.0180134738 6294566.506657673
1108 96.5 4005729.492666364 2293147.8013025043 1107 2766 949863.6072786936 6290959.873283257
1109 534.5 4005553.0552633493 2289549.9791996623 1108 2767 950005.2762842218 6287351.208723374
1110 63.0 4005376.5920436503 2285950.3001712956 1109 2768 950147.0250743999 6283740.51184854
1111 291.0 4005200.1031413926 2282348.7647576686 1110 2769 950288.8536935941 6280127.781528631
1112 26.0 4005023.5886909333 2278745.3735025674 1111 2770 950430.7621861956 6276513.016632894
1113 23.0 4004847.0488268645 2275140.1269533164 1112 2771 950572.7505966208 6272896.216029933
1114 1308.5 4004670.4836840117 2271533.0256607886 1113 2772 950714.8189693108 6269277.378587719
1115 744.0 4004493.8933974346 2267924.0701793972 1114 2773 950856.9673487323 6265656.50317358
1116 2095.0 4004317.278102426 2264313.2610671027 1115 2774 950999.1957793761 6262033.588654215
1117 1936.5 4004140.6379345125 2260700.5988854086 1116 2775 951141.5043057589 6258408.63389568
1118 1118.5 4003963.973029455 2257086.084199408 1117 2776 951283.8929724218 6254781.637763393
1119 4035.0 4003787.2835232476 2253469.717577713 1118 2777 951426.3618239319 6251152.599122131
1120 847.0 4003610.5695521194 2249851.499592546 1119 2778 951568.9109048803 6247521.516836035
1121 1911.5 4003433.8312525316 2246231.430819668 1120 2779 951711.540259884 6243888.389768602
1122 927.0 4003257.0687611806 2242609.511838435 1121 2780 951854.2499335848 6240253.216782695
1123 97.0 4003080.282214996 2238985.743231777 1122 2781 951997.0399706499 6236615.996740529
1124 4779.5 4002903.4717511414 2235360.125586203 1123 2782 952139.9104157715 6232976.72850368
1125 16722.0 4002726.6375070144 2231732.6594918314 1124 2783 952282.8613136669 6229335.410933085
1126 6297.5 4002549.7796202465 2228103.3455423503 1125 2784 952425.892709079 6225692.042889037
1127 26.0 4015615.765625877 2421243.7603864456 1126 2798 948363.4834306343 6419668.0236736415
1128 10.0 4015442.3633959545 2417713.0338821295 1127 2799 948504.3210088304 6416131.854659237
1129 616.0 4014748.454344524 2403571.3915984295 1128 2803 949068.465133393 6401967.247467838
1130 792.5 4014574.9026718927 2400031.2990677673 1129 2804 949209.6998382088 6398421.107344403
1131 175.5 4014401.3214854198 2396489.334607753 1130 2805 949351.0141008738 6394872.969671705
1132 331.5 4014227.710910543 2392945.4986515883 1131 2806 949492.4079656205 6391322.833339143
1133 529.5 4014054.0710729267 2389399.7916358425 1132 2807 949633.8814767065 6387770.697235492
1134 148.0 4013880.4020984694 2385852.214000497 1133 2808 949775.4346784141 6384216.560248904
1135 513.5 4013706.7041132962 2382302.7661889037 1134 2809 949917.0676150506 6380660.421266911
1136 475.5 4013532.977243764 2378751.4486478404 1135 2810 950058.7803309478 6377102.279176417
1137 46.0 4013359.2216164595 2375198.2618274856 1136 2811 950200.5728704627 6373542.132863704
1138 174.0 4013185.4373581987 2371643.2061814186 1137 2812 950342.4452779768 6369979.981214434
1139 136.0 4012837.7834572275 2364527.4902435844 1138 2814 950626.4298746547 6362849.657445717
1140 8.0 4012663.9140693014 2360966.8308760826 1139 2815 950768.5421527063 6359281.483094462
1141 3.0 4012490.0165599883 2357404.3045314206 1140 2816 950910.734476533 6355711.298943026
1142 30.5 4012316.091057257 2353839.9116803086 1141 2817 951053.0068906414 6352139.103873938
1143 42.0 4012142.1376893055 2350273.652796899 1142 2818 951195.3594395627 6348564.8967691
1144 339.5 4011968.1565845627 2346705.528358782 1143 2819 951337.7921678531 6344988.676509786
1145 131.0 4011794.1478716885 2343135.538847003 1144 2820 951480.305120094 6341410.441976642
1146 664.0 4011620.111679572 2339563.6847460573 1145 2821 951622.8983408917 6337830.192049688
1147 917.0 4011446.048137335 2335989.966543904 1146 2822 951765.5718748776 6334247.9256083155
1148 1391.5 4011271.957374328 2332414.3847319474 1147 2823 951908.3257667081 6330663.641531277
1149 9.0 4010923.6947045606 2325257.6322616413 1148 2825 952194.0748026541 6323489.015982117
1150 521.5 4010749.5230576564 2321676.462603481 1149 2826 952337.0700362078 6319898.672264363
1151 45.0 4010575.324709693 2318093.431335901 1150 2827 952480.1458064829 6316306.306419685
1152 417.5 4010401.0997911757 2314508.5389676923 1151 2828 952623.3021582612 6312711.9173236955
1153 89.0 4010226.848432839 2310921.7860111548 1152 2829 952766.53913635 6309115.503851368
1154 263.0 4010052.5707656494 2307333.172982053 1153 2830 952909.8567855817 6305517.064877044
1155 100.0 4009878.2669208045 2303742.700399682 1154 2831 953053.2551508136 6301916.599274439
1156 3.0 4009703.9370297315 2300150.3687868207 1155 2832 953196.7342769288 6298314.105916624
1157 139.5 4009529.581224089 2296556.178669752 1156 2833 953340.2942088351 6294709.583676047
1158 189.0 4009355.1996357674 2292960.1305782944 1157 2834 953483.9349914659 6291103.031424513
1159 1808.0 4009180.7923968867 2289362.2250457616 1158 2835 953627.6566697796 6287494.448033201
1160 3.0 4009006.359639799 2285762.4626090005 1159 2836 953771.4592887602 6283883.832372648
1161 165.0 4008831.9014970865 2282160.8438083865 1160 2837 953915.3428934168 6280271.183312757
1162 236.0 4008657.418101563 2278557.369187817 1161 2838 954059.3075287837 6276656.499722803
1163 1506.5 4008482.909586273 2274952.0392947253 1162 2839 954203.3532399208 6273039.780471413
1164 1189.0 4008308.376084492 2271344.854680095 1163 2840 954347.4800719135 6269421.024426583
1165 1048.0 4008133.8177297274 2267735.815898451 1164 2841 954491.6880698721 6265800.230455669
1166 3.0 4007959.234655716 2264124.9235078646 1165 2842 954635.9772789327 6262177.397425393
1167 102.0 4007784.626996427 2260512.17806995 1166 2843 954780.3477442566 6258552.5242018355
1168 1775.5 4007609.994886061 2256897.5801499113 1167 2844 954924.7995110305 6254925.609650445
1169 412.0 4007435.338459048 2253281.1303164726 1168 2845 955069.3326244671 6251296.6526360195
1170 4038.5 4007260.6578500513 2249662.829141967 1169 2846 955213.9471298037 6247665.652022729
1171 257.5 4007085.953193963 2246042.677202266 1170 2847 955358.6430723037 6244032.606674093
1172 5047.5 4006911.224625909 2242420.6750768386 1171 2848 955503.4204972557 6240397.515453001
1173 92.5 4006736.472281244 2238796.8233487243 1172 2849 955648.2794499741 6236760.377221694
1174 238.0 4006561.696295555 2235171.1226045475 1173 2850 955793.2199757986 6233121.190841773
1175 24947.0 4006386.896804661 2231543.5734345363 1174 2851 955938.2421200948 6229479.9551742
1176 3283.5 4006212.0739446096 2227914.17643249 1175 2852 956083.3459282531 6225836.669079296
1177 3221.5 4006037.2278516823 2224282.932195823 1176 2853 956228.5314456908 6222191.33141673
1178 78.0 4018997.3402221864 2417530.4336480824 1177 2867 952053.4480902604 6416274.219355193
1179 395.5 4018311.5084774084 2403388.458940336 1178 2871 952625.6492948051 6402109.935354178
1180 695.0 4018139.9770009564 2399848.2833474595 1179 2872 952768.9011070648 6398563.876142156
1181 758.5 4017968.4163555615 2396306.2358429604 1180 2873 952912.2336134149 6395015.819426448
1182 1829.5 4017796.8266652017 2392762.3168601464 1181 2874 953055.6468587201 6391465.76409648
1183 256.0 4017625.2080540825 2389216.526835691 1182 2875 953199.1408878698 6387913.709041052
1184 214.0 4017453.5606466355 2385668.8662096825 1183 2876 953342.7157457788 6384359.653148339
1185 71.0 4017281.8845675206 2382119.3354255776 1184 2877 953486.3714773871 6380803.595305901
1186 333.0 4017110.179941625 2378567.9349302608 1185 2878 953630.1081276599 6377245.534400665
1187 222.0 4016938.446894063 2375014.6651740163 1186 2879 953773.9257415875 6373685.469318942
1188 134.0 4016766.6855501765 2371459.5266105295 1187 2880 953917.8243641856 6370123.398946417
1189 9.0 4016594.8960355353 2367902.519696908 1188 2881 954061.8040404947 6366559.3221681435
1190 10.0 4016423.0784759363 2364343.64489369 1189 2882 954205.8648155814 6362993.237868555
1191 4.0 4015907.458788775 2353655.8178030914 1190 2885 954638.5341845443 6352282.928676862
1192 10.0 4015735.5303118667 2350089.4761153166 1191 2886 954782.9198059066 6348708.803123834
1193 167.0 4015563.5744224004 2346521.2688920503 1192 2887 954927.3867517558 6345132.664462266
1194 1341.5 4015219.5809146743 2339379.259767103 1193 2889 955216.5647978135 6337974.34333556
1195 2845.0 4015047.5435514254 2335805.458838091 1194 2890 955361.2759885339 6334392.158629885
1196 134.0 4014875.479285638 2332229.794318921 1195 2891 955506.0686847661 6330807.956334582
1197 682.5 4014703.388245387 2328652.2667045845 1196 2892 955650.9429318293 6327221.735327814
1198 60.5 4014531.2705589766 2325072.8764935527 1197 2893 955795.8987750688 6323633.4944871
1199 373.0 4014359.1263549365 2321491.6241877605 1198 2894 955940.9362598554 6320043.2326893415
1200 128.5 4014186.9557620254 2317908.510292623 1199 2895 956086.055431585 6316450.948810798
1201 22.0 4014014.7589092306 2314323.535317041 1200 2896 956231.2563356789 6312856.641727107
1202 79.0 4013842.535925767 2310736.699773422 1201 2897 956376.5390175845 6309260.310313268
1203 15.0 4013670.286941077 2307148.0041776393 1202 2898 956521.9035227746 6305661.953443648
1204 232.5 4013498.0120848333 2303557.4490490947 1203 2899 956667.349896747 6302061.569991985
1205 146.0 4013325.7114869347 2299965.0349106775 1204 2900 956812.8781850259 6298459.158831382
1206 98.0 4013153.385277508 2296370.7622887776 1205 2901 956958.4884331604 6294854.718834309
1207 281.0 4012808.6565457243 2289176.643717737 1206 2903 957249.954991322 6287639.74781745
1208 160.5 4012636.2542847637 2285576.7988389735 1207 2904 957395.8113925762 6284029.214539434
1209 728.5 4012463.8269350687 2281975.097617518 1208 2905 957541.74993614 6280416.647908475
1210 272.0 4012291.374627908 2278371.5405973764 1209 2906 957687.770667691 6276802.0467938725
1211 131.0 4012118.8974947794 2274766.128326092 1210 2907 957833.8736329327 6273185.410064282
1212 2443.0 4011946.395667408 2271158.861354757 1211 2908 957980.058877594 6269566.736587726
1213 208.5 4011773.8692777487 2267549.740238008 1212 2909 958126.3264474298 6265946.025231583
1214 769.0 4011601.3184579834 2263938.765534023 1213 2910 958272.6763882207 6262323.274862604
1215 608.5 4011428.743340522 2260325.937804526 1214 2911 958419.1087457732 6258698.4843468955
1216 2961.5 4011256.144058006 2256711.2576148333 1215 2912 958565.6235659191 6255071.652549928
1217 675.0 4011083.5207433007 2253094.725533777 1216 2913 958712.2208945169 6251442.778336529
1218 2828.5 4010910.8735295036 2249476.3421337996 1217 2914 958858.9007774501 6247811.860570892
1219 194.5 4010738.2025499386 2245856.107990885 1218 2915 959005.6632606284 6244178.898116563
1220 87.0 4010565.507938159 2242234.0236846115 1219 2916 959152.5083899873 6240543.889836459
1221 57.0 4010392.7898279466 2238610.089798129 1220 2917 959299.4362114882 6236906.834592849
1222 400.0 4010220.0483533107 2234984.3069181712 1221 2918 959446.4467711188 6233267.731247354
1223 1379.0 4010047.2836484904 2231356.6756350785 1222 2919 959593.540114892 6229626.578660967
1224 2.0 4022552.441363009 2417349.971335296 1223 2935 955602.4936170275 6416418.602857465
1225 28.0 4022213.6225936133 2410282.566063946 1224 2937 955892.4592787673 6409340.613003039
1226 6.0 4022044.169362661 2406746.0534573076 1225 2938 956037.5646278951 6405798.627435552
1227 504.5 4021874.6870632586 2403207.6680999175 1226 2939 956182.7517164126 6402254.646629842
1228 68.0 4021705.175817476 2399667.4104184215 1227 2940 956328.0205897653 6398708.6694766
1229 19.0 4021535.635747608 2396125.2808428244 1228 2941 956473.3712934238 6395160.694865896
1230 583.0 4021366.0669761733 2392581.279806541 1229 2942 956618.8038728844 6391610.721687181
1231 430.0 4021196.4696259154 2389035.407746347 1230 2943 956764.3183736686 6388058.748829281
1232 28.0 4020857.189681028 2381938.052318369 1231 2945 957055.5933214227 6380948.799628116
1233 880.0 4020687.5073330095 2378386.569841136 1232 2946 957201.3538595636 6377390.82105939
1234 1.0 4020517.7968993885 2374833.218121125 1233 2947 957347.1965013703 6373830.838360554
1235 31.0 4020348.0585040324 2371277.9976121252 1234 2948 957493.121292492 6370268.850417319
1236 24.0 4019668.8277904717 2357038.436881875 1235 2952 958077.642864016 6356000.8238926735
1237 4.0 4019498.951452318 2353473.879354628 1236 2953 958223.9790873516 6352428.792991187
1238 11.0 4019329.0479003554 2349907.4558330793 1237 2954 958370.3977344371 6348854.750146417
1239 89.0 4019159.1172600253 2346339.166795031 1238 2955 958516.8988511014 6345278.694239692
1240 117.0 4018989.159656995 2342769.012721741 1239 2956 958663.4824831993 6341700.624151705
1241 10005.5 4018819.175217156 2339196.994097919 1240 2957 958810.1486766114 6338120.538762531
1242 821.5 4018649.164066626 2335623.1114117387 1241 2958 958956.8974772433 6334538.43695161
1243 35.0 4018309.062139088 2328469.755822246 1242 2960 959250.643083922 6327368.17957914
1244 15.0 4018138.9716154407 2324890.2839126126 1243 2961 959397.6399819099 6323780.021773323
1245 7.0 4017968.854887824 2321308.9499279517 1244 2962 959544.7196710006 6320189.843057229
1246 4.0 4017628.543329883 2314140.69775913 1245 2964 959839.127606658 6313003.418398728
1247 476.0 4017458.348754722 2310553.780596489 1246 2965 959986.4559453727 6309407.17020701
1248 14.0 4017288.128485919 2306965.0034018476 1247 2966 960133.8672594868 6305808.89660638
1249 199.0 4017117.8826516196 2303374.3666947135 1248 2967 960281.361595139 6302208.596470606
1250 14.0 4016777.314800239 2296187.5168384537 1249 2969 960576.5995157431 6295001.912085501
1251 18.0 4016606.993040577 2292591.3047458613 1250 2970 960724.3431931024 6291395.525580524
1252 195.0 4016436.646230255 2288993.2352538346 1251 2971 960872.1700768148 6287787.108029113
1253 1477.5 4016266.274498546 2285393.308899438 1252 2972 961020.0802131491 6284176.658301861
1254 1687.0 4016095.877974949 2281791.5262232637 1253 2973 961168.0736484003 6280564.175268719
1255 1850.5 4015925.456789188 2278187.8877694253 1254 2974 961316.1504288886 6276949.657799013
1256 866.0 4015755.011071213 2274582.3940855735 1255 2975 961464.3106009614 6273333.1047614245
1257 159.5 4015584.5409512 2270975.04572291 1256 2976 961612.5542109916 6269714.515024003
1258 117.5 4015414.0465595503 2267365.8432361777 1257 2977 961760.8813053782 6266093.887454153
1259 1089.5 4015243.5280268905 2263754.787183664 1258 2978 961909.2919305463 6262471.220918652
1260 882.0 4015072.985484073 2260141.878127202 1259 2979 962057.7861329474 6258846.51428363
1261 859.0 4014902.4190621777 2256527.1166322157 1260 2980 962206.363959059 6255219.766414588
1262 357.0 4014731.8288925067 2252910.503267645 1261 2981 962355.0254553847 6251590.976176376
1263 4025.0 4014561.2151065916 2249292.038606043 1262 2982 962503.7706684547 6247960.142433218
1264 20.0 4014390.5778361866 2245671.7232235 1263 2983 962652.5996448246 6244327.2640486825
1265 17.0 4014219.9172132746 2242049.557699705 1264 2984 962801.5124310771 6240692.339885714
1266 6.0 4014049.233370062 2238425.542617917 1265 2985 962950.5090738205 6237055.368806608
1267 2773.5 4013878.5264389813 2234799.678564979 1266 2986 963099.5896196901 6233416.349673011
1268 6417.5 4013707.7965526925 2231171.96613134 1267 2987 963248.7541153466 6229775.281345946
1269 398.0 4027445.6152613526 2445366.925094441 1268 2995 957978.7952292003 6444796.713971025
1270 46.0 4025605.4510162016 2406567.48560531 1269 3006 959592.5682802263 6405945.278894443
1271 166.0 4025437.9886352792 2403029.0191156594 1270 3007 959739.7712472759 6402401.381248008
1272 65.5 4024935.4303754396 2392402.3875291944 1271 3010 960181.877855215 6391757.7060643425
1273 2436.0 4024767.8543200027 2388856.4344062125 1272 3011 960329.412780551 6388205.81655325
1274 256.5 4024600.250149143 2385308.6107171383 1273 3012 960477.0308108431 6384651.926298125
1275 2.0 4024432.6179845855 2381758.916905638 1274 3013 960624.7319922966 6381096.034186574
1276 157.0 4024264.9579482786 2378207.353418804 1275 3014 960772.5163711432 6377538.13910558
1277 45.0 4024097.270162393 2374653.9207071275 1276 3015 960920.3839936398 6373978.239941503
1278 101.5 4023929.55474932 2371098.6192245027 1277 3016 961068.3349060698 6370416.335580079
1279 55.0 4023761.811831674 2367541.4494282473 1278 3017 961216.3691547425 6366852.42490642
1280 68.0 4023258.4192807777 2356858.734782225 1279 3020 961660.9723816982 6356148.643853733
1281 7.0 4023090.567575429 2353294.09637311 1280 3021 961809.3404389531 6352576.696769715
1282 49.0 4022922.688981914 2349727.5919883563 1281 3022 961957.7920643867 6349002.737789625
1283 556.0 4022754.7836241797 2346159.222105872 1282 3023 962106.3273044638 6345426.7657948155
1284 491.5 4022586.851626397 2342588.9872070192 1283 3024 962254.9462056765 6341848.779666007
1285 44.0 4022418.893112959 2339016.8877766114 1284 3025 962403.6488145418 6338268.778283299
1286 39.0 4022250.908208481 2335442.9243029277 1285 3026 962552.4351776034 6334686.760526161
1287 71.0 4022082.897037802 2331867.097277687 1286 3027 962701.3053414312 6331102.725273425
1288 12.0 4021914.8597259815 2328289.4071960957 1287 3028 962850.2593526207 6327516.671403305
1289 2.0 4021746.796398303 2324709.854556835 1288 3029 962999.2972577943 6323928.597793375
1290 5.0 4021578.7071802733 2321128.439862051 1289 3030 963148.4191036 6320338.503320587
1291 5.0 4021410.5921976203 2317545.163617372 1290 3031 963297.6249367124 6316746.3868612535
1292 3.0 4020906.093922547 2306784.170692585 1291 3034 963745.746827028 6305957.894317696
1293 9.0 4020737.877143141 2303193.453374422 1292 3035 963895.2890766365 6302357.678662727
1294 4.0 4020569.635231095 2299600.8770868983 1293 3036 964044.9155473178 6298755.435393318
1295 3.0 4020064.7599708857 2288811.9996918524 1294 3039 964494.3007542505 6287936.528620508
1296 21.0 4019896.418801161 2285211.992828171 1295 3040 964644.2645778072 6284326.163612219
1297 1427.5 4019728.053136352 2281610.1296633766 1296 3041 964794.3128568605 6280713.765345752
1298 350.5 4019559.6631046366 2278006.4107416943 1297 3042 964944.4456383744 6277099.332690461
1299 699.5 4019391.248834418 2274400.836610879 1298 3043 965094.6629693396 6273482.86451505
1300 312.0 4019222.8104543225 2270793.407822239 1299 3044 965244.9648967728 6269864.359687597
1301 399.0 4019054.348093197 2267184.1249306244 1300 3045 965395.3514677172 6266243.817075535
1302 359.0 4018885.861880115 2263572.9884944307 1301 3046 965545.8227292427 6262621.235545664
1303 1875.5 4018717.351944369 2259959.9990755967 1302 3047 965696.3787284456 6258996.613964142
1304 410.0 4018548.8184154774 2256345.1572396536 1303 3048 965847.0195124487 6255369.951196501
1305 3962.5 4018380.2614231803 2252728.46355565 1304 3049 965997.7451284016 6251741.246107613
1306 11.0 4018211.6810974427 2249109.918596246 1305 3050 966148.5556234799 6248110.497561727
1307 156.0 4018043.0775684495 2245489.5229376387 1306 3051 966299.4510448864 6244477.704422443
1308 75.0 4017874.450966612 2241867.2771596247 1307 3052 966450.4314398499 6240842.865552731
1309 612.5 4017705.801422562 2238243.181845572 1308 3053 966601.4968556263 6237205.9798149085
1310 608.5 4017537.1290671555 2234617.237582431 1309 3054 966752.6473394983 6233567.046070657
1311 79.0 4030984.8221915048 2445191.3810000196 1310 3063 961511.6155123897 6444944.463339716
1312 216.5 4030819.6983720097 2441673.4569723536 1311 3064 961659.9127721208 6441422.535709927
1313 238.0 4029166.854155413 2406391.0586737418 1312 3074 963147.4879385293 6406093.95250169
1314 283.5 4029001.4117266866 2402852.512025588 1313 3075 963296.706736482 6402550.139161198
1315 6.0 4028835.941044084 2399312.0930875507 1314 3076 963446.009590358 6399004.329567509
1316 25.5 4028670.4422269864 2395769.8022898394 1315 3077 963595.3965468907 6395456.5226107435
1317 588.0 4028339.360667934 2388679.60685323 1316 3079 963894.4229549912 6388354.912165375
1318 25.0 4028173.7781658396 2385131.703091713 1317 3080 964044.0625001567 6384801.106453906
1319 141.5 4028008.1680089706 2381581.929225287 1318 3081 964193.7863351747 6381245.298933635
1320 166.0 4027842.5303178066 2378030.2857011463 1319 3082 964343.5945069094 6377687.488491569
1321 215.5 4027676.865213046 2374476.772969886 1320 3083 964493.4870622519 6374127.674014094
1322 283.0 4027511.172815604 2370921.391485502 1321 3084 964643.464048119 6370565.854386976
1323 603.5 4027345.4532466196 2367364.1417054147 1322 3085 964793.5255114542 6367002.028495349
1324 41.0 4027179.706627447 2363805.024090472 1323 3086 964943.6714992274 6363436.195223721
1325 80.5 4027013.9330796637 2360244.0391049273 1324 3087 965093.9020584342 6359868.353455985
1326 49.0 4026848.132725064 2356681.1872164835 1325 3088 965244.2172360974 6356298.502075397
1327 47.0 4026516.452083696 2349549.884618862 1326 3090 965545.1016350137 6349152.766005575
1328 591.5 4026350.572041617 2345981.4348622663 1327 3091 965695.6709504438 6345576.879079726
1329 101.5 4026184.6656820998 2342411.12010795 1328 3092 965846.3250726839 6341998.978067792
1330 32.0 4026018.7331280387 2338838.9408408296 1329 3093 965997.0640488882 6338419.0618499
1331 7.5 4025852.7745025475 2335264.8975492874 1330 3094 966147.8879262377 6334837.129305544
1332 5.0 4025686.7899289597 2331688.990725148 1331 3095 966298.7967519402 6331253.179313586
1333 33.5 4025520.779530829 2328111.220863719 1332 3096 966449.7905732293 6327667.2107522655
1334 128.0 4025354.743431928 2324531.588463787 1333 3097 966600.8694373659 6324079.2224991815
1335 6.0 4025188.6817562515 2320950.0940276003 1334 3098 966752.0333916366 6320489.2134313155
1336 11.0 4024690.3445117963 2310194.4435762907 1335 3101 967206.0362685241 6309707.050099277
1337 17.0 4024524.181773347 2306605.506087309 1336 3102 967357.5410567345 6306108.946529387
1338 191.0 4024357.994081389 2303014.709125657 1337 3103 967509.1311719134 6302508.816520111
1339 10.0 4023692.9962880365 2288632.9370691376 1338 3107 968116.3458516488 6288088.009543286
1340 63.0 4023526.6857126383 2285032.8506624955 1339 3108 968268.3633139051 6284477.7304221345
1341 234.5 4023360.3509389153 2281430.9079751614 1340 3109 968420.4663882111 6280865.418091175
1342 99.0 4023193.9920935016 2277827.109551465 1341 3110 968572.6551221735 6277251.071419786
1343 551.0 4023027.6093032523 2274221.4559392664 1342 3111 968724.9295634265 6273634.689276701
1344 1435.5 4022861.202695243 2270613.947689981 1343 3112 968877.2897596308 6270016.270530025
1345 1474.0 4022694.772396769 2267004.585358564 1344 3113 969029.7357584739 6266395.814047215
1346 671.0 4022528.3185353465 2263393.3695035144 1345 3114 969182.26760767 6262773.318695101
1347 8728.0 4022361.8412387115 2259780.30068688 1346 3115 969334.8853549608 6259148.783339868
1348 865.5 4022195.340634821 2256165.3794742962 1347 3116 969487.5890481139 6255522.206847072
1349 139.0 4022028.8168518506 2252548.606434918 1348 3117 969640.3787349248 6251893.588081614
1350 639.0 4021695.700262484 2245309.507170381 1349 3119 969946.2162808343 6244630.219189168
1351 705.0 4021529.1077135424 2241687.1821014294 1350 3120 970099.2642356576 6240995.466788803
1352 5.0 4021362.492500433 2238063.007518129 1351 3121 970252.3983755882 6237358.667569022
1353 3457.0 4021195.8547524353 2234436.984007538 1352 3122 970405.6187485561 6233719.82039153
1354 4579.0 4021029.1945990482 2230809.11216032 1353 3123 970558.9254025179 6230078.924117399
1355 43.0 4034361.041034515 2441499.963748631 1354 3132 965194.6517740025 6441572.379533208
1356 6.0 4032728.3773139333 2406216.772700194 1355 3142 966702.3224525712 6406244.64820919
1357 9.0 4032564.9548707097 2402678.1468672743 1356 3143 966853.5570331456 6402700.92032128
1358 69.5 4032238.026379135 2395595.2788125034 1357 3145 967156.2818159394 6395607.474820424
1359 106.5 4032074.520566852 2392051.0374546815 1358 3146 967307.7721129151 6392057.754987156
1360 359.5 4031910.9872013107 2388504.92512489 1359 3147 967459.3477434914 6388506.035617413
1361 167.0 4031747.426401088 2384956.9422636284 1360 3148 967611.0087551126 6384952.315599475
1362 16.0 4031583.8382849745 2381407.089314763 1361 3149 967762.75519525 6381396.593821002
1363 246.0 4031420.22297198 2377855.366725591 1362 3150 967914.5871114011 6377838.869169033
1364 64.5 4031256.5805813293 2374301.7749468074 1363 3151 968066.5045510901 6374279.140529979
1365 28.0 4031092.9112324645 2370746.3144325092 1364 3152 968218.5075618676 6370717.406789632
1366 651.5 4030929.215045045 2367188.9856402176 1365 3153 968370.5961913113 6367153.666833153
1367 111.5 4030765.4921389464 2363629.789030884 1366 3154 968522.7704870256 6363587.919545078
1368 20.0 4030601.7426342615 2360068.72506886 1367 3155 968675.0304966412 6360020.163809326
1369 65.0 4030437.9666513 2356505.7942219535 1368 3156 968827.3762678156 6356450.39850918
1370 24.0 4030274.1643105876 2352940.9969613943 1369 3157 968979.8078482334 6352878.622527301
1371 98.0 4030110.335732869 2349374.333761857 1370 3158 969132.3252856056 6349304.834745723
1372 10.0 4029946.481039104 2345805.8051014543 1371 3159 969284.92862767 6345729.034045852
1373 4.0 4029782.6003504707 2342235.411461752 1372 3160 969437.6179221917 6342151.219308462
1374 93.0 4029454.7614743947 2335089.031187996 1373 3162 969743.2545597986 6334989.543241109
1375 166.0 4029290.803530393 2331513.045534352 1374 3163 969896.2019985477 6331405.679669554
1376 22.0 4029126.820078404 2327935.19686225 1375 3164 970049.2355810807 6327819.797577312
1377 302.0 4028962.8112406926 2324355.48567058 1376 3165 970202.355355297 6324231.895842008
1378 145.5 4028798.7771397387 2320773.912461693 1377 3166 970355.5613691219 6320641.973340649
1379 49.0 4028470.6336391126 2313605.182019095 1378 3168 970662.2323074368 6313456.061544607
1380 7.0 4028142.3905607183 2306429.0096230255 1379 3170 970969.248779971 6306262.0531925745
1381 36.0 4027978.231988369 2302838.1339854025 1380 3171 971122.8867116715 6302662.009993856
1382 9.0 4027321.353702142 2288456.0474225893 1381 3175 971738.3041970573 6288241.550748436
1383 539.0 4027157.07375302 2284855.8824392892 1382 3176 971892.3752488265 6284631.358682567
1384 109.5 4026992.769902291 2281253.861195472 1383 3177 972046.5330691703 6281019.133455918
1385 2527.5 4026828.4422750436 2277649.98423557 1384 3178 972200.777706339 6277404.873937895
1386 801.0 4026664.0909965863 2274044.252107548 1385 3179 972355.1092086098 6273788.578997255
1387 5797.5 4026499.7161924434 2270436.6653629257 1386 3180 972509.5276242874 6270170.247502134
1388 273.0 4026335.3179883584 2266827.2245567623 1387 3181 972664.0330017034 6266549.878320016
1389 819.5 4026170.896510291 2263215.930247662 1388 3182 972818.6253892172 6262927.470317758
