customer weight coord_x coord_y id_grid2km fid x_LAMB93 y_LAMB93 x_WGS84 y_WGS84
2177 174.5 3947930.726197552 2324988.0797827747 3949 9497 889606.8 6317458 5.361469423778743 43.93060703663364
2178 613.5 3949926.5429929695 2324804.600707032 3950 9498 891606.8 6317458 5.386363460295662 43.930065996160984
2179 350.5 3951922.369513088 2324621.15889771 3951 9499 893606.8 6317458 5.411257022308708 43.92951928404295
2180 115.5 3953918.205699456 2324437.754354506 3952 9500 895606.8 6317458 5.436150104883357 43.92896690044804
2181 15.0 3955914.051493618 2324254.3870771057 3953 9501 897606.8 6317458 5.461042703085664 43.92840884554661
2182 1.0 3957909.9068371058 2324071.0570651074 3954 9502 899606.8 6317458 5.485934811982257 43.92784511951075
2183 4.0 3959905.771671439 2323887.764318057 3955 9503 901606.8 6317458 5.5108264266403495 43.92727572251421
2184 19.0 3961901.645938129 2323704.5088354587 3956 9504 903606.8 6317458 5.535717542127744 43.926700654732585
2185 3.0 3963897.529578676 2323521.290616748 3957 9505 905606.8 6317458 5.560608153512831 43.92611991634315
2186 16.0 3965893.4225345696 2323338.109661316 3958 9506 907606.8 6317458 5.585498255864614 43.92553350752495
2187 14.0 3967889.324747288 2323154.965968473 3959 9507 909606.8 6317458 5.610387844252689 43.92494142845875
2188 159.0 3969885.2361583 2322971.859537518 3960 9508 911606.8 6317458 5.6352769137472745 43.92434367932711
2189 22.0 3971881.1567090633 2322788.790367649 3961 9509 913606.8 6317458 5.660165459419203 43.923740260314275
2190 16.0 3973877.086341025 2322605.758458031 3962 9510 915606.8 6317458 5.685053476339928 43.92313117160626
2191 30.5 3975873.024995621 2322422.76380778 3963 9511 917606.8 6317458 5.70994095958154 43.922516413390824
2192 4.0 3977868.9726142767 2322239.8064159336 3964 9512 919606.8 6317458 5.734827904216756 43.92189598585748
2193 688.5 3979864.929138406 2322056.886281492 3965 9513 921606.8 6317458 5.759714305318942 43.92126988919743
2194 117.5 3981860.894509413 2321874.0034034005 3966 9514 923606.8 6317458 5.784600157962106 43.92063812360371
2195 20.0 3983856.86866869 2321691.1577805374 3967 9515 925606.8 6317458 5.809485457220912 43.920000689271006
2196 23.0 3985852.8515576175 2321508.3494117265 3968 9516 927606.8 6317458 5.8343701981706815 43.91935758639577
2197 27.0 3987848.8431175672 2321325.578295756 3969 9517 929606.8 6317458 5.8592543758874 43.91870881517626
2198 2033.5 3989844.843289897 2321142.8444313235 3970 9518 931606.8 6317458 5.884137985447726 43.91805437581241
2199 3031.0 3991840.852015955 2320960.147817107 3971 9519 933606.8 6317458 5.909021021928989 43.91739426850589
2200 580.0 3993836.869237079 2320777.4884517035 3972 9520 935606.8 6317458 5.9339034804092075 43.91672849346015
2201 4.0 3995832.8948945934 2320594.866333673 3973 9521 937606.8 6317458 5.9587853559670805 43.91605705088034
2202 4.0 3997828.928929812 2320412.2814614945 3974 9522 939606.8 6317458 5.983666643682007 43.91537994097341
2203 2.0 3999824.9712840393 2320229.7338336287 3975 9523 941606.8 6317458 6.00854733863408 43.914697163948006
2204 14.0 4003817.080714669 2319864.7503042743 3977 9525 945606.8 6317458 6.058306930573586 43.91331460938505
2205 117.0 4005813.147673621 2319682.3143994 3978 9526 947606.8 6317458 6.083185817724758 43.91261483227351
2206 37.0 4007809.222716675 2319499.915732032 3979 9527 949606.8 6317458 6.108064092440572 43.911909388895516
2207 403.5 4009805.305785079 2319317.554300335 3980 9528 951606.8 6317458 6.132941749804709 43.9111982794684
2208 6.0 4011801.396820064 2319135.2301024143 3981 9529 953606.8 6317458 6.157818784901578 43.91048150421127
2209 6.0 4013797.495762854 2318952.943136327 3982 9530 955606.8 6317458 6.182695192816336 43.90975906334496
2210 6.0 4015793.602554657 2318770.693400064 3983 9531 957606.8 6317458 6.207570968634883 43.90903095709202
2211 5.0 4021781.9694360695 2318224.167549382 3986 9534 963606.8 6317458 6.282194454383565 43.9068126482653
2212 86.0 4031762.732394838 2317314.0355251194 3991 9539 973606.8 6317458 6.406553830278337 43.90300218043234
2213 67.0 4041743.6783371153 2316404.8337308406 3996 9544 983606.8 6317458 6.530896298998354 43.89905013005406
2214 41.0 4045736.10629948 2316041.4134040144 3998 9546 987606.8 6317458 6.5806284151290315 43.89742967356924
2215 10.0 4053721.044632913 2315315.019009547 4002 9550 995606.8 6317458 6.68008408080399 43.8941208235577
2216 22.0 4055717.2960405056 2315133.5133640287 4003 9551 997606.8 6317458 6.704946183936981 43.89327945898758
2217 12.0 4057713.554059713 2314952.044893497 4004 9552 999606.8 6317458 6.729807551960167 43.89243243410604
2218 16.0 4059709.8186314753 2314770.613594752 4005 9553 1001606.8 6317458 6.754668179977313 43.891579749173815
2219 2.0 4061706.089696717 2314589.219464509 4006 9554 1003606.8 6317458 6.779528063093066 43.89072140445341
2220 28.0 4065698.651071279 2314226.542696168 4008 9556 1007606.8 6317458 6.8292455750434 43.88898773670668
2221 30.0 4067694.941262385 2314045.2600512514 4009 9557 1009606.8 6317458 6.854103194091715 43.88811241421399
2222 12.0 4069691.237710544 2313864.014561194 4010 9558 1011606.8 6317458 6.878960048666119 43.887231433000416
2223 41.5 4071687.540356616 2313682.8062224505 4011 9559 1013606.8 6317458 6.903816133875731 43.88634479333711
2224 18.0 4073683.849141448 2313501.635031427 4012 9560 1015606.8 6317458 6.928671444830589 43.885452495496935
2225 34.0 4079672.811736784 2312958.3443077616 4015 9563 1021606.8 6317458 7.003232683280805 43.8827416556701
2226 72.0 4081669.144484868 2312777.3216704577 4016 9564 1023606.8 6317458 7.028084848335455 43.88182672788598
2227 1.0 4087658.17754896 2312234.476515993 4019 9567 1029606.8 6317458 7.102636531818767 43.87904800494954
2228 78.0 4089654.533312784 2312053.6023703674 4020 9568 1031606.8 6317458 7.127485472808276 43.87811045172602
2229 220.0 4091650.894682394 2311872.7653375533 4021 9569 1033606.8 6317458 7.152333595575365 43.87716724285947
2230 1.0 4093647.2615985023 2311691.9654134004 4022 9570 1035606.8 6317458 7.177180895239507 43.87621837864006
2231 29.0 4095643.634001808 2311511.2025937107 4023 9571 1037606.8 6317458 7.202027366921154 43.8752638593597
2232 209.5 4097640.0118329977 2311330.476874211 4024 9572 1039606.8 6317458 7.226873005741738 43.87430368531204
2233 6.0 4099636.395032741 2311149.788250584 4025 9573 1041606.8 6317458 7.251717806823677 43.87333785679243
2234 128.0 4101632.783541698 2310969.1367184706 4026 9574 1043606.8 6317458 7.276561765290387 43.87236637409796
2235 125.5 4103629.177300512 2310788.5222734287 4027 9575 1045606.8 6317458 7.301404876266272 43.871389237527474
2236 47.5 4105625.57624981 2310607.9449109933 4028 9576 1047606.8 6317458 7.326247134876748 43.87040644738147
2237 523.0 4107621.980330212 2310427.4046266265 4029 9577 1049606.8 6317458 7.351088536248239 43.86941800396227
2238 12.5 4109618.3894823175 2310246.9014157294 4030 9578 1051606.8 6317458 7.375929075508183 43.868423907573835
2239 6.0 4111614.803646715 2310066.435273668 4031 9579 1053606.8 6317458 7.400768747785033 43.8674241585219
2240 189.0 4113611.222763979 2309886.006195732 4032 9580 1055606.8 6317458 7.425607548208281 43.86641875711393
2241 408.5 4115607.6467746673 2309705.6141771767 4033 9581 1057606.8 6317458 7.450445471908438 43.86540770365907
2242 1.0 4117604.0756193264 2309525.259213183 4034 9582 1059606.8 6317458 7.475282514017064 43.864390998468245
2243 36.0 3899858.0109307216 2327414.7881914936 4035 9612 841606.8 6315458 4.763326803943994 43.92389548255773
2244 6137.0 3901853.57196809 2327230.424296842 4036 9613 843606.8 6315458 4.788222898819503 43.92349073957382
2245 23555.0 3903849.144122069 2327046.0976186097 4037 9614 845606.8 6315458 4.81311863811223 43.92308032327136
2246 7212.5 3905844.727334387 2326861.808157866 4038 9615 847606.8 6315458 4.838014016880375 43.92266423377691
2247 2885.0 3907840.3215467655 2326677.5559156244 4039 9616 849606.8 6315458 4.862909030182563 43.9222424712188
2248 4734.0 3909835.926700916 2326493.340892834 4040 9617 851606.8 6315458 4.887803673077862 43.92181503572708
2249 1191.0 3911831.542738541 2326309.1630904046 4041 9618 853606.8 6315458 4.912697940625776 43.921381927433565
2250 2804.0 3913827.169601335 2326125.022509179 4042 9619 855606.8 6315458 4.937591827886257 43.92094314647182
2251 426.5 3915822.80723098 2325940.9191499404 4043 9620 857606.8 6315458 4.962485329919711 43.92049869297713
2252 3425.0 3917818.455569152 2325756.853013426 4044 9621 859606.8 6315458 4.987378441787006 43.92004856708656
2253 1738.5 3919814.114557516 2325572.824100313 4045 9622 861606.8 6315458 5.01227115854947 43.919592768938905
2254 6172.0 3921809.784137727 2325388.8324112184 4046 9623 863606.8 6315458 5.037163475268904 43.919131298674706
2255 5492.0 3923805.464251433 2325204.877946711 4047 9624 865606.8 6315458 5.062055387007589 43.91866415643623
2256 649.0 3925801.15484027 2325020.9607073097 4048 9625 867606.8 6315458 5.086946888828283 43.91819134236754
2257 512.5 3927796.855845864 2324837.080693444 4049 9626 869606.8 6315458 5.111837975794236 43.917712856614415
2258 183.5 3929792.567209834 2324653.2379055377 4050 9627 871606.8 6315458 5.136728642969192 43.91722869932437
2259 6.0 3931788.288873787 2324469.43234392 4051 9628 873606.8 6315458 5.161618885417396 43.91673887064668
2260 98.0 3933784.020779321 2324285.664008877 4052 9629 875606.8 6315458 5.186508698203596 43.91624337073236
2261 71.0 3935779.762868024 2324101.932900641 4053 9630 877606.8 6315458 5.211398076393053 43.915742199734176
2262 221.5 3937775.515081476 2323918.2390193883 4054 9631 879606.8 6315458 5.236287015051549 43.915235357806644
2263 144.5 3939771.2773612426 2323734.582365237 4055 9632 881606.8 6315458 5.261175509245385 43.91472284510601
2264 37.5 3941767.0496488847 2323550.9629382486 4056 9633 883606.8 6315458 5.286063554041395 43.91420466179026
2265 242.0 3943762.83188595 2323367.3807384404 4057 9634 885606.8 6315458 5.310951144506946 43.913680808019144
2266 812.0 3945758.624013977 2323183.8357657483 4058 9635 887606.8 6315458 5.335838275709948 43.91315128395415
2267 312.0 3947754.4259744943 2323000.328020084 4059 9636 889606.8 6315458 5.360724942718856 43.91261608975851
2268 124.0 3949750.2377090193 2322816.8575012693 4060 9637 891606.8 6315458 5.385611140602678 43.91207522559719
2269 230.0 3951746.059159061 2322633.4242091104 4061 9638 893606.8 6315458 5.410496864430984 43.911528691636924
2270 53.5 3953741.890266117 2322450.028143329 4062 9639 895606.8 6315458 5.435382109273905 43.91097648804617
2271 109.5 3955737.7309716735 2322266.669303588 4063 9640 897606.8 6315458 5.460266870202143 43.91041861499512
2272 488.0 3957733.58121721 2322083.347689517 4064 9641 899606.8 6315458 5.485151142286977 43.909855072655745
2273 27.0 3959729.440944192 2321900.063300673 4065 9642 901606.8 6315458 5.510034920600266 43.909285861201724
2274 38.0 3961725.3100940753 2321716.8161365623 4066 9643 903606.8 6315458 5.534918200214461 43.9087109808085
2275 11.0 3963721.188608306 2321533.6061966447 4067 9644 905606.8 6315458 5.559800976202605 43.90813043165324
2276 48.0 3965717.07642832 2321350.433480299 4068 9645 907606.8 6315458 5.584683243638337 43.90754421391487
2277 45.0 3967712.9734955416 2321167.2979868865 4069 9646 909606.8 6315458 5.609564997595906 43.906952327774064
2278 14.0 3969708.879751384 2320984.1997156646 4070 9647 911606.8 6315458 5.634446233150168 43.90635477341323
2279 5.0 3971704.795137252 2320801.1386658903 4071 9648 913606.8 6315458 5.659326945376601 43.90575155101649
2280 3.0 3973700.7195945377 2320618.114836715 4072 9649 915606.8 6315458 5.684207129351301 43.90514266076976
2281 760.0 3975696.653064623 2320435.128227266 4073 9650 917606.8 6315458 5.7090867801509955 43.90452810286066
2282 101.5 3977692.5954888784 2320252.178836603 4074 9651 919606.8 6315458 5.733965892853046 43.903907877478574
2283 77.0 3979688.546808664 2320069.266663731 4075 9652 921606.8 6315458 5.758844462535455 43.90328198481461
2284 1013.0 3981684.5069653294 2319886.3917076085 4076 9653 923606.8 6315458 5.7837224842768675 43.90265042506162
2285 327.0 3983680.475900214 2319703.55396712 4077 9654 925606.8 6315458 5.808599953156585 43.90201319841423
2286 13.5 3985676.4535546433 2319520.753441115 4078 9655 927606.8 6315458 5.833476864254562 43.90137030506873
2287 913.0 3987672.4398699338 2319337.990128368 4079 9656 929606.8 6315458 5.858353212651424 43.90072174522323
2288 102.0 3989668.434787391 2319155.2640276146 4080 9657 931606.8 6315458 5.883228993428457 43.90006751907754
2289 1278.5 3991664.438248307 2318972.575137529 4081 9658 933606.8 6315458 5.908104201667626 43.899407626833224
2290 4.0 3993660.450193967 2318789.923456723 4082 9659 935606.8 6315458 5.932978832451581 43.898742068693565
2291 20.5 3999648.5363520575 2318242.191655358 4085 9662 941606.8 6315458 6.007599210908941 43.89671140096173
2292 55.0 4001644.581649287 2318059.6887967605 4086 9663 943606.8 6315458 6.032471482712312 43.89602318130852
2293 15.0 4003640.635137503 2317877.2231397075 4087 9664 945606.8 6315458 6.057343152484114 43.89532929680259
2294 7.0 4005636.6967579178 2317694.794682484 4088 9665 947606.8 6315458 6.0822142153112 43.894629747657646
2295 3.0 4007632.766451734 2317512.403423305 4089 9666 949606.8 6315458 6.107084666281146 43.89392453408916
2296 2.0 4009628.844160145 2317330.049360374 4090 9667 951606.8 6315458 6.131954500482254 43.89321365631435
2297 1.0 4011624.929824328 2317147.732491792 4091 9668 953606.8 6315458 6.15682371300356 43.892497114552164
2298 34.5 4013621.023385452 2316965.45281562 4092 9669 955606.8 6315458 6.181692298934837 43.89177490902329
2299 91.0 4015617.1247846712 2316783.210329885 4093 9670 957606.8 6315458 6.206560253366604 43.891047039950145
2300 5.0 4027593.894483245 2315690.536295914 4099 9676 969606.8 6315458 6.355754443631832 43.886560903756276
2301 15.0 4031586.211084677 2315326.6090421183 4101 9678 973606.8 6315458 6.4054805659509455 43.88502022703545
2302 6.0 4033582.380376813 2315144.7011714885 4102 9679 975606.8 6315458 6.430342616086192 43.884241396359535
2303 2.0 4035578.5569179454 2314962.830468341 4103 9680 977606.8 6315458 6.455203985669343 43.883456904459145
2304 3.0 4037574.740649099 2314780.9969300665 4104 9681 979606.8 6315458 6.4800646697994875 43.88266675157574
2305 52.5 4039570.931511284 2314599.200554013 4105 9682 981606.8 6315458 6.50492466357653 43.8818709379526
2306 17.0 4041567.1294454993 2314417.4413374737 4106 9683 983606.8 6315458 6.5297839621011935 43.88106946383471
2307 4.0 4043563.334392731 2314235.719277692 4107 9684 985606.8 6315458 6.5546425604750285 43.8802623294688
2308 34.0 4053544.462257772 2313327.666229405 4112 9689 995606.8 6315458 6.678924878694486 43.87614176267566
2309 2.0 4057536.96042801 2312964.70500443 4114 9691 999606.8 6315458 6.728632733574765 43.87445392305176
2310 59.0 4059533.219353364 2312783.2800925225 4115 9692 1001606.8 6315458 6.753485554498671 43.873601515791776
2311 7.5 4061529.484760041 2312601.892310009 4116 9693 1003606.8 6315458 6.778337631223779 43.87274345058228
2312 4.0 4063525.756588901 2312420.541653571 4117 9694 1005606.8 6315458 6.803188958860203 43.871879727687336
2313 9.0 4067518.319276541 2312057.95170541 4119 9696 1009606.8 6315458 6.852889347311924 43.87013530990595
2314 324.0 4075503.519114364 2311333.217170089 4123 9700 1017606.8 6315458 6.952280920095675 43.8665785939281
2315 49.0 4077499.83424146 2311152.1262987824 4124 9701 1019606.8 6315458 6.977126867269966 43.86567527477381
2316 624.0 4079496.15531714 2310971.07252506 4125 9702 1021606.8 6315458 7.0019720262689775 43.86476630010877
2317 238.0 4081492.482282145 2310790.055845108 4126 9703 1023606.8 6315458 7.026816392211029 43.86385167021261
2318 2.0 4083488.8150772015 2310609.0762550645 4127 9704 1025606.8 6315458 7.051659960215379 43.862931385366714
2319 461.5 4085485.153643024 2310428.13375102 4128 9705 1027606.8 6315458 7.0765027254022295 43.86200544585412
2320 130.5 4087481.497920311 2310247.228328984 4129 9706 1029606.8 6315458 7.101344682892738 43.86107385195966
2321 392.0 4091474.203372017 2309885.5287148063 4131 9708 1033606.8 6315458 7.151026155274132 43.85919370217296
2322 539.5 4093470.564427768 2309704.7345144404 4132 9709 1035606.8 6315458 7.1758656604121365 43.858245146859005
2323 231.5 4095466.930957647 2309523.977379646 4133 9710 1037606.8 6315458 7.200704338348041 43.85729093831966
2324 1915.5 4097463.30290229 2309343.2573061823 4134 9711 1039606.8 6315458 7.22554218420784 43.8563310768484
2325 60.0 4099459.680202314 2309162.5742897373 4135 9712 1041606.8 6315458 7.250379193118518 43.8553655627404
2326 206.5 4101456.062798323 2308981.928325966 4136 9713 1043606.8 6315458 7.275215360208045 43.85439439629254
2327 334.0 4103452.450630907 2308801.319410449 4137 9714 1045606.8 6315458 7.300050680605387 43.85341757780345
2328 83.0 4105448.843640644 2308620.747538717 4138 9715 1047606.8 6315458 7.324885149440518 43.85243510757348
2329 270.0 4107445.241768095 2308440.2127062585 4139 9716 1049606.8 6315458 7.34971876184441 43.851446985904694
2330 65.0 4109441.6449538097 2308259.7149084955 4140 9717 1051606.8 6315458 7.374551512949063 43.85045321310091
2331 59.0 4113434.466262152 2307898.83039846 4142 9719 1055606.8 6315458 7.424214411793703 43.84844871531212
2332 122.5 4115430.884265806 2307718.4436767646 4143 9720 1057606.8 6315458 7.449044549802793 43.84743799094332
2333 327.0 3897686.3148971368 2325611.257677644 4146 9750 839606.8 6313458 4.737882320988351 43.906299987630966
2334 1065.0 3899681.859772632 2325426.866138942 4147 9751 841606.8 6313458 4.7627709231190325 43.90590104816309
2335 780.0 3901677.4158151858 2325242.511775563 4148 9752 843606.8 6313458 4.787659174940557 43.90549643710006
2336 1042.0 3903672.982966482 2325058.1945886444 4149 9753 845606.8 6313458 4.812547071515363 43.90508615456664
2337 219.5 3905668.5611682 2324873.914579268 4150 9754 847606.8 6313458 4.837434607906314 43.904670200689296
2338 121.5 3907664.150361999 2324689.6717484454 4151 9755 849606.8 6313458 4.8623217791767 43.904248575596256
2339 797.5 3909659.750489543 2324505.466097156 4152 9756 851606.8 6313458 4.88720858039025 43.9038212794175
2340 127.5 3911655.361492477 2324321.2976262947 4153 9757 853606.8 6313458 4.912095006611128 43.90338831228473
2341 2372.0 3913650.983312439 2324137.1663367306 4154 9758 855606.8 6313458 4.936981052903952 43.90294967433147
2342 311.0 3915646.615891061 2323953.072229253 4155 9759 857606.8 6313458 4.9618667143337865 43.902505365692896
2343 297.0 3917642.259169962 2323769.0153046064 4156 9760 859606.8 6313458 4.9867519859661575 43.90205538650596
2344 195.5 3919637.913090752 2323584.99556348 4157 9761 861606.8 6313458 5.0116368628670545 43.901599736909375
2345 1470.0 3921633.577595033 2323401.013006502 4158 9762 863606.8 6313458 5.0365213401029365 43.901138417043605
2346 2521.5 3923629.2526243976 2323217.0676342547 4159 9763 865606.8 6313458 5.06140541274074 43.90067142705085
2347 527.5 3925624.938120427 2323033.1594472523 4160 9764 867606.8 6313458 5.0862890758478825 43.900198767075025
2348 702.5 3927620.634024694 2322849.2884459514 4161 9765 869606.8 6313458 5.111172324492268 43.89972043726181
2349 65.5 3929616.340278762 2322665.454630774 4162 9766 871606.8 6313458 5.136055153742298 43.89923643775867
2350 226.0 3931612.056824185 2322481.65800207 4163 9767 873606.8 6313458 5.160937558666869 43.898746768714744
2351 257.5 3933607.783602504 2322297.8985601272 4164 9768 875606.8 6313458 5.185819534335385 43.89825143028097
2352 241.0 3935603.520555256 2322114.1763051944 4165 9769 877606.8 6313458 5.210701075817759 43.897750422610024
2353 117.0 3937599.267623963 2321930.491237458 4166 9770 879606.8 6313458 5.235582178184425 43.89724374585628
2354 51.0 3939595.02475014 2321746.843357044 4167 9771 881606.8 6313458 5.260462836506337 43.89673140017591
2355 459.0 3941590.79187529 2321563.232664027 4168 9772 883606.8 6313458 5.285343045854976 43.89621338572679
2356 268.5 3943586.5689409086 2321379.6591584147 4169 9773 885606.8 6313458 5.310222801302361 43.895689702668555
2357 180.0 3945582.35588848 2321196.1228401856 4170 9774 887606.8 6313458 5.335102097921049 43.895160351162616
2358 1449.0 3947578.152659476 2321012.623709243 4171 9775 889606.8 6313458 5.359980930784146 43.89462533137207
2359 158.5 3949573.9591953615 2320829.1617654334 4172 9776 891606.8 6313458 5.384859294965305 43.894084643461795
2360 135.5 3951569.775437593 2320645.737008556 4173 9777 893606.8 6313458 5.4097371855387415 43.893538287598396
2361 124.5 3953565.60132761 2320462.3494383497 4174 9778 895606.8 6313458 5.434614597579231 43.89298626395021
2362 92.0 3955561.436806848 2320278.9990544966 4175 9779 897606.8 6313458 5.4594915261621235 43.892428572687365
2363 32.0 3957557.281816728 2320095.685856622 4176 9780 899606.8 6313458 5.484367966363337 43.89186521398167
2364 59.0 3959553.136298664 2319912.4098443096 4177 9781 901606.8 6313458 5.509243913259378 43.89129618800671
2365 53.5 3961549.000194058 2319729.171017071 4178 9782 903606.8 6313458 5.534119361927334 43.89072149493781
2366 370.0 3963544.873444301 2319545.9693743684 4179 9783 905606.8 6313458 5.55899430744489 43.890141134952046
2367 44.0 3965540.755990774 2319362.8049156023 4180 9784 907606.8 6313458 5.583868744890327 43.889555108228194
2368 13.0 3967536.647774848 2319179.6776401354 4181 9785 909606.8 6313458 5.60874266934253 43.8889634149468
2369 103.5 3969532.548737882 2318996.587547256 4182 9786 911606.8 6313458 5.633616075880996 43.88836605529018
2370 671.5 3971528.4588212254 2318813.5346362065 4183 9787 913606.8 6313458 5.658488959585836 43.88776302944234
2371 28.0 3973524.377966218 2318630.5189061635 4184 9788 915606.8 6313458 5.683361315537785 43.887154337589045
2372 184.0 3975520.3061141856 2318447.5403562607 4185 9789 917606.8 6313458 5.708233138818204 43.88653997991782
2373 60.0 3977516.2432064456 2318264.598985577 4186 9790 919606.8 6313458 5.733104424509087 43.8859199566179
2374 102.0 3979512.189184304 2318081.694793124 4187 9791 921606.8 6313458 5.757975167693072 43.88529426788029
2375 103.0 3981508.143989056 2317898.8277778607 4188 9792 923606.8 6313458 5.7828453634534345 43.8846629138977
2376 552.0 3985500.079844366 2317533.2052744995 4190 9794 927606.8 6313458 5.8325840930396735 43.883383210977236
2377 2807.5 3987496.0607774574 2317350.449784039 4191 9795 929606.8 6313458 5.8574526170353876 43.8827348624335
2378 287.0 3989492.0503025134 2317167.731466069 4192 9796 931606.8 6313458 5.8823205739471645 43.88208084943313
2379 524.0 3991488.048360773 2316985.050319272 4193 9797 933606.8 6313458 5.907187958861596 43.881421172177525
2380 139.5 3993484.054893464 2316802.4063422754 4194 9798 935606.8 6313458 5.932054766865955 43.88075583086985
2381 9.0 3995480.069841804 2316619.79953366 4195 9799 937606.8 6313458 5.956920993048197 43.880084825715024
2382 9.0 3997476.0931469975 2316437.229891938 4196 9800 939606.8 6313458 5.981786632496973 43.87940815691967
2383 15.0 3999472.124750241 2316254.697415578 4197 9801 941606.8 6313458 6.006651680301627 43.87872582469219
2384 146.5 4001468.164592717 2316072.20210299 4198 9802 943606.8 6313458 6.03151613155221 43.8780378292427
2385 5.0 4003464.212615597 2315889.7439525146 4199 9803 945606.8 6313458 6.056379981339478 43.87734417078304
2386 2.0 4005460.268760041 2315707.32296246 4200 9804 947606.8 6313458 6.081243224754902 43.8766448495268
2387 7.0 4007456.3329672 2315524.939131074 4201 9805 949606.8 6313458 6.10610585689068 43.87593986568935
2388 18.0 4009452.405178205 2315342.592456526 4202 9806 951606.8 6313458 6.130967872839728 43.87522921948771
2389 8.0 4011448.4853341873 2315160.2829369614 4203 9807 953606.8 6313458 6.155829267695695 43.87451291114072
2390 5.0 4015440.66924552 2314795.7753550173 4205 9809 957606.8 6313458 6.2055501745066906 43.873063308894544
2391 28.0 4027417.405532313 2313703.144117225 4211 9815 969606.8 6313458 6.354697478676785 43.86857863396128
2392 9.0 4029413.554541768 2313521.168899275 4212 9816 971606.8 6313458 6.37955306303295 43.86781137643872
2393 11.0 4033405.874568402 2313157.3298606584 4214 9818 975606.8 6313458 6.42926221650222 43.86625988204598
2394 38.0 4035402.045467557 2312975.466034992 4215 9819 977606.8 6313458 6.454115775820293 43.86547564565335
2395 48.0 4037398.223545237 2312793.639334995 4216 9820 979606.8 6313458 6.478968650331977 43.86468575011773
2396 76.5 4039394.408742394 2312611.849758013 4217 9821 981606.8 6313458 6.503820835141772 43.86389019568229
2397 16.0 4043386.800258917 2312248.3819622817 4219 9823 985606.8 6313458 6.553523116077808 43.86228211109289
2398 48.0 4045383.006460133 2312066.7037379704 4220 9824 987606.8 6313458 6.578373202417168 43.86146958143379
2399 68.0 4051371.666126452 2311521.891724753 4223 9827 993606.8 6313458 6.65291918621689 43.858998046004466
2400 25.0 4055364.13953168 2311158.869235852 4225 9829 997606.8 6313458 6.702612897165202 43.85732206954746
2401 5.0 4057360.386145168 2310977.413638131 4226 9830 999606.8 6313458 6.7274586544975445 43.856475596238596
2402 50.0 4059356.639287018 2310795.995133989 4227 9831 1001606.8 6313458 6.752303673218978 43.85562346655613
2403 21.0 4063349.164919067 2310433.269393413 4229 9833 1005606.8 6313458 6.801991475285277 43.853902239120714
2404 3.0 4065345.437290863 2310251.9621503204 4230 9834 1007606.8 6313458 6.82683424886043 43.85303314189727
2405 45.5 4071334.29191865 2309708.2628887114 4233 9837 1013606.8 6313458 6.901358001154373 43.85039191941718
2406 24.0 4073330.5891012233 2309527.103945663 4234 9838 1015606.8 6313458 6.926197712836129 43.84950020255655
2407 3.0 4075326.892338341 2309345.9820686853 4235 9839 1017606.8 6313458 6.951036646842523 43.84860283146795
2408 3.0 4077323.201570717 2309164.897254092 4236 9840 1019606.8 6313458 6.975874798294584 43.847699806427364
2409 70.5 4081315.837784032 2308802.838797039 4238 9842 1023606.8 6313458 7.025548734024463 43.845876795602784
2410 66.0 4083312.164646332 2308621.865146937 4239 9843 1025606.8 6313458 7.050384508548995 43.8449568103794
2411 79.0 4085308.497266612 2308440.928543928 4240 9844 1027606.8 6313458 7.075219481012635 43.84403117232523
2412 28.0 4087304.835585518 2308260.0289840526 4241 9845 1029606.8 6313458 7.1000536465411015 43.84309988172491
2413 61.5 4089301.1795436833 2308079.166463292 4242 9846 1031606.8 6313458 7.1248870002610705 43.84216293886479
2414 819.0 4091297.529081728 2307898.340977589 4243 9847 1033606.8 6313458 7.149719537300179 43.841220344032934
2415 1208.5 4093293.884140258 2307717.552522802 4244 9848 1035606.8 6313458 7.1745512527870305 43.84027209751914
2416 539.0 4095290.2446598657 2307536.8010947662 4245 9849 1037606.8 6313458 7.199382141851197 43.83931819961495
2417 1577.5 4097286.610581129 2307356.0866892305 4246 9850 1039606.8 6313458 7.224212199623234 43.8383586506136
2418 455.5 4099282.981844613 2307175.40930193 4247 9851 1041606.8 6313458 7.249041421234678 43.83739345081009
2419 707.0 4101279.3583908696 2306994.7689285083 4248 9852 1043606.8 6313458 7.273869801818054 43.836422600501095
2420 485.5 4103275.740160435 2306814.165564568 4249 9853 1045606.8 6313458 7.298697336506885 43.83544609998506
2421 519.0 4105272.127093833 2306633.5992056555 4250 9854 1047606.8 6313458 7.3235240204356895 43.83446394956214
2422 1729.5 4107268.519131572 2306453.069847269 4251 9855 1049606.8 6313458 7.348349848739996 43.8334761495342
2423 127.0 4109264.916214148 2306272.577484843 4252 9856 1051606.8 6313458 7.373174816556347 43.83248270020484
2424 18.0 4111261.318282041 2306092.122113759 4253 9857 1053606.8 6313458 7.397998919022298 43.83148360187939
2425 31.0 4113257.72527572 2305911.7037293515 4254 9858 1055606.8 6313458 7.422822151276429 43.8304788548649
2426 51.0 4115254.137135636 2305731.322326892 4255 9859 1057606.8 6313458 7.447644508458348 43.82946845947012
2427 281.5 4117250.5538022295 2305550.977901603 4256 9860 1059606.8 6313458 7.472465985708701 43.828452416005554
2428 279.0 3895514.670572292 2323807.79239036 4258 9888 837606.8 6311458 4.712453520191889 43.88869875421676
