location subarea numcant
3622 64 1312
3623 64 1312
3624 64 1312
3625 64 1312
3626 64 1312
3627 64 1312
3628 127 1327
3629 127 1327
3630 127 1327
3631 127 1327
3632 127 1327
3633 127 1327
3634 127 1327
3635 127 1327
3636 127 1327
3637 127 1327
3638 127 1327
3639 127 1327
3640 97 8319
3641 97 8319
3642 97 8319
3643 97 8319
3644 97 8319
3645 97 8319
3646 97 8319
3647 97 8319
3648 97 8319
3649 97 8319
3650 97 8319
3651 126 8326
3652 126 8326
3653 126 8326
3654 5 8301
3655 5 8301
3656 5 8301
3657 5 8301
3658 58 8311
3659 58 8311
3660 58 8311
3661 29 8306
3662 29 8306
3663 29 8306
3664 29 8306
3665 29 8306
3666 29 8306
3667 29 8306
3668 29 8306
3669 65 8312
3670 65 8312
3671 65 8312
3672 65 8312
3673 65 8312
3674 65 8312
3675 65 8312
3676 65 8312
3677 65 8312
3678 65 8312
3679 65 8312
3680 65 8312
3681 65 8312
3682 52 0610
3683 160 0646
3684 160 0646
3685 160 0646
3686 160 0646
3687 147 0635
3688 177 0697
3689 177 0697
3690 184 1398
3691 184 1398
3692 184 1398
3693 184 1398
3694 184 1398
3695 184 1398
3696 184 1398
3697 184 1398
3698 184 1398
3699 184 1398
3700 184 1398
3701 184 1398
3702 184 1398
3703 14 1303
3704 14 1303
3705 14 1303
3706 14 1303
3707 14 1303
3708 14 1303
3709 14 1303
3710 14 1303
3711 142 1332
3712 142 1332
3713 142 1332
3714 142 1332
3715 142 1332
3716 142 1332
3717 142 1332
3718 165 1351
3719 165 1351
3720 165 1351
3721 165 1351
3722 64 1312
3723 64 1312
3724 64 1312
3725 64 1312
3726 64 1312
3727 178 1397
3728 64 1312
3729 127 1327
3730 127 1327
3731 127 1327
3732 127 1327
3733 127 1327
3734 127 1327
3735 127 1327
3736 127 1327
3737 127 1327
3738 127 1327
3739 127 1327
3740 97 8319
3741 97 8319
3742 97 8319
3743 97 8319
3744 97 8319
3745 11 8302
3746 97 8319
3747 11 8302
3748 11 8302
3749 11 8302
3750 126 8326
3751 126 8326
3752 126 8326
3753 126 8326
3754 126 8326
3755 126 8326
3756 5 8301
3757 5 8301
3758 5 8301
3759 5 8301
3760 5 8301
3761 113 8323
3762 113 8323
3763 58 8311
3764 58 8311
3765 58 8311
3766 29 8306
3767 29 8306
3768 29 8306
3769 29 8306
3770 29 8306
3771 29 8306
3772 29 8306
3773 29 8306
3774 65 8312
3775 65 8312
3776 65 8312
3777 65 8312
3778 65 8312
3779 65 8312
3780 65 8312
3781 65 8312
3782 65 8312
3783 65 8312
3784 65 8312
3785 52 0610
3786 52 0610
3787 160 0646
3788 160 0646
3789 173 0695
3790 173 0695
3791 147 0635
3792 147 0635
3793 177 0697
3794 184 1398
3795 184 1398
3796 184 1398
3797 184 1398
3798 184 1398
3799 184 1398
3800 184 1398
3801 184 1398
3802 184 1398
3803 184 1398
3804 184 1398
3805 184 1398
3806 184 1398
3807 14 1303
3808 14 1303
3809 14 1303
3810 14 1303
3811 14 1303
3812 14 1303
3813 14 1303
3814 174 1395
3815 174 1395
3816 174 1395
3817 142 1332
3818 142 1332
3819 142 1332
3820 142 1332
3821 142 1332
3822 142 1332
3823 165 1351
3824 165 1351
3825 165 1351
3826 64 1312
3827 64 1312
3828 64 1312
3829 64 1312
3830 178 1397
3831 178 1397
3832 178 1397
3833 178 1397
3834 3 1301
3835 3 1301
3836 127 1327
3837 127 1327
3838 127 1327
3839 127 1327
3840 127 1327
3841 97 8319
3842 97 8319
3843 97 8319
3844 97 8319
3845 97 8319
3846 97 8319
3847 11 8302
3848 11 8302
3849 11 8302
3850 11 8302
3851 11 8302
3852 11 8302
3853 126 8326
3854 126 8326
3855 126 8326
3856 126 8326
3857 126 8326
3858 126 8326
3859 126 8326
3860 126 8326
3861 126 8326
3862 113 8323
3863 113 8323
3864 113 8323
3865 113 8323
3866 113 8323
3867 58 8311
3868 58 8311
3869 58 8311
3870 29 8306
3871 29 8306
3872 29 8306
3873 29 8306
3874 29 8306
3875 29 8306
3876 29 8306
3877 29 8306
3878 65 8312
3879 65 8312
3880 65 8312
3881 65 8312
3882 65 8312
3883 65 8312
3884 65 8312
3885 65 8312
3886 149 0636
3887 149 0636
3888 183 0698
3889 183 0698
3890 183 0698
3891 183 0698
3892 147 0635
3893 177 0697
3894 184 1398
3895 184 1398
3896 184 1398
3897 184 1398
3898 184 1398
3899 184 1398
3900 184 1398
3901 184 1398
3902 184 1398
3903 184 1398
3904 184 1398
3905 14 1303
3906 14 1303
3907 14 1303
3908 14 1303
3909 174 1395
3910 174 1395
3911 174 1395
3912 62 1311
3913 62 1311
3914 142 1332
3915 165 1351
3916 165 1351
3917 165 1351
3918 165 1351
3919 165 1351
3920 165 1351
3921 165 1351
3922 165 1351
3923 64 1312
3924 8 1302
3925 8 1302
3926 8 1302
3927 178 1397
3928 178 1397
3929 178 1397
3930 178 1397
3931 3 1301
3932 3 1301
3933 3 1301
3934 127 1327
3935 3 1301
3936 127 1327
3937 97 8319
3938 97 8319
3939 11 8302
3940 11 8302
3941 11 8302
3942 11 8302
3943 11 8302
3944 11 8302
3945 11 8302
3946 11 8302
3947 11 8302
3948 11 8302
3949 126 8326
3950 126 8326
3951 126 8326
3952 126 8326
3953 113 8323
3954 113 8323
3955 113 8323
3956 113 8323
3957 113 8323
3958 58 8311
3959 58 8311
3960 58 8311
3961 58 8311
3962 58 8311
3963 58 8311
3964 58 8311
3965 29 8306
3966 29 8306
3967 29 8306
3968 29 8306
3969 29 8306
3970 65 8312
3971 70 8313
3972 70 8313
3973 70 8313
3974 65 8312
3975 65 8312
3976 149 0636
3977 149 0636
3978 183 0698
3979 184 1398
3980 184 1398
3981 184 1398
3982 184 1398
3983 184 1398
3984 184 1398
3985 184 1398
3986 184 1398
3987 184 1398
3988 14 1303
3989 14 1303
3990 14 1303
3991 174 1395
3992 174 1395
3993 174 1395
3994 174 1395
3995 62 1311
3996 62 1311
3997 62 1311
3998 165 1351
3999 165 1351
4000 165 1351
4001 165 1351
4002 165 1351
4003 165 1351
4004 165 1351
4005 165 1351
4006 165 1351
4007 8 1302
4008 8 1302
4009 8 1302
4010 8 1302
4011 178 1397
4012 178 1397
4013 178 1397
4014 178 1397
4015 3 1301
4016 3 1301
4017 3 1301
4018 3 1301
4019 3 1301
4020 97 8319
4021 97 8319
4022 97 8319
4023 97 8319
4024 11 8302
4025 11 8302
4026 11 8302
4027 11 8302
4028 11 8302
4029 11 8302
4030 11 8302
4031 11 8302
4032 11 8302
4033 49 8309
4034 49 8309
4035 126 8326
4036 126 8326
4037 113 8323
4038 113 8323
4039 113 8323
4040 113 8323
4041 113 8323
4042 58 8311
4043 58 8311
4044 58 8311
4045 58 8311
4046 58 8311
4047 58 8311
4048 58 8311
4049 58 8311
4050 29 8306
4051 58 8311
4052 152 8337
4053 70 8313
4054 70 8313
4055 70 8313
4056 70 8313
4057 70 8313
4058 70 8313
4059 70 8313
4060 70 8313
4061 149 0636
4062 149 0636
4063 137 1330
4064 137 1330
4065 137 1330
4066 137 1330
4067 137 1330
4068 184 1398
4069 137 1330
4070 184 1398
4071 184 1398
4072 184 1398
4073 184 1398
4074 184 1398
4075 184 1398
4076 184 1398
4077 14 1303
4078 174 1395
4079 174 1395
4080 174 1395
4081 174 1395
4082 62 1311
4083 32 1306
4084 32 1306
4085 32 1306
4086 165 1351
4087 165 1351
4088 165 1351
4089 165 1351
4090 165 1351
4091 165 1351
4092 165 1351
4093 165 1351
4094 8 1302
4095 8 1302
4096 178 1397
4097 178 1397
4098 178 1397
4099 178 1397
4100 3 1301
4101 3 1301
4102 3 1301
4103 3 1301
4104 3 1301
4105 3 1301
4106 3 1301
4107 3 1301
4108 107 8321
4109 107 8321
4110 97 8319
4111 107 8321
4112 11 8302
4113 11 8302
4114 11 8302
4115 11 8302
4116 11 8302
4117 11 8302
4118 11 8302
4119 49 8309
4120 49 8309
4121 49 8309
4122 49 8309
4123 49 8309
4124 49 8309
4125 49 8309
4126 49 8309
4127 49 8309
4128 58 8311
4129 58 8311
4130 58 8311
4131 58 8311
4132 58 8311
4133 58 8311
4134 58 8311
4135 58 8311
4136 58 8311
4137 58 8311
4138 152 8337
4139 152 8337
4140 70 8313
4141 70 8313
4142 70 8313
4143 70 8313
4144 70 8313
4145 70 8313
4146 149 0636
4147 149 0636
4148 137 1330
4149 137 1330
4150 137 1330
4151 184 1398
4152 184 1398
4153 184 1398
4154 184 1398
4155 184 1398
4156 184 1398
4157 184 1398
4158 174 1395
4159 174 1395
4160 174 1395
4161 174 1395
4162 174 1395
4163 32 1306
4164 32 1306
4165 32 1306
4166 165 1351
4167 165 1351
4168 32 1306
4169 165 1351
4170 165 1351
4171 165 1351
4172 165 1351
4173 165 1351
4174 165 1351
4175 165 1351
4176 178 1397
4177 178 1397
4178 178 1397
4179 178 1397
4180 178 1397
4181 178 1397
4182 3 1301
4183 146 1334
4184 146 1334
4185 146 1334
4186 146 1334
4187 146 1334
4188 11 8302
4189 11 8302
4190 11 8302
4191 11 8302
4192 11 8302
4193 49 8309
4194 49 8309
4195 49 8309
4196 49 8309
4197 49 8309
4198 49 8309
4199 49 8309
4200 49 8309
4201 49 8309
4202 81 8316
4203 81 8316
4204 81 8316
4205 81 8316
4206 81 8316
4207 58 8311
4208 58 8311
4209 58 8311
4210 58 8311
4211 58 8311
4212 58 8311
4213 58 8311
4214 152 8337
4215 152 8337
4216 152 8337
4217 152 8337
4218 152 8337
4219 70 8313
4220 149 0636
4221 137 1330
4222 137 1330
4223 137 1330
4224 137 1330
4225 137 1330
4226 184 1398
4227 184 1398
4228 184 1398
4229 184 1398
4230 184 1398
4231 174 1395
4232 174 1395
4233 174 1395
4234 32 1306
4235 32 1306
4236 32 1306
4237 32 1306
4238 32 1306
4239 165 1351
4240 165 1351
4241 165 1351
4242 178 1397
4243 165 1351
4244 178 1397
4245 178 1397
4246 178 1397
4247 178 1397
4248 178 1397
4249 178 1397
4250 3 1301
4251 3 1301
4252 146 1334
4253 146 1334
4254 146 1334
4255 146 1334
4256 146 1334
4257 146 1334
4258 146 1334
4259 107 8321
4260 107 8321
4261 107 8321
4262 107 8321
4263 107 8321
4264 11 8302
4265 11 8302
4266 11 8302
4267 11 8302
4268 11 8302
4269 11 8302
4270 11 8302
4271 11 8302
4272 49 8309
4273 49 8309
4274 49 8309
4275 49 8309
4276 49 8309
4277 49 8309
4278 49 8309
4279 49 8309
4280 49 8309
4281 49 8309
4282 81 8316
4283 81 8316
4284 81 8316
4285 81 8316
4286 81 8316
4287 81 8316
4288 81 8316
4289 81 8316
4290 58 8311
4291 58 8311
4292 152 8337
4293 152 8337
4294 152 8337
4295 152 8337
4296 152 8337
4297 152 8337
4298 70 8313
4299 70 8313
4300 154 8339
4301 137 1330
4302 137 1330
4303 137 1330
4304 137 1330
4305 184 1398
4306 184 1398
4307 184 1398
4308 184 1398
4309 14 1303
4310 174 1395
4311 174 1395
4312 174 1395
4313 32 1306
4314 32 1306
4315 32 1306
4316 32 1306
4317 32 1306
4318 32 1306
4319 165 1351
4320 178 1397
4321 178 1397
4322 178 1397
4323 178 1397
4324 178 1397
4325 178 1397
4326 8 1302
4327 8 1302
4328 8 1302
4329 146 1334
4330 146 1334
4331 146 1334
4332 146 1334
4333 146 1334
4334 146 1334
4335 146 1334
4336 107 8321
4337 107 8321
4338 107 8321
4339 107 8321
4340 107 8321
4341 107 8321
4342 107 8321
4343 107 8321
4344 107 8321
4345 11 8302
4346 11 8302
4347 11 8302
4348 11 8302
4349 49 8309
4350 49 8309
4351 49 8309
4352 49 8309
4353 49 8309
4354 49 8309
4355 49 8309
4356 49 8309
4357 81 8316
4358 81 8316
4359 81 8316
4360 81 8316
4361 81 8316
4362 81 8316
4363 81 8316
4364 81 8316
4365 81 8316
4366 81 8316
4367 81 8316
4368 81 8316
4369 152 8337
4370 152 8337
4371 152 8337
4372 152 8337
4373 152 8337
4374 152 8337
4375 152 8337
4376 152 8337
4377 70 8313
4378 70 8313
4379 70 8313
4380 154 8339
4381 154 8339
4382 154 8339
4383 137 1330
4384 137 1330
4385 137 1330
4386 137 1330
4387 137 1330
4388 137 1330
4389 137 1330
4390 184 1398
4391 184 1398
4392 184 1398
4393 162 1349
4394 162 1349
4395 174 1395
4396 174 1395
4397 32 1306
4398 32 1306
4399 32 1306
4400 168 1353
4401 178 1397
4402 166 1352
4403 178 1397
4404 178 1397
4405 178 1397
4406 178 1397
4407 53 1310
4408 8 1302
4409 8 1302
4410 146 1334
4411 146 1334
4412 146 1334
4413 146 1334
4414 146 1334
4415 146 1334
4416 146 1334
4417 146 1334
4418 107 8321
4419 107 8321
4420 107 8321
4421 107 8321
4422 107 8321
4423 107 8321
4424 107 8321
4425 107 8321
4426 11 8302
4427 11 8302
4428 49 8309
4429 27 8305
4430 49 8309
4431 49 8309
4432 49 8309
4433 49 8309
4434 49 8309
4435 20 8304
4436 20 8304
4437 81 8316
4438 81 8316
4439 81 8316
4440 81 8316
4441 81 8316
4442 85 8317
4443 81 8316
4444 81 8316
4445 81 8316
4446 81 8316
4447 81 8316
4448 152 8337
4449 152 8337
4450 152 8337
4451 152 8337
4452 152 8337
4453 152 8337
4454 152 8337
4455 70 8313
4456 70 8313
4457 154 8339
4458 154 8339
4459 154 8339
4460 154 8339
4461 154 8339
4462 137 1330
4463 137 1330
4464 137 1330
4465 137 1330
4466 137 1330
4467 184 1398
4468 184 1398
4469 184 1398
4470 131 1328
4471 131 1328
4472 184 1398
4473 162 1349
4474 162 1349
4475 162 1349
4476 162 1349
4477 162 1349
4478 162 1349
4479 162 1349
4480 32 1306
4481 168 1353
4482 168 1353
4483 178 1397
4484 166 1352
4485 166 1352
4486 53 1310
4487 53 1310
4488 53 1310
4489 53 1310
4490 53 1310
4491 146 1334
4492 146 1334
4493 146 1334
4494 146 1334
4495 146 1334
4496 146 1334
4497 146 1334
4498 146 1334
4499 146 1334
4500 107 8321
4501 107 8321
4502 107 8321
4503 107 8321
4504 107 8321
4505 107 8321
4506 107 8321
4507 27 8305
4508 11 8302
4509 11 8302
4510 11 8302
4511 27 8305
4512 27 8305
4513 27 8305
4514 27 8305
4515 27 8305
4516 27 8305
4517 27 8305
4518 20 8304
4519 20 8304
4520 20 8304
4521 20 8304
4522 81 8316
4523 85 8317
4524 85 8317
4525 81 8316
4526 85 8317
4527 85 8317
4528 81 8316
4529 81 8316
4530 81 8316
4531 81 8316
4532 152 8337
4533 152 8337
4534 152 8337
4535 152 8337
4536 152 8337
4537 152 8337
4538 70 8313
4539 70 8313
4540 70 8313
4541 154 8339
4542 154 8339
4543 154 8339
4544 154 8339
4545 137 1330
4546 137 1330
4547 137 1330
4548 137 1330
4549 184 1398
4550 184 1398
4551 162 1349
4552 162 1349
4553 162 1349
4554 162 1349
4555 162 1349
4556 151 1336
4557 168 1353
4558 168 1353
4559 168 1353
4560 166 1352
4561 166 1352
4562 166 1352
4563 53 1310
4564 53 1310
4565 53 1310
4566 53 1310
4567 53 1310
4568 53 1310
4569 135 1329
4570 146 1334
4571 135 1329
4572 146 1334
4573 146 1334
4574 146 1334
4575 146 1334
4576 146 1334
4577 107 8321
4578 107 8321
4579 107 8321
4580 27 8305
4581 27 8305
4582 27 8305
4583 27 8305
4584 27 8305
4585 27 8305
4586 27 8305
4587 27 8305
4588 27 8305
4589 27 8305
4590 27 8305
4591 20 8304
4592 20 8304
4593 20 8304
4594 20 8304
4595 20 8304
4596 85 8317
4597 85 8317
4598 85 8317
4599 85 8317
4600 85 8317
4601 85 8317
4602 85 8317
4603 85 8317
4604 81 8316
4605 152 8337
4606 74 8314
4607 152 8337
4608 152 8337
4609 152 8337
4610 70 8313
4611 184 1398
4612 184 1398
4613 184 1398
4614 184 1398
4615 131 1328
4616 131 1328
4617 162 1349
4618 162 1349
4619 162 1349
4620 164 1350
4621 164 1350
4622 176 1396
4623 151 1336
4624 151 1336
4625 168 1353
4626 168 1353
4627 168 1353
4628 166 1352
4629 166 1352
4630 166 1352
4631 53 1310
4632 53 1310
4633 53 1310
4634 53 1310
4635 53 1310
4636 53 1310
4637 135 1329
4638 135 1329
4639 135 1329
4640 146 1334
4641 146 1334
4642 146 1334
4643 146 1334
4644 107 8321
4645 107 8321
4646 107 8321
4647 27 8305
4648 27 8305
4649 27 8305
4650 27 8305
4651 27 8305
4652 27 8305
4653 27 8305
4654 27 8305
4655 27 8305
4656 27 8305
4657 27 8305
4658 20 8304
4659 20 8304
4660 20 8304
4661 20 8304
4662 85 8317
4663 85 8317
4664 85 8317
4665 85 8317
4666 85 8317
4667 85 8317
4668 85 8317
4669 85 8317
4670 85 8317
4671 85 8317
4672 74 8314
4673 74 8314
4674 152 8337
4675 152 8337
4676 70 8313
4677 184 1398
4678 184 1398
4679 184 1398
4680 131 1328
4681 131 1328
4682 164 1350
4683 176 1396
4684 176 1396
4685 151 1336
4686 151 1336
4687 151 1336
4688 151 1336
4689 166 1352
4690 166 1352
4691 166 1352
4692 166 1352
4693 166 1352
4694 53 1310
4695 53 1310
4696 53 1310
4697 53 1310
4698 53 1310
4699 135 1329
4700 135 1329
4701 135 1329
4702 135 1329
4703 146 1334
4704 146 1334
4705 107 8321
4706 107 8321
4707 107 8321
4708 107 8321
4709 107 8321
4710 107 8321
4711 27 8305
4712 27 8305
4713 27 8305
4714 27 8305
4715 27 8305
4716 27 8305
4717 27 8305
4718 27 8305
4719 27 8305
4720 27 8305
4721 27 8305
4722 27 8305
4723 20 8304
4724 20 8304
4725 20 8304
4726 20 8304
4727 85 8317
4728 85 8317
4729 85 8317
4730 85 8317
4731 85 8317
4732 85 8317
4733 85 8317
4734 85 8317
4735 85 8317
4736 74 8314
4737 85 8317
4738 74 8314
4739 74 8314
4740 74 8314
4741 74 8314
4742 152 8337
4743 152 8337
4744 184 1398
4745 184 1398
4746 131 1328
4747 131 1328
4748 176 1396
4749 176 1396
4750 176 1396
4751 176 1396
4752 161 1348
4753 161 1348
4754 161 1348
4755 161 1348
4756 161 1348
4757 161 1348
4758 161 1348
4759 166 1352
4760 166 1352
4761 166 1352
4762 166 1352
4763 166 1352
4764 53 1310
4765 135 1329
4766 148 1335
4767 135 1329
4768 135 1329
4769 135 1329
4770 135 1329
4771 135 1329
4772 135 1329
4773 107 8321
4774 107 8321
4775 107 8321
4776 107 8321
4777 107 8321
4778 107 8321
4779 27 8305
4780 27 8305
4781 27 8305
4782 27 8305
4783 27 8305
4784 27 8305
4785 27 8305
4786 27 8305
4787 27 8305
4788 27 8305
4789 27 8305
4790 27 8305
4791 20 8304
4792 20 8304
4793 20 8304
4794 20 8304
4795 85 8317
4796 85 8317
4797 85 8317
4798 85 8317
4799 85 8317
4800 85 8317
4801 85 8317
4802 74 8314
4803 74 8314
4804 74 8314
4805 74 8314
4806 74 8314
4807 74 8314
4808 74 8314
4809 74 8314
4810 152 8337
4811 152 8337
4812 184 1398
4813 131 1328
4814 131 1328
4815 176 1396
4816 176 1396
4817 176 1396
4818 176 1396
4819 161 1348
4820 161 1348
4821 161 1348
4822 161 1348
4823 161 1348
4824 161 1348
4825 161 1348
4826 192 1399
4827 192 1399
4828 192 1399
4829 192 1399
4830 166 1352
4831 192 1399
4832 148 1335
4833 148 1335
4834 148 1335
4835 148 1335
4836 135 1329
4837 135 1329
4838 135 1329
4839 135 1329
4840 135 1329
4841 107 8321
4842 107 8321
4843 107 8321
4844 107 8321
4845 107 8321
4846 101 8320
4847 101 8320
4848 101 8320
4849 101 8320
4850 101 8320
4851 27 8305
4852 27 8305
4853 101 8320
4854 20 8304
4855 20 8304
4856 20 8304
4857 20 8304
4858 20 8304
4859 20 8304
4860 20 8304
4861 20 8304
4862 85 8317
4863 85 8317
4864 85 8317
4865 74 8314
4866 74 8314
4867 74 8314
4868 74 8314
4869 74 8314
4870 74 8314
4871 74 8314
4872 74 8314
4873 74 8314
4874 74 8314
4875 184 1398
4876 184 1398
4877 184 1398
4878 131 1328
4879 131 1328
4880 176 1396
4881 176 1396
4882 176 1396
4883 176 1396
4884 161 1348
4885 161 1348
4886 161 1348
4887 161 1348
4888 161 1348
4889 192 1399
4890 192 1399
4891 192 1399
4892 192 1399
4893 192 1399
4894 192 1399
4895 148 1335
4896 148 1335
4897 148 1335
4898 135 1329
4899 135 1329
4900 135 1329
4901 135 1329
4902 135 1329
4903 135 1329
4904 107 8321
4905 107 8321
4906 107 8321
4907 107 8321
4908 101 8320
4909 101 8320
4910 101 8320
4911 101 8320
4912 101 8320
4913 101 8320
4914 101 8320
4915 101 8320
4916 101 8320
4917 101 8320
4918 101 8320
4919 101 8320
4920 20 8304
4921 20 8304
4922 20 8304
4923 20 8304
4924 20 8304
4925 20 8304
4926 20 8304
4927 20 8304
4928 85 8317
4929 85 8317
4930 85 8317
4931 85 8317
4932 74 8314
4933 74 8314
4934 74 8314
4935 74 8314
4936 74 8314
4937 74 8314
4938 74 8314
4939 74 8314
4940 74 8314
4941 131 1328
4942 176 1396
4943 176 1396
4944 176 1396
4945 161 1348
4946 161 1348
4947 161 1348
4948 161 1348
4949 161 1348
4950 161 1348
4951 192 1399
4952 192 1399
4953 192 1399
4954 192 1399
4955 148 1335
4956 148 1335
4957 172 1394
4958 135 1329
4959 135 1329
4960 135 1329
4961 135 1329
4962 135 1329
4963 107 8321
4964 107 8321
4965 107 8321
4966 101 8320
4967 101 8320
4968 101 8320
4969 101 8320
4970 101 8320
4971 101 8320
4972 101 8320
4973 101 8320
4974 101 8320
4975 20 8304
4976 54 8310
4977 54 8310
4978 20 8304
4979 20 8304
4980 20 8304
4981 20 8304
4982 20 8304
4983 85 8317
4984 85 8317
4985 85 8317
4986 74 8314
4987 74 8314
4988 74 8314
4989 74 8314
4990 74 8314
4991 74 8314
4992 74 8314
4993 192 1399
4994 192 1399
4995 192 1399
4996 192 1399
4997 192 1399
4998 148 1335
4999 192 1399
5000 172 1394
5001 172 1394
5002 172 1394
5003 172 1394
5004 15 8303
5005 15 8303
5006 15 8303
5007 15 8303
5008 101 8320
5009 101 8320
5010 101 8320
5011 101 8320
5012 101 8320
5013 101 8320
5014 101 8320
5015 54 8310
5016 54 8310
5017 54 8310
5018 54 8310
5019 20 8304
5020 20 8304
5021 20 8304
5022 20 8304
5023 20 8304
5024 74 8314
5025 74 8314
5026 74 8314
5027 74 8314
5028 74 8314
5029 74 8314
5030 74 8314
5031 74 8314
5032 74 8314
5033 192 1399
5034 192 1399
5035 192 1399
5036 192 1399
5037 192 1399
5038 192 1399
5039 172 1394
5040 172 1394
5041 172 1394
5042 172 1394
5043 169 1354
5044 169 1354
5045 169 1354
5046 15 8303
5047 15 8303
5048 15 8303
5049 15 8303
5050 15 8303
5051 15 8303
5052 15 8303
5053 101 8320
5054 101 8320
5055 101 8320
5056 101 8320
5057 54 8310
5058 54 8310
5059 54 8310
5060 54 8310
5061 54 8310
5062 54 8310
5063 54 8310
5064 20 8304
5065 20 8304
5066 20 8304
5067 38 8307
5068 74 8314
5069 74 8314
5070 74 8314
5071 74 8314
5072 74 8314
5073 74 8314
5074 74 8314
5075 109 8322
5076 109 8322
5077 109 8322
5078 192 1399
5079 192 1399
5080 192 1399
5081 192 1399
5082 192 1399
5083 192 1399
5084 26 1305
5085 172 1394
5086 172 1394
5087 172 1394
5088 172 1394
5089 169 1354
5090 169 1354
5091 169 1354
5092 169 1354
5093 169 1354
5094 169 1354
5095 15 8303
5096 15 8303
5097 15 8303
5098 15 8303
5099 15 8303
5100 15 8303
5101 101 8320
5102 101 8320
5103 101 8320
5104 101 8320
5105 54 8310
5106 54 8310
5107 54 8310
5108 54 8310
5109 54 8310
5110 54 8310
5111 54 8310
5112 54 8310
5113 54 8310
5114 38 8307
5115 38 8307
5116 38 8307
5117 38 8307
5118 38 8307
5119 38 8307
5120 109 8322
5121 74 8314
5122 74 8314
5123 74 8314
5124 109 8322
5125 109 8322
5126 109 8322
5127 109 8322
5128 109 8322
5129 192 1399
5130 192 1399
5131 192 1399
5132 192 1399
5133 192 1399
5134 172 1394
5135 172 1394
5136 169 1354
5137 169 1354
5138 169 1354
5139 169 1354
5140 169 1354
5141 169 1354
5142 15 8303
5143 15 8303
5144 15 8303
5145 15 8303
5146 15 8303
5147 15 8303
5148 15 8303
5149 101 8320
5150 122 8325
5151 54 8310
5152 54 8310
5153 54 8310
5154 54 8310
5155 54 8310
5156 54 8310
5157 54 8310
5158 54 8310
5159 38 8307
5160 38 8307
5161 38 8307
5162 38 8307
5163 38 8307
5164 109 8322
5165 109 8322
5166 74 8314
5167 74 8314
5168 109 8322
5169 109 8322
5170 109 8322
5171 109 8322
5172 109 8322
5173 192 1399
5174 192 1399
5175 192 1399
5176 192 1399
5177 192 1399
5178 169 1354
5179 169 1354
5180 169 1354
5181 169 1354
5182 44 1308
5183 169 1354
5184 169 1354
5185 15 8303
5186 15 8303
5187 15 8303
5188 15 8303
5189 15 8303
5190 15 8303
5191 122 8325
5192 122 8325
5193 54 8310
5194 54 8310
5195 54 8310
5196 54 8310
5197 54 8310
5198 54 8310
5199 54 8310
5200 54 8310
5201 54 8310
5202 38 8307
5203 38 8307
5204 38 8307
5205 38 8307
5206 38 8307
5207 109 8322
5208 109 8322
5209 109 8322
5210 109 8322
5211 109 8322
5212 109 8322
5213 109 8322
5214 109 8322
5215 109 8322
5216 192 1399
5217 192 1399
5218 192 1399
5219 192 1399
5220 192 1399
5221 192 1399
5222 192 1399
5223 169 1354
5224 169 1354
5225 169 1354
5226 44 1308
5227 44 1308
5228 15 8303
5229 15 8303
5230 15 8303
5231 15 8303
5232 15 8303
5233 15 8303
5234 122 8325
5235 122 8325
5236 122 8325
5237 122 8325
5238 54 8310
5239 54 8310
5240 150 8336
5241 54 8310
5242 54 8310
5243 150 8336
5244 38 8307
5245 38 8307
5246 38 8307
5247 38 8307
5248 38 8307
5249 38 8307
5250 109 8322
5251 109 8322
5252 109 8322
5253 109 8322
5254 109 8322
5255 109 8322
5256 109 8322
5257 109 8322
5258 192 1399
5259 192 1399
5260 192 1399
5261 192 1399
5262 169 1354
5263 169 1354
5264 44 1308
5265 44 1308
5266 44 1308
5267 44 1308
5268 15 8303
5269 15 8303
5270 15 8303
5271 15 8303
5272 15 8303
5273 15 8303
5274 15 8303
5275 156 8341
5276 122 8325
5277 122 8325
5278 122 8325
5279 122 8325
5280 122 8325
5281 150 8336
5282 179 8397
5283 150 8336
5284 150 8336
5285 38 8307
5286 38 8307
5287 38 8307
5288 109 8322
5289 109 8322
5290 109 8322
5291 109 8322
5292 109 8322
5293 44 1308
5294 44 1308
5295 44 1308
5296 15 8303
5297 15 8303
5298 15 8303
5299 15 8303
5300 15 8303
5301 15 8303
5302 15 8303
5303 91 8318
5304 91 8318
5305 156 8341
5306 156 8341
5307 122 8325
5308 122 8325
5309 122 8325
5310 122 8325
5311 150 8336
5312 179 8397
5313 179 8397
5314 150 8336
5315 150 8336
5316 150 8336
5317 150 8336
5318 38 8307
5319 38 8307
5320 38 8307
5321 38 8307
5322 38 8307
5323 38 8307
5324 109 8322
5325 109 8322
5326 109 8322
5327 44 1308
5328 15 8303
5329 15 8303
5330 15 8303
5331 15 8303
5332 15 8303
5333 91 8318
5334 91 8318
5335 91 8318
5336 190 8399
5337 190 8399
5338 190 8399
5339 156 8341
5340 156 8341
5341 122 8325
5342 122 8325
5343 122 8325
5344 150 8336
5345 150 8336
5346 179 8397
5347 179 8397
5348 179 8397
5349 150 8336
5350 150 8336
5351 150 8336
5352 38 8307
5353 38 8307
5354 38 8307
5355 38 8307
5356 38 8307
5357 15 8303
5358 15 8303
5359 91 8318
5360 91 8318
5361 91 8318
5362 91 8318
5363 91 8318
5364 91 8318
5365 190 8399
5366 190 8399
5367 190 8399
5368 190 8399
5369 156 8341
5370 156 8341
