location subarea numcant
3622 165 1351
3623 64 1312
3624 64 1312
3625 64 1312
3626 64 1312
3627 64 1312
3628 178 1397
3629 64 1312
3630 127 1327
3631 127 1327
3632 127 1327
3633 127 1327
3634 127 1327
3635 127 1327
3636 127 1327
3637 127 1327
3638 127 1327
3639 127 1327
3640 127 1327
3641 97 8319
3642 97 8319
3643 97 8319
3644 97 8319
3645 97 8319
3646 11 8302
3647 97 8319
3648 11 8302
3649 11 8302
3650 11 8302
3651 126 8326
3652 126 8326
3653 126 8326
3654 126 8326
3655 126 8326
3656 126 8326
3657 5 8301
3658 5 8301
3659 5 8301
3660 5 8301
3661 5 8301
3662 113 8323
3663 113 8323
3664 58 8311
3665 58 8311
3666 58 8311
3667 29 8306
3668 29 8306
3669 29 8306
3670 29 8306
3671 29 8306
3672 29 8306
3673 29 8306
3674 29 8306
3675 65 8312
3676 65 8312
3677 65 8312
3678 65 8312
3679 65 8312
3680 65 8312
3681 65 8312
3682 65 8312
3683 65 8312
3684 65 8312
3685 65 8312
3686 52 0610
3687 52 0610
3688 160 0646
3689 160 0646
3690 173 0695
3691 173 0695
3692 147 0635
3693 147 0635
3694 177 0697
3695 184 1398
3696 184 1398
3697 184 1398
3698 184 1398
3699 184 1398
3700 184 1398
3701 184 1398
3702 184 1398
3703 184 1398
3704 184 1398
3705 184 1398
3706 184 1398
3707 14 1303
3708 14 1303
3709 14 1303
3710 14 1303
3711 14 1303
3712 14 1303
3713 14 1303
3714 174 1395
3715 174 1395
3716 142 1332
3717 142 1332
3718 142 1332
3719 142 1332
3720 142 1332
3721 142 1332
3722 165 1351
3723 165 1351
3724 165 1351
3725 64 1312
3726 64 1312
3727 64 1312
3728 64 1312
3729 178 1397
3730 178 1397
3731 178 1397
3732 178 1397
3733 3 1301
3734 3 1301
3735 127 1327
3736 127 1327
3737 127 1327
3738 127 1327
3739 127 1327
3740 97 8319
3741 97 8319
3742 97 8319
3743 97 8319
3744 97 8319
3745 97 8319
3746 11 8302
3747 11 8302
3748 11 8302
3749 11 8302
3750 11 8302
3751 11 8302
3752 126 8326
3753 126 8326
3754 126 8326
3755 126 8326
3756 126 8326
3757 126 8326
3758 126 8326
3759 126 8326
3760 113 8323
3761 113 8323
3762 113 8323
3763 113 8323
3764 113 8323
3765 58 8311
3766 58 8311
3767 58 8311
3768 29 8306
3769 29 8306
3770 29 8306
3771 29 8306
3772 29 8306
3773 29 8306
3774 29 8306
3775 29 8306
3776 65 8312
3777 65 8312
3778 65 8312
3779 65 8312
3780 65 8312
3781 65 8312
3782 149 0636
3783 149 0636
3784 183 0698
3785 183 0698
3786 183 0698
3787 183 0698
3788 147 0635
3789 177 0697
3790 184 1398
3791 184 1398
3792 184 1398
3793 184 1398
3794 184 1398
3795 184 1398
3796 184 1398
3797 184 1398
3798 184 1398
3799 184 1398
3800 14 1303
3801 14 1303
3802 14 1303
3803 14 1303
3804 174 1395
3805 174 1395
3806 174 1395
3807 62 1311
3808 62 1311
3809 142 1332
3810 165 1351
3811 165 1351
3812 165 1351
3813 165 1351
3814 165 1351
3815 165 1351
3816 165 1351
3817 165 1351
3818 64 1312
3819 8 1302
3820 8 1302
3821 8 1302
3822 178 1397
3823 178 1397
3824 178 1397
3825 178 1397
3826 3 1301
3827 3 1301
3828 3 1301
3829 127 1327
3830 3 1301
3831 127 1327
3832 97 8319
3833 97 8319
3834 11 8302
3835 11 8302
3836 11 8302
3837 11 8302
3838 11 8302
3839 11 8302
3840 11 8302
3841 11 8302
3842 11 8302
3843 126 8326
3844 126 8326
3845 126 8326
3846 126 8326
3847 113 8323
3848 113 8323
3849 113 8323
3850 113 8323
3851 113 8323
3852 58 8311
3853 58 8311
3854 58 8311
3855 58 8311
3856 58 8311
3857 58 8311
3858 58 8311
3859 29 8306
3860 29 8306
3861 29 8306
3862 29 8306
3863 29 8306
3864 65 8312
3865 70 8313
3866 70 8313
3867 70 8313
3868 65 8312
3869 65 8312
3870 149 0636
3871 149 0636
3872 183 0698
3873 184 1398
3874 184 1398
3875 184 1398
3876 184 1398
3877 184 1398
3878 184 1398
3879 184 1398
3880 184 1398
3881 14 1303
3882 14 1303
3883 14 1303
3884 174 1395
3885 174 1395
3886 174 1395
3887 174 1395
3888 62 1311
3889 62 1311
3890 62 1311
3891 165 1351
3892 165 1351
3893 165 1351
3894 165 1351
3895 165 1351
3896 165 1351
3897 165 1351
3898 165 1351
3899 8 1302
3900 8 1302
3901 8 1302
3902 8 1302
3903 178 1397
3904 178 1397
3905 178 1397
3906 178 1397
3907 3 1301
3908 3 1301
3909 3 1301
3910 3 1301
3911 97 8319
3912 97 8319
3913 97 8319
3914 11 8302
3915 11 8302
3916 11 8302
3917 11 8302
3918 11 8302
3919 11 8302
3920 11 8302
3921 11 8302
3922 49 8309
3923 49 8309
3924 126 8326
3925 126 8326
3926 113 8323
3927 113 8323
3928 113 8323
3929 113 8323
3930 113 8323
3931 58 8311
3932 58 8311
3933 58 8311
3934 58 8311
3935 58 8311
3936 58 8311
3937 58 8311
3938 58 8311
3939 29 8306
3940 58 8311
3941 152 8337
3942 70 8313
3943 70 8313
3944 70 8313
3945 70 8313
3946 70 8313
3947 70 8313
3948 70 8313
3949 70 8313
3950 149 0636
3951 149 0636
3952 137 1330
3953 137 1330
3954 137 1330
3955 137 1330
3956 137 1330
3957 184 1398
3958 137 1330
3959 184 1398
3960 184 1398
3961 184 1398
3962 184 1398
3963 184 1398
3964 184 1398
3965 184 1398
3966 14 1303
3967 174 1395
3968 174 1395
3969 174 1395
3970 62 1311
3971 32 1306
3972 32 1306
3973 32 1306
3974 165 1351
3975 165 1351
3976 165 1351
3977 165 1351
3978 165 1351
3979 165 1351
3980 165 1351
3981 165 1351
3982 8 1302
3983 8 1302
3984 178 1397
3985 178 1397
3986 178 1397
3987 178 1397
3988 3 1301
3989 3 1301
3990 3 1301
3991 3 1301
3992 3 1301
3993 3 1301
3994 3 1301
3995 3 1301
3996 107 8321
3997 97 8319
3998 11 8302
3999 11 8302
4000 11 8302
4001 11 8302
4002 11 8302
4003 11 8302
4004 49 8309
4005 49 8309
4006 49 8309
4007 49 8309
4008 49 8309
4009 49 8309
4010 49 8309
4011 49 8309
4012 49 8309
4013 58 8311
4014 58 8311
4015 58 8311
4016 58 8311
4017 58 8311
4018 58 8311
4019 58 8311
4020 58 8311
4021 58 8311
4022 58 8311
4023 152 8337
4024 70 8313
4025 70 8313
4026 70 8313
4027 70 8313
4028 70 8313
4029 149 0636
4030 137 1330
4031 137 1330
4032 137 1330
4033 184 1398
4034 184 1398
4035 184 1398
4036 184 1398
4037 184 1398
4038 184 1398
4039 184 1398
4040 174 1395
4041 174 1395
4042 174 1395
4043 174 1395
4044 174 1395
4045 32 1306
4046 32 1306
4047 32 1306
4048 165 1351
4049 165 1351
4050 32 1306
4051 165 1351
4052 165 1351
4053 165 1351
4054 165 1351
4055 165 1351
4056 165 1351
4057 165 1351
4058 178 1397
4059 178 1397
4060 178 1397
4061 178 1397
4062 178 1397
4063 178 1397
4064 3 1301
4065 146 1334
4066 146 1334
4067 146 1334
4068 146 1334
4069 11 8302
4070 11 8302
4071 11 8302
4072 11 8302
4073 11 8302
4074 49 8309
4075 49 8309
4076 49 8309
4077 49 8309
4078 49 8309
4079 49 8309
4080 49 8309
4081 49 8309
4082 81 8316
4083 81 8316
4084 81 8316
4085 81 8316
4086 81 8316
4087 58 8311
4088 58 8311
4089 58 8311
4090 58 8311
4091 58 8311
4092 58 8311
4093 58 8311
4094 152 8337
4095 152 8337
4096 152 8337
4097 152 8337
4098 152 8337
4099 70 8313
4100 149 0636
4101 137 1330
4102 137 1330
4103 184 1398
4104 184 1398
4105 184 1398
4106 184 1398
4107 174 1395
4108 174 1395
4109 174 1395
4110 32 1306
4111 32 1306
4112 32 1306
4113 32 1306
4114 32 1306
4115 165 1351
4116 165 1351
4117 165 1351
4118 178 1397
4119 165 1351
4120 178 1397
4121 178 1397
4122 178 1397
4123 178 1397
4124 178 1397
4125 178 1397
4126 3 1301
4127 3 1301
4128 146 1334
4129 146 1334
4130 146 1334
4131 146 1334
4132 146 1334
4133 146 1334
4134 146 1334
4135 107 8321
4136 107 8321
4137 107 8321
4138 107 8321
4139 11 8302
4140 11 8302
4141 11 8302
4142 11 8302
4143 11 8302
4144 11 8302
4145 11 8302
4146 11 8302
4147 49 8309
4148 49 8309
4149 49 8309
4150 49 8309
4151 49 8309
4152 49 8309
4153 49 8309
4154 49 8309
4155 49 8309
4156 49 8309
4157 81 8316
4158 81 8316
4159 81 8316
4160 81 8316
4161 81 8316
4162 81 8316
4163 81 8316
4164 81 8316
4165 58 8311
4166 58 8311
4167 152 8337
4168 152 8337
4169 152 8337
4170 152 8337
4171 152 8337
4172 152 8337
4173 70 8313
4174 70 8313
4175 154 8339
4176 137 1330
4177 137 1330
4178 137 1330
4179 137 1330
4180 184 1398
4181 184 1398
4182 184 1398
4183 184 1398
4184 14 1303
4185 174 1395
4186 174 1395
4187 174 1395
4188 32 1306
4189 32 1306
4190 32 1306
4191 32 1306
4192 32 1306
4193 32 1306
4194 165 1351
4195 178 1397
4196 178 1397
4197 178 1397
4198 178 1397
4199 178 1397
4200 178 1397
4201 8 1302
4202 8 1302
4203 8 1302
4204 146 1334
4205 146 1334
4206 146 1334
4207 146 1334
4208 146 1334
4209 146 1334
4210 146 1334
4211 107 8321
4212 107 8321
4213 107 8321
4214 107 8321
4215 107 8321
4216 107 8321
4217 107 8321
4218 107 8321
4219 107 8321
4220 11 8302
4221 11 8302
4222 11 8302
4223 11 8302
4224 49 8309
4225 49 8309
4226 49 8309
4227 49 8309
4228 49 8309
4229 49 8309
4230 49 8309
4231 49 8309
4232 81 8316
4233 81 8316
4234 81 8316
4235 81 8316
4236 81 8316
4237 81 8316
4238 81 8316
4239 81 8316
4240 81 8316
4241 81 8316
4242 81 8316
4243 81 8316
4244 152 8337
4245 152 8337
4246 152 8337
4247 152 8337
4248 152 8337
4249 152 8337
4250 152 8337
4251 152 8337
4252 70 8313
4253 70 8313
4254 70 8313
4255 154 8339
4256 154 8339
4257 154 8339
4258 137 1330
4259 137 1330
4260 137 1330
4261 137 1330
4262 184 1398
4263 184 1398
4264 184 1398
4265 162 1349
4266 162 1349
4267 174 1395
4268 174 1395
4269 32 1306
4270 32 1306
4271 32 1306
4272 168 1353
4273 178 1397
4274 166 1352
4275 178 1397
4276 178 1397
4277 178 1397
4278 178 1397
4279 53 1310
4280 8 1302
4281 8 1302
4282 146 1334
4283 146 1334
4284 146 1334
4285 146 1334
4286 146 1334
4287 146 1334
4288 146 1334
4289 146 1334
4290 107 8321
4291 107 8321
4292 107 8321
4293 107 8321
4294 107 8321
4295 107 8321
4296 107 8321
4297 107 8321
4298 11 8302
4299 11 8302
4300 49 8309
4301 27 8305
4302 49 8309
4303 49 8309
4304 49 8309
4305 49 8309
4306 49 8309
4307 20 8304
4308 20 8304
4309 81 8316
4310 81 8316
4311 81 8316
4312 81 8316
4313 81 8316
4314 85 8317
4315 81 8316
4316 81 8316
4317 81 8316
4318 81 8316
4319 81 8316
4320 152 8337
4321 152 8337
4322 152 8337
4323 152 8337
4324 152 8337
4325 152 8337
4326 152 8337
4327 70 8313
4328 70 8313
4329 154 8339
4330 154 8339
4331 154 8339
4332 154 8339
4333 154 8339
4334 137 1330
4335 137 1330
4336 137 1330
4337 137 1330
4338 137 1330
4339 184 1398
4340 184 1398
4341 184 1398
4342 131 1328
4343 184 1398
4344 162 1349
4345 162 1349
4346 162 1349
4347 162 1349
4348 162 1349
4349 162 1349
4350 32 1306
4351 168 1353
4352 178 1397
4353 166 1352
4354 166 1352
4355 53 1310
4356 53 1310
4357 53 1310
4358 53 1310
4359 53 1310
4360 146 1334
4361 146 1334
4362 146 1334
4363 146 1334
4364 146 1334
4365 146 1334
4366 146 1334
4367 146 1334
4368 146 1334
4369 107 8321
4370 107 8321
4371 107 8321
4372 107 8321
4373 107 8321
4374 107 8321
4375 107 8321
4376 27 8305
4377 11 8302
4378 11 8302
4379 11 8302
4380 27 8305
4381 27 8305
4382 27 8305
4383 27 8305
4384 27 8305
4385 27 8305
4386 27 8305
4387 20 8304
4388 20 8304
4389 20 8304
4390 20 8304
4391 81 8316
4392 85 8317
4393 85 8317
4394 81 8316
4395 85 8317
4396 85 8317
4397 81 8316
4398 81 8316
4399 81 8316
4400 152 8337
4401 152 8337
4402 152 8337
4403 152 8337
4404 152 8337
4405 152 8337
4406 70 8313
4407 70 8313
4408 70 8313
4409 154 8339
4410 154 8339
4411 154 8339
4412 154 8339
4413 137 1330
4414 137 1330
4415 137 1330
4416 137 1330
4417 184 1398
4418 184 1398
4419 162 1349
4420 162 1349
4421 162 1349
4422 162 1349
4423 162 1349
4424 151 1336
4425 168 1353
4426 168 1353
4427 168 1353
4428 166 1352
4429 166 1352
4430 166 1352
4431 53 1310
4432 53 1310
4433 53 1310
4434 53 1310
4435 53 1310
4436 53 1310
4437 135 1329
4438 146 1334
4439 135 1329
4440 146 1334
4441 146 1334
4442 146 1334
4443 146 1334
4444 146 1334
4445 107 8321
4446 107 8321
4447 107 8321
4448 27 8305
4449 27 8305
4450 27 8305
4451 27 8305
4452 27 8305
4453 27 8305
4454 27 8305
4455 27 8305
4456 27 8305
4457 27 8305
4458 27 8305
4459 20 8304
4460 20 8304
4461 20 8304
4462 20 8304
4463 20 8304
4464 85 8317
4465 85 8317
4466 85 8317
4467 85 8317
4468 85 8317
4469 85 8317
4470 85 8317
4471 85 8317
4472 81 8316
4473 74 8314
4474 152 8337
4475 152 8337
4476 70 8313
4477 184 1398
4478 184 1398
4479 184 1398
4480 184 1398
4481 131 1328
4482 162 1349
4483 162 1349
4484 162 1349
4485 164 1350
4486 164 1350
4487 176 1396
4488 151 1336
4489 151 1336
4490 168 1353
4491 168 1353
4492 168 1353
4493 166 1352
4494 166 1352
4495 166 1352
4496 53 1310
4497 53 1310
4498 53 1310
4499 53 1310
4500 53 1310
4501 53 1310
4502 135 1329
4503 135 1329
4504 135 1329
4505 146 1334
4506 146 1334
4507 146 1334
4508 107 8321
4509 107 8321
4510 27 8305
4511 27 8305
4512 27 8305
4513 27 8305
4514 27 8305
4515 27 8305
4516 27 8305
4517 27 8305
4518 27 8305
4519 27 8305
4520 27 8305
4521 20 8304
4522 20 8304
4523 20 8304
4524 20 8304
4525 85 8317
4526 85 8317
4527 85 8317
4528 85 8317
4529 85 8317
4530 85 8317
4531 85 8317
4532 85 8317
4533 85 8317
4534 85 8317
4535 74 8314
4536 152 8337
4537 152 8337
4538 70 8313
4539 184 1398
4540 184 1398
4541 184 1398
4542 131 1328
4543 131 1328
4544 164 1350
4545 176 1396
4546 176 1396
4547 151 1336
4548 151 1336
4549 151 1336
4550 151 1336
4551 166 1352
4552 166 1352
4553 166 1352
4554 166 1352
4555 166 1352
4556 53 1310
4557 53 1310
4558 53 1310
4559 53 1310
4560 135 1329
4561 135 1329
4562 135 1329
4563 135 1329
4564 146 1334
4565 146 1334
4566 107 8321
4567 107 8321
4568 107 8321
4569 107 8321
4570 107 8321
4571 27 8305
4572 27 8305
4573 27 8305
4574 27 8305
4575 27 8305
4576 27 8305
4577 27 8305
4578 27 8305
4579 27 8305
4580 27 8305
4581 27 8305
4582 27 8305
4583 20 8304
4584 20 8304
4585 20 8304
4586 20 8304
4587 85 8317
4588 85 8317
4589 85 8317
4590 85 8317
4591 85 8317
4592 85 8317
4593 85 8317
4594 85 8317
4595 85 8317
4596 74 8314
4597 85 8317
4598 74 8314
4599 74 8314
4600 74 8314
4601 152 8337
4602 152 8337
4603 184 1398
4604 184 1398
4605 131 1328
4606 131 1328
4607 176 1396
4608 176 1396
4609 176 1396
4610 176 1396
4611 161 1348
4612 161 1348
4613 161 1348
4614 161 1348
4615 161 1348
4616 161 1348
4617 161 1348
4618 166 1352
4619 166 1352
4620 166 1352
4621 166 1352
4622 166 1352
4623 53 1310
4624 135 1329
4625 148 1335
4626 135 1329
4627 135 1329
4628 135 1329
4629 135 1329
4630 135 1329
4631 135 1329
4632 107 8321
4633 107 8321
4634 107 8321
4635 107 8321
4636 107 8321
4637 107 8321
4638 27 8305
4639 27 8305
4640 27 8305
4641 27 8305
4642 27 8305
4643 27 8305
4644 27 8305
4645 27 8305
4646 27 8305
4647 27 8305
4648 20 8304
4649 20 8304
4650 20 8304
4651 20 8304
4652 85 8317
4653 85 8317
4654 85 8317
4655 85 8317
4656 85 8317
4657 85 8317
4658 85 8317
4659 74 8314
4660 74 8314
4661 74 8314
4662 74 8314
4663 74 8314
4664 74 8314
4665 74 8314
4666 74 8314
4667 152 8337
4668 152 8337
4669 184 1398
4670 131 1328
4671 131 1328
4672 176 1396
4673 176 1396
4674 176 1396
4675 176 1396
4676 161 1348
4677 161 1348
4678 161 1348
4679 161 1348
4680 161 1348
4681 161 1348
4682 161 1348
4683 192 1399
4684 192 1399
4685 192 1399
4686 192 1399
4687 166 1352
4688 192 1399
4689 148 1335
4690 148 1335
4691 148 1335
4692 148 1335
4693 135 1329
4694 135 1329
4695 135 1329
4696 135 1329
4697 135 1329
4698 107 8321
4699 107 8321
4700 107 8321
4701 107 8321
4702 101 8320
4703 101 8320
4704 101 8320
4705 101 8320
4706 101 8320
4707 27 8305
4708 27 8305
4709 101 8320
4710 20 8304
4711 20 8304
4712 20 8304
4713 20 8304
4714 20 8304
4715 20 8304
4716 20 8304
4717 20 8304
4718 85 8317
4719 85 8317
4720 74 8314
4721 74 8314
4722 74 8314
4723 74 8314
4724 74 8314
4725 74 8314
4726 74 8314
4727 74 8314
4728 74 8314
4729 74 8314
4730 184 1398
4731 184 1398
4732 184 1398
4733 131 1328
4734 176 1396
4735 176 1396
4736 176 1396
4737 176 1396
4738 161 1348
4739 161 1348
4740 161 1348
4741 161 1348
4742 161 1348
4743 192 1399
4744 192 1399
4745 192 1399
4746 192 1399
4747 192 1399
4748 192 1399
4749 148 1335
4750 148 1335
4751 148 1335
4752 135 1329
4753 135 1329
4754 135 1329
4755 135 1329
4756 135 1329
4757 135 1329
4758 107 8321
4759 107 8321
4760 107 8321
4761 101 8320
4762 101 8320
4763 101 8320
4764 101 8320
4765 101 8320
4766 101 8320
4767 101 8320
4768 101 8320
4769 101 8320
4770 101 8320
4771 101 8320
4772 101 8320
4773 20 8304
4774 20 8304
4775 20 8304
4776 20 8304
4777 20 8304
4778 20 8304
4779 20 8304
4780 20 8304
4781 85 8317
4782 85 8317
4783 85 8317
4784 74 8314
4785 74 8314
4786 74 8314
4787 74 8314
4788 74 8314
4789 74 8314
4790 74 8314
4791 74 8314
4792 74 8314
4793 176 1396
4794 176 1396
4795 176 1396
4796 161 1348
4797 161 1348
4798 161 1348
4799 161 1348
4800 161 1348
4801 161 1348
4802 192 1399
4803 192 1399
4804 192 1399
4805 192 1399
4806 148 1335
4807 148 1335
4808 172 1394
4809 135 1329
4810 135 1329
4811 135 1329
4812 135 1329
4813 135 1329
4814 107 8321
4815 107 8321
4816 107 8321
4817 101 8320
4818 101 8320
4819 101 8320
4820 101 8320
4821 101 8320
4822 101 8320
4823 101 8320
4824 101 8320
4825 101 8320
4826 20 8304
4827 54 8310
4828 54 8310
4829 20 8304
4830 20 8304
4831 20 8304
4832 20 8304
4833 20 8304
4834 85 8317
4835 85 8317
4836 85 8317
4837 74 8314
4838 74 8314
4839 74 8314
4840 74 8314
4841 74 8314
4842 74 8314
4843 74 8314
4844 192 1399
4845 192 1399
4846 192 1399
4847 192 1399
4848 192 1399
4849 148 1335
4850 192 1399
4851 172 1394
4852 172 1394
4853 172 1394
4854 172 1394
4855 15 8303
4856 15 8303
4857 15 8303
4858 101 8320
4859 101 8320
4860 101 8320
4861 101 8320
4862 101 8320
4863 101 8320
4864 54 8310
4865 54 8310
4866 54 8310
4867 54 8310
4868 20 8304
4869 20 8304
4870 20 8304
4871 20 8304
4872 20 8304
4873 74 8314
4874 74 8314
4875 74 8314
4876 74 8314
4877 74 8314
4878 74 8314
4879 74 8314
4880 74 8314
4881 192 1399
4882 192 1399
4883 192 1399
4884 192 1399
4885 192 1399
4886 192 1399
4887 172 1394
4888 172 1394
4889 172 1394
4890 172 1394
4891 169 1354
4892 15 8303
4893 15 8303
4894 15 8303
4895 15 8303
4896 15 8303
4897 15 8303
4898 15 8303
4899 101 8320
4900 101 8320
4901 101 8320
4902 101 8320
4903 54 8310
4904 54 8310
4905 54 8310
4906 54 8310
4907 54 8310
4908 54 8310
4909 54 8310
4910 20 8304
4911 20 8304
4912 38 8307
4913 74 8314
4914 74 8314
4915 74 8314
4916 74 8314
4917 74 8314
4918 74 8314
4919 74 8314
4920 109 8322
4921 109 8322
4922 109 8322
4923 192 1399
4924 192 1399
4925 192 1399
4926 192 1399
4927 192 1399
4928 192 1399
4929 26 1305
4930 172 1394
4931 172 1394
4932 172 1394
4933 172 1394
4934 169 1354
4935 169 1354
4936 169 1354
4937 169 1354
4938 169 1354
4939 15 8303
4940 15 8303
4941 15 8303
4942 15 8303
4943 15 8303
4944 15 8303
4945 101 8320
4946 101 8320
4947 101 8320
4948 101 8320
4949 54 8310
4950 54 8310
4951 54 8310
4952 54 8310
4953 54 8310
4954 54 8310
4955 54 8310
4956 38 8307
4957 38 8307
4958 38 8307
4959 109 8322
4960 74 8314
4961 74 8314
4962 74 8314
4963 109 8322
4964 109 8322
4965 109 8322
4966 109 8322
4967 109 8322
4968 192 1399
4969 192 1399
4970 192 1399
4971 192 1399
4972 192 1399
4973 172 1394
4974 172 1394
4975 169 1354
4976 169 1354
4977 169 1354
4978 169 1354
4979 169 1354
4980 169 1354
4981 15 8303
4982 15 8303
4983 15 8303
4984 15 8303
4985 15 8303
4986 101 8320
4987 122 8325
4988 54 8310
4989 54 8310
4990 54 8310
4991 54 8310
4992 54 8310
4993 54 8310
4994 54 8310
4995 54 8310
4996 38 8307
4997 38 8307
4998 38 8307
4999 38 8307
5000 38 8307
5001 109 8322
5002 109 8322
5003 74 8314
5004 74 8314
5005 109 8322
5006 109 8322
5007 109 8322
5008 109 8322
5009 109 8322
5010 192 1399
5011 192 1399
5012 192 1399
5013 192 1399
5014 192 1399
5015 169 1354
5016 169 1354
5017 169 1354
5018 169 1354
5019 44 1308
5020 169 1354
5021 15 8303
5022 15 8303
5023 15 8303
5024 15 8303
5025 15 8303
5026 15 8303
5027 122 8325
5028 122 8325
5029 54 8310
5030 54 8310
5031 54 8310
5032 54 8310
5033 54 8310
5034 54 8310
5035 54 8310
5036 54 8310
5037 54 8310
5038 38 8307
5039 38 8307
5040 38 8307
5041 38 8307
5042 38 8307
5043 109 8322
5044 109 8322
5045 109 8322
5046 109 8322
5047 109 8322
5048 109 8322
5049 109 8322
5050 109 8322
5051 109 8322
5052 192 1399
5053 192 1399
5054 192 1399
5055 192 1399
5056 192 1399
5057 169 1354
5058 169 1354
5059 169 1354
5060 44 1308
5061 44 1308
5062 15 8303
5063 15 8303
5064 15 8303
5065 15 8303
5066 15 8303
5067 15 8303
5068 122 8325
5069 122 8325
5070 122 8325
5071 122 8325
5072 54 8310
5073 54 8310
5074 150 8336
5075 54 8310
5076 54 8310
5077 38 8307
5078 38 8307
5079 38 8307
5080 38 8307
5081 38 8307
5082 38 8307
5083 109 8322
5084 109 8322
5085 109 8322
5086 109 8322
5087 109 8322
5088 109 8322
5089 109 8322
5090 109 8322
5091 192 1399
5092 192 1399
5093 192 1399
5094 192 1399
5095 169 1354
5096 169 1354
5097 44 1308
5098 44 1308
5099 44 1308
5100 44 1308
5101 15 8303
5102 15 8303
5103 15 8303
5104 15 8303
5105 15 8303
5106 15 8303
5107 15 8303
5108 156 8341
5109 122 8325
5110 122 8325
5111 122 8325
5112 122 8325
5113 122 8325
5114 150 8336
5115 179 8397
5116 150 8336
5117 150 8336
5118 38 8307
5119 38 8307
5120 38 8307
5121 109 8322
5122 109 8322
5123 109 8322
5124 109 8322
5125 109 8322
5126 44 1308
5127 44 1308
5128 44 1308
5129 15 8303
5130 15 8303
5131 15 8303
5132 15 8303
5133 15 8303
5134 15 8303
5135 15 8303
5136 91 8318
5137 91 8318
5138 156 8341
5139 156 8341
5140 122 8325
5141 122 8325
5142 122 8325
5143 122 8325
5144 150 8336
5145 179 8397
5146 179 8397
5147 150 8336
5148 150 8336
5149 150 8336
5150 150 8336
5151 38 8307
5152 38 8307
5153 38 8307
5154 38 8307
5155 38 8307
5156 109 8322
5157 109 8322
5158 109 8322
5159 44 1308
5160 15 8303
5161 15 8303
5162 15 8303
5163 15 8303
5164 15 8303
5165 91 8318
5166 91 8318
5167 91 8318
5168 190 8399
5169 190 8399
5170 190 8399
5171 156 8341
5172 156 8341
5173 122 8325
5174 122 8325
5175 122 8325
5176 150 8336
5177 150 8336
5178 179 8397
5179 179 8397
5180 179 8397
5181 150 8336
5182 150 8336
5183 150 8336
5184 38 8307
5185 38 8307
5186 38 8307
5187 38 8307
5188 38 8307
5189 15 8303
5190 15 8303
5191 91 8318
5192 91 8318
5193 91 8318
5194 91 8318
5195 91 8318
5196 91 8318
5197 190 8399
5198 190 8399
5199 190 8399
5200 190 8399
5201 156 8341
5202 156 8341
5203 157 8342
5204 150 8336
5205 150 8336
5206 179 8397
5207 179 8397
5208 179 8397
5209 179 8397
5210 150 8336
5211 150 8336
5212 150 8336
5213 38 8307
5214 38 8307
5215 38 8307
5216 38 8307
5217 91 8318
5218 91 8318
5219 91 8318
5220 91 8318
5221 190 8399
5222 190 8399
5223 190 8399
5224 190 8399
5225 157 8342
5226 157 8342
5227 157 8342
5228 150 8336
5229 179 8397
5230 179 8397
5231 179 8397
5232 179 8397
5233 179 8397
5234 179 8397
5235 150 8336
5236 38 8307
5237 38 8307
5238 38 8307
5239 155 8340
5240 155 8340
5241 185 8398
5242 190 8399
5243 157 8342
5244 157 8342
5245 157 8342
5246 150 8336
5247 150 8336
5248 179 8397
5249 179 8397
5250 179 8397
5251 38 8307
5252 38 8307
5253 155 8340
5254 155 8340
5255 185 8398
5256 185 8398
5257 157 8342
5258 150 8336
5259 179 8397
5260 155 8340
5261 155 8340
5262 185 8398
5263 153 8338
5264 153 8338
5265 179 8397
5266 155 8340
5267 179 8397
5268 144 1333
5269 136 0630
5270 135 1329
5271 124 1326
5272 169 1354
5273 72 8413
5274 80 8415
5275 66 8412
5276 30 0406
5277 25 0405
5278 138 0430
5279 12 0503
5280 89 0518
5281 90 0618
5282 183 0698
