customer weight coord_x coord_y id_grid2km fid x_LAMB93 y_LAMB93 customer_old
2946 968.2809888295077 3970294.813987517 2304901.660874505 2945 10760 913606.8 6299458.0 3029
2947 968.2809888295077 3972290.692098064 2304718.7023606086 2946 10761 915606.8 6299458.0 3030
2948 968.2809888295077 3974286.579143129 2304535.7807512204 2947 10762 917606.8 6299458.0 3031
2949 968.2809888295077 3976282.475063652 2304352.89604551 2948 10763 919606.8 6299458.0 3032
2950 968.2809888295077 3978278.379800559 2304170.048242555 2949 10764 921606.8 6299458.0 3033
2951 968.2809888295077 3980274.293294768 2303987.237341404 2950 10765 923606.8 6299458.0 3034
2952 968.2809888295077 3982270.215487187 2303804.463341051 2951 10766 925606.8 6299458.0 3035
2953 968.2809888295077 3986262.085730221 2303439.0260383785 2952 10768 929606.8 6299458.0 3036
2954 968.2809888295077 3988258.0336625953 2303256.3627337595 2953 10769 931606.8 6299458.0 3037
2955 968.2809888295077 3990253.990056694 2303073.736325327 2954 10770 933606.8 6299458.0 3038
2956 968.2809888295077 3992249.954853369 2302891.1468117908 2955 10771 935606.8 6299458.0 3039
2957 968.2809888295077 3994245.92799346 2302708.5941918097 2956 10772 937606.8 6299458.0 3040
2958 968.2809888295077 3996241.909417796 2302526.078463972 2957 10773 939606.8 6299458.0 3041
2959 968.2809888295077 3998237.8990671937 2302343.5996268373 2958 10774 941606.8 6299458.0 3042
2960 968.2809888295077 4000233.896882461 2302161.157678888 2959 10775 943606.8 6299458.0 3043
2961 968.2809888295077 4004225.916773768 2301796.3844442437 2960 10777 947606.8 6299458.0 3044
2962 968.2809888295077 4008217.96861794 2301431.758746856 2961 10779 951606.8 6299458.0 3045
2963 968.2809888295077 4010214.0063742446 2301249.501220277 2962 10780 953606.8 6299458.0 3046
2964 968.2809888295077 4022190.3948568334 2300156.7304510623 2963 10786 965606.8 6299458.0 3047
2965 968.2809888295077 4030174.803728734 2299428.953967411 2964 10790 973606.8 6299458.0 3048
2966 968.2809888295077 4032170.92413812 2299247.1019963 2965 10791 975606.8 6299458.0 3049
2967 968.2809888295077 4034167.051705302 2299065.286880302 2966 10792 977606.8 6299458.0 3050
2968 968.2809888295077 4038159.328075416 2298701.767203609 2967 10794 981606.8 6299458.0 3051
2969 968.2809888295077 4042151.632363682 2298338.3949166834 2968 10796 985606.8 6299458.0 3052
2970 968.2809888295077 4046143.964094508 2297975.1699979994 2969 10798 989606.8 6299458.0 3053
2971 968.2809888295077 4048140.140102205 2297793.61279479 2970 10799 991606.8 6299458.0 3054
2972 968.2809888295077 4052132.5121047017 2297430.6088862126 2971 10801 995606.8 6299458.0 3055
2973 968.2809888295077 4056124.910359908 2297067.7522882447 2972 10803 999606.8 6299458.0 3056
2974 968.2809888295077 4058121.1191834426 2296886.379223097 2973 10804 1001606.8 6299458.0 3057
2975 968.2809888295077 4060117.3343915287 2296705.042976316 2974 10805 1003606.8 6299458.0 3058
2976 968.2809888295077 4062113.5559245967 2296523.7435446843 2975 10806 1005606.8 6299458.0 3059
2977 968.2809888295077 4064109.7837230656 2296342.4809249425 2976 10807 1007606.8 6299458.0 3060
2978 968.2809888295077 4068102.257877815 2295980.066107811 2977 10809 1011606.8 6299458.0 3061
2979 968.2809888295077 4070098.504114868 2295798.9139036173 2978 10810 1013606.8 6299458.0 3062
2980 968.2809888295077 4072094.756378865 2295617.798497709 2979 10811 1015606.8 6299458.0 3063
2981 968.2809888295077 4074091.0146101615 2295436.7198865497 2980 10812 1017606.8 6299458.0 3064
2982 968.2809888295077 4076087.2787490967 2295255.67806655 2981 10813 1019606.8 6299458.0 3065
2983 968.2809888295077 4078083.5487359976 2295074.673034061 2982 10814 1021606.8 6299458.0 3066
2984 968.2809888295077 4082076.106014939 2294712.7733167573 2983 10816 1025606.8 6299458.0 3068
2985 968.2809888295077 4084072.393187568 2294531.878624372 2984 10817 1027606.8 6299458.0 3069
2986 968.2809888295077 4086068.685969338 2294351.020704374 2985 10818 1029606.8 6299458.0 3070
2987 968.2809888295077 4088064.9843005096 2294170.199552836 2986 10819 1031606.8 6299458.0 3071
2988 968.2809888295077 4090061.28812133 2293989.415165779 2987 10820 1033606.8 6299458.0 3072
2989 968.2809888295077 4092057.5973720327 2293808.667539183 2988 10821 1035606.8 6299458.0 3073
2990 968.2809888295077 4094053.911992838 2293627.956668969 2989 10822 1037606.8 6299458.0 3074
2991 968.2809888295077 4096050.231923952 2293447.282550997 2990 10823 1039606.8 6299458.0 3075
2992 968.2809888295077 4098046.557105566 2293266.6451810678 2991 10824 1041606.8 6299458.0 3076
2993 968.2809888295077 4100042.88747786 2293086.044554936 2992 10825 1043606.8 6299458.0 3077
2994 968.2809888295077 4102039.222980999 2292905.48066832 2993 10826 1045606.8 6299458.0 3078
2995 968.2809888295077 4104035.563555134 2292724.9535168465 2994 10827 1047606.8 6299458.0 3079
2996 968.2809888295077 3888296.353360079 2310447.151421709 2995 10858 831606.8 6297458.0 3080
2997 968.2809888295077 3890291.8083720505 2310262.6896379506 2996 10859 833606.8 6297458.0 3081
2998 968.2809888295077 3892287.2747238274 2310078.26470626 2997 10860 835606.8 6297458.0 3082
2999 968.2809888295077 3894282.7523566936 2309893.8766280552 2998 10861 837606.8 6297458.0 3083
3000 968.2809888295077 3896278.241211926 2309709.525404725 2999 10862 839606.8 6297458.0 3084
3001 968.2809888295077 3900269.2523545534 2309340.933527905 3000 10864 843606.8 6297458.0 3085
3002 968.2809888295077 3902264.774524457 2309156.6928768894 3001 10865 845606.8 6297458.0 3086
3003 968.2809888295077 3906255.85176765 2308788.3221554444 3002 10867 849606.8 6297458.0 3087
3004 968.2809888295077 3908251.406723394 2308604.1920871465 3003 10868 851606.8 6297458.0 3088
3005 968.2809888295077 3910246.972490191 2308420.098881809 3004 10869 853606.8 6297458.0 3089
3006 968.2809888295077 3912242.5490092463 2308236.0425403626 3005 10870 855606.8 6297458.0 3090
3007 968.2809888295077 3914238.1362217534 2308052.0230636774 3006 10871 857606.8 6297458.0 3091
3008 968.2809888295077 3916233.7340689017 2307868.0404525776 3007 10872 859606.8 6297458.0 3092
3009 968.2809888295077 3922220.590829901 2307316.313820215 3008 10875 865606.8 6297458.0 3093
3010 968.2809888295077 3924216.2306272793 2307132.478678585 3009 10876 867606.8 6297458.0 3094
3011 968.2809888295077 3926211.880765087 2306948.6804058272 3010 10877 869606.8 6297458.0 3095
3012 968.2809888295077 3928207.541184453 2306764.9190024226 3011 10878 871606.8 6297458.0 3096
3013 968.2809888295077 3930203.211826497 2306581.194468812 3012 10879 873606.8 6297458.0 3097
3014 968.2809888295077 3932198.89263233 2306397.506805362 3013 10880 875606.8 6297458.0 3098
3015 968.2809888295077 3934194.583543052 2306213.856012414 3014 10881 877606.8 6297458.0 3099
3016 968.2809888295077 3936190.284499752 2306030.242090224 3015 10882 879606.8 6297458.0 3100
3017 968.2809888295077 3938185.9954435136 2305846.6650390066 3016 10883 881606.8 6297458.0 3101
3018 968.2809888295077 3940181.7163154064 2305663.1248589177 3017 10884 883606.8 6297458.0 3102
3019 968.2809888295077 3942177.447056492 2305479.62155007 3018 10885 885606.8 6297458.0 3103
3020 968.2809888295077 3944173.18760782 2305296.1551124887 3019 10886 887606.8 6297458.0 3104
3021 968.2809888295077 3946168.9379104334 2305112.725546188 3020 10887 889606.8 6297458.0 3105
3022 968.2809888295077 3948164.6979053626 2304929.332851093 3021 10888 891606.8 6297458.0 3106
3023 968.2809888295077 3950160.467533629 2304745.9770270814 3022 10889 893606.8 6297458.0 3107
3024 968.2809888295077 3952156.2467362415 2304562.658073989 3023 10890 895606.8 6297458.0 3108
3025 968.2809888295077 3954152.035454203 2304379.375991575 3024 10891 897606.8 6297458.0 3109
3026 968.2809888295077 3956147.833628502 2304196.130779555 3025 10892 899606.8 6297458.0 3110
3027 968.2809888295077 3958143.641200121 2304012.9224376027 3026 10893 901606.8 6297458.0 3111
3028 968.2809888295077 3960139.458110027 2303829.750965303 3027 10894 903606.8 6297458.0 3112
3029 968.2809888295077 3962135.284299181 2303646.616362221 3028 10895 905606.8 6297458.0 3113
3030 968.2809888295077 3964131.119708532 2303463.518627843 3029 10896 907606.8 6297458.0 3114
3031 968.2809888295077 3966126.964279017 2303280.4577616057 3030 10897 909606.8 6297458.0 3115
3032 968.2809888295077 3968122.817951564 2303097.4337629 3031 10898 911606.8 6297458.0 3116
3033 968.2809888295077 3970118.680667092 2302914.446631047 3032 10899 913606.8 6297458.0 3117
3034 968.2809888295077 3972114.552366506 2302731.4963653265 3033 10900 915606.8 6297458.0 3118
3035 968.2809888295077 3974110.432990702 2302548.582964951 3034 10901 917606.8 6297458.0 3119
3036 968.2809888295077 3976106.322480565 2302365.706429088 3035 10902 919606.8 6297458.0 3120
3037 968.2809888295077 3978102.2207769714 2302182.866756843 3036 10903 921606.8 6297458.0 3121
3038 968.2809888295077 3980098.1278207824 2302000.0639472688 3037 10904 923606.8 6297458.0 3122
3039 968.2809888295077 3982094.043552852 2301817.297999368 3038 10905 925606.8 6297458.0 3123
3040 968.2809888295077 3984089.967914021 2301634.568912069 3039 10906 927606.8 6297458.0 3124
3041 968.2809888295077 3986085.9008451216 2301451.8766842764 3040 10907 929606.8 6297458.0 3125
3042 968.2809888295077 3988081.842286972 2301269.221314813 3041 10908 931606.8 6297458.0 3126
3043 968.2809888295077 3990077.7921803817 2301086.602802459 3042 10909 933606.8 6297458.0 3127
3044 968.2809888295077 3994069.717085058 2300721.476343904 3043 10911 937606.8 6297458.0 3128
3045 968.2809888295077 3996065.691977886 2300538.9683949854 3044 10912 939606.8 6297458.0 3129
3046 968.2809888295077 3998061.675085397 2300356.4972977387 3045 10913 941606.8 6297458.0 3130
3047 968.2809888295077 4000057.6663483423 2300174.0630506603 3046 10914 943606.8 6297458.0 3131
3048 968.2809888295077 4004049.673103491 2299809.305100741 3047 10916 947606.8 6297458.0 3132
3049 968.2809888295077 4010037.742920135 2299262.4445115207 3048 10919 953606.8 6297458.0 3133
3050 968.2809888295077 4012033.781870855 2299080.231330923 3049 10920 955606.8 6297458.0 3134
3051 968.2809888295077 4014029.828561957 2298898.054988472 3050 10921 957606.8 6297458.0 3135
3052 968.2809888295077 4016025.882934101 2298715.915482228 3051 10922 959606.8 6297458.0 3136
3053 968.2809888295077 4031994.58730414 2297260.125285154 3052 10930 975606.8 6297458.0 3137
3054 968.2809888295077 4037982.970993518 2296714.8114942294 3053 10933 981606.8 6297458.0 3138
3055 968.2809888295077 4039979.11290536 2296533.113851392 3054 10934 983606.8 6297458.0 3139
3056 968.2809888295077 4041975.261725741 2296351.453014579 3055 10935 985606.8 6297458.0 3140
3057 968.2809888295077 4043971.417395156 2296169.8289810973 3056 10936 987606.8 6297458.0 3141
3058 968.2809888295077 4045967.5798540814 2295988.241748186 3057 10937 989606.8 6297458.0 3142
3059 968.2809888295077 4047963.749042987 2295806.691313017 3058 10938 991606.8 6297458.0 3143
3060 968.2809888295077 4049959.924902325 2295625.1776727373 3059 10939 993606.8 6297458.0 3144
3061 968.2809888295077 4053952.2963940506 2295262.260765073 3060 10941 997606.8 6297458.0 3145
3062 968.2809888295077 4057944.6938526416 2294899.4910011534 3061 10943 1001606.8 6297458.0 3146
3063 968.2809888295077 4061937.116801276 2294536.8683560467 3062 10945 1005606.8 6297458.0 3147
3064 968.2809888295077 4063933.337685296 2294355.6121950243 3063 10946 1007606.8 6297458.0 3148
3065 968.2809888295077 4065929.5647629257 2294174.3928039665 3064 10947 1009606.8 6297458.0 3149
3066 968.2809888295077 4071918.2825608025 2293630.9552167086 3065 10950 1015606.8 6297458.0 3152
3067 968.2809888295077 4073914.533816135 2293449.882871359 3066 10951 1017606.8 6297458.0 3153
3068 968.2809888295077 4075910.790966644 2293268.847278628 3067 10952 1019606.8 6297458.0 3154
3069 968.2809888295077 4077907.053952602 2293087.8484348743 3068 10953 1021606.8 6297458.0 3155
3070 968.2809888295077 4079903.322714272 2292906.8863364207 3069 10954 1023606.8 6297458.0 3156
3071 968.2809888295077 4081899.5971919 2292725.960979516 3070 10955 1025606.8 6297458.0 3157
3072 968.2809888295077 4083895.8773257206 2292545.0723603666 3071 10956 1027606.8 6297458.0 3158
3073 968.2809888295077 4085892.1630559554 2292364.220475131 3072 10957 1029606.8 6297458.0 3159
3074 968.2809888295077 4087888.4543228103 2292183.4053198933 3073 10958 1031606.8 6297458.0 3160
3075 968.2809888295077 4089884.7510664808 2292002.626890692 3074 10959 1033606.8 6297458.0 3161
3076 968.2809888295077 4091881.0532271457 2291821.88518352 3075 10960 1035606.8 6297458.0 3162
3077 968.2809888295077 4093877.360744973 2291641.1801943067 3076 10961 1037606.8 6297458.0 3163
3078 968.2809888295077 4095873.673560116 2291460.5119189247 3077 10962 1039606.8 6297458.0 3164
3079 968.2809888295077 4097869.991612713 2291279.880353202 3078 10963 1041606.8 6297458.0 3165
3080 968.2809888295077 4105855.314999963 2290557.7211014284 3079 10967 1049606.8 6297458.0 3166
3081 968.2809888295077 3888120.506301153 2308459.6142046163 3080 10997 831606.8 6295458.0 3167
3082 968.2809888295077 3890115.955117229 2308275.162300412 3081 10998 833606.8 6295458.0 3168
3083 968.2809888295077 3892111.415265598 2308090.74720874 3082 10999 835606.8 6295458.0 3169
3084 968.2809888295077 3894106.8866874888 2307906.3689310327 3083 11000 837606.8 6295458.0 3170
3085 968.2809888295077 3896102.369324124 2307722.027468679 3084 11001 839606.8 6295458.0 3171
3086 968.2809888295077 3898097.8631167184 2307537.722823012 3085 11002 841606.8 6295458.0 3172
3087 968.2809888295077 3900093.3680064753 2307353.4549953016 3086 11003 843606.8 6295458.0 3173
3088 968.2809888295077 3902088.883934593 2307169.2239867803 3087 11004 845606.8 6295458.0 3174
3089 968.2809888295077 3910071.0568542583 2306432.668166941 3088 11008 853606.8 6295458.0 3176
3090 968.2809888295077 3912066.6270917966 2306248.62127068 3089 11009 855606.8 6295458.0 3177
3091 968.2809888295077 3914062.208014679 2306064.6111997543 3090 11010 857606.8 6295458.0 3178
3092 968.2809888295077 3920049.01430667 2305512.801947033 3091 11013 863606.8 6295458.0 3179
3093 968.2809888295077 3922044.63738216 2305328.939185222 3092 11014 865606.8 6295458.0 3180
3094 968.2809888295077 3924040.2708485615 2305145.113252349 3093 11015 867606.8 6295458.0 3181
3095 968.2809888295077 3926035.91464696 2304961.3241489693 3094 11016 869606.8 6295458.0 3182
3096 968.2809888295077 3928031.56871843 2304777.5718755936 3095 11017 871606.8 6295458.0 3183
3097 968.2809888295077 3930027.233004038 2304593.856432648 3096 11018 873606.8 6295458.0 3184
3098 968.2809888295077 3932022.907444841 2304410.177820539 3097 11019 875606.8 6295458.0 3185
3099 968.2809888295077 3934018.5919818855 2304226.5360395964 3098 11020 877606.8 6295458.0 3186
3100 968.2809888295077 3936014.286556206 2304042.9310900904 3099 11021 879606.8 6295458.0 3187
3101 968.2809888295077 3938009.991108832 2303859.3629722456 3100 11022 881606.8 6295458.0 3188
3102 968.2809888295077 3940005.7055807794 2303675.8316862425 3101 11023 883606.8 6295458.0 3189
3103 968.2809888295077 3942001.429913055 2303492.3372321744 3102 11024 885606.8 6295458.0 3190
3104 968.2809888295077 3943997.164046657 2303308.879610115 3103 11025 887606.8 6295458.0 3191
3105 968.2809888295077 3945992.907922572 2303125.458820057 3104 11026 889606.8 6295458.0 3192
3106 968.2809888295077 3947988.6614817777 2302942.0748619474 3105 11027 891606.8 6295458.0 3193
3107 968.2809888295077 3949984.4246652406 2302758.7277356763 3106 11028 893606.8 6295458.0 3194
3108 968.2809888295077 3951980.1974139176 2302575.417441087 3107 11029 895606.8 6295458.0 3195
3109 968.2809888295077 3953975.979668757 2302392.143977958 3108 11030 897606.8 6295458.0 3196
3110 968.2809888295077 3955971.771370693 2302208.907346008 3109 11031 899606.8 6295458.0 3197
3111 968.2809888295077 3957967.572460653 2302025.707544908 3110 11032 901606.8 6295458.0 3198
3112 968.2809888295077 3959963.382879554 2301842.544574288 3111 11033 903606.8 6295458.0 3199
3113 968.2809888295077 3961959.202568299 2301659.418433694 3112 11034 905606.8 6295458.0 3200
3114 968.2809888295077 3963955.031467785 2301476.3291226365 3113 11035 907606.8 6295458.0 3201
3115 968.2809888295077 3965950.869518896 2301293.2766405637 3114 11036 909606.8 6295458.0 3202
3116 968.2809888295077 3967946.716662506 2301110.260986865 3115 11037 911606.8 6295458.0 3203
3117 968.2809888295077 3969942.572839479 2300927.282160884 3116 11038 913606.8 6295458.0 3204
3118 968.2809888295077 3971938.4379906673 2300744.3401619126 3117 11039 915606.8 6295458.0 3205
3119 968.2809888295077 3973934.312056913 2300561.434989165 3118 11040 917606.8 6295458.0 3206
3120 968.2809888295077 3975930.194979048 2300378.566641829 3119 11041 919606.8 6295458.0 3207
3121 968.2809888295077 3977926.086697893 2300195.735119017 3120 11042 921606.8 6295458.0 3208
3122 968.2809888295077 3979921.987154258 2300012.9404198006 3121 11043 923606.8 6295458.0 3209
3123 968.2809888295077 3981917.8962889407 2299830.18254317 3122 11044 925606.8 6295458.0 3210
3124 968.2809888295077 3983913.814042731 2299647.4614881054 3123 11045 927606.8 6295458.0 3211
3125 968.2809888295077 3985909.740356405 2299464.7772534844 3124 11046 929606.8 6295458.0 3212
3126 968.2809888295077 3987905.675170729 2299282.1298381565 3125 11047 931606.8 6295458.0 3213
3127 968.2809888295077 3989901.618426458 2299099.519240912 3126 11048 933606.8 6295458.0 3214
3128 968.2809888295077 3999881.459251826 2298187.0184797104 3127 11053 943606.8 6295458.0 3216
3129 968.2809888295077 4001877.451911216 2298004.628762452 3128 11054 945606.8 6295458.0 3217
3130 968.2809888295077 4003873.452596984 2297822.2758532646 3129 11055 947606.8 6295458.0 3218
3131 968.2809888295077 4005869.461249791 2297639.959750484 3130 11056 949606.8 6295458.0 3219
3132 968.2809888295077 4007865.4778102944 2297457.680452418 3131 11057 951606.8 6295458.0 3220
3133 968.2809888295077 4009861.502219134 2297275.437957297 3132 11058 953606.8 6295458.0 3221
3134 968.2809888295077 4011857.534416941 2297093.2322633094 3133 11059 955606.8 6295458.0 3222
3135 968.2809888295077 4013853.574344332 2296911.0633685803 3134 11060 957606.8 6295458.0 3223
3136 968.2809888295077 4015849.6219419166 2296728.9312711908 3135 11061 959606.8 6295458.0 3224
3137 968.2809888295077 4037806.634749757 2294727.906218536 3136 11072 981606.8 6295458.0 3226
3138 968.2809888295077 4039802.769752666 2294546.215519046 3137 11073 983606.8 6295458.0 3227
3139 968.2809888295077 4043795.0603899104 2294182.9444193253 3138 11075 987606.8 6295458.0 3228
3140 968.2809888295077 4045791.215905111 2294001.3640136663 3139 11076 989606.8 6295458.0 3229
3141 968.2809888295077 4053775.904552597 2293275.40995296 3140 11080 997606.8 6295458.0 3230
3142 968.2809888295077 4055772.09306305 2293094.013313585 3141 11081 999606.8 6295458.0 3231
3143 968.2809888295077 4057768.287993656 2292912.6534184585 3142 11082 1001606.8 6295458.0 3232
3144 968.2809888295077 4063756.910709699 2292368.794167027 3143 11085 1007606.8 6295458.0 3233
3145 968.2809888295077 4065753.1307241633 2292187.58121707 3144 11086 1009606.8 6295458.0 3234
3146 968.2809888295077 4067749.35686034 2292006.4049951774 3145 11087 1011606.8 6295458.0 3235
3147 968.2809888295077 4069745.589058502 2291825.2654979387 3146 11088 1013606.8 6295458.0 3236
3148 968.2809888295077 4071741.82725891 2291644.162721905 3147 11089 1015606.8 6295458.0 3237
3149 968.2809888295077 4073738.071401812 2291463.0966635626 3148 11090 1017606.8 6295458.0 3238
3150 968.2809888295077 4075734.3214274407 2291282.0673193466 3149 11091 1019606.8 6295458.0 3239
3151 968.2809888295077 4077730.5772760175 2291101.074685637 3150 11092 1021606.8 6295458.0 3240
3152 968.2809888295077 4079726.838887752 2290920.1187587585 3151 11093 1023606.8 6295458.0 3241
3153 968.2809888295077 4081723.1062028343 2290739.199534974 3152 11094 1025606.8 6295458.0 3242
3154 968.2809888295077 4083719.37916145 2290558.317010519 3153 11095 1027606.8 6295458.0 3243
3155 968.2809888295077 4085715.6577037647 2290377.471181549 3154 11096 1029606.8 6295458.0 3244
3156 968.2809888295077 4087711.941769933 2290196.6620441657 3155 11097 1031606.8 6295458.0 3245
3157 968.2809888295077 4089708.231300096 2290015.889594426 3156 11098 1033606.8 6295458.0 3246
3158 968.2809888295077 4091704.526234381 2289835.153828335 3157 11099 1035606.8 6295458.0 3247
3159 968.2809888295077 4093700.8265129016 2289654.4547418314 3158 11100 1037606.8 6295458.0 3248
3160 968.2809888295077 4095697.132075759 2289473.792330807 3159 11101 1039606.8 6295458.0 3249
3161 968.2809888295077 3887944.6903884704 2306472.126277768 3160 11136 831606.8 6293458.0 3250
3162 968.2809888295077 3889940.1328712143 2306287.6842695475 3161 11137 833606.8 6293458.0 3251
3163 968.2809888295077 3891935.586678744 2306103.2790343724 3162 11138 835606.8 6293458.0 3252
3164 968.2809888295077 3893931.051752239 2305918.910573691 3163 11139 837606.8 6293458.0 3253
3165 968.2809888295077 3895926.528032864 2305734.578888896 3164 11140 839606.8 6293458.0 3254
3166 968.2809888295077 3897922.0154617834 2305550.283981333 3165 11141 841606.8 6293458.0 3255
3167 968.2809888295077 3899917.5139801432 2305366.0258522853 3166 11142 843606.8 6293458.0 3256
3168 968.2809888295077 3901913.023529088 2305181.8045029817 3167 11143 845606.8 6293458.0 3257
3169 968.2809888295077 3903908.544049751 2304997.6199345943 3168 11144 847606.8 6293458.0 3258
3170 968.2809888295077 3905904.075483255 2304813.4721482466 3169 11145 849606.8 6293458.0 3259
3171 968.2809888295077 3907899.617770715 2304629.361144996 3170 11146 851606.8 6293458.0 3260
3172 968.2809888295077 3913886.309167847 2304077.248843668 3171 11149 857606.8 6293458.0 3262
3173 968.2809888295077 3917877.4899557424 2303709.357908613 3172 11151 861606.8 6293458.0 3263
3174 968.2809888295077 3921868.7127454393 2303341.614126784 3173 11153 865606.8 6293458.0 3265
3175 968.2809888295077 3923864.339743582 2303157.797419975 3174 11154 867606.8 6293458.0 3266
3176 968.2809888295077 3925859.9770652982 2302974.0175033426 3175 11155 869606.8 6293458.0 3267
3177 968.2809888295077 3927855.6246516113 2302790.2743774 3176 11156 871606.8 6293458.0 3268
3178 968.2809888295077 3929851.282443532 2302606.5680426047 3177 11157 873606.8 6293458.0 3269
3179 968.2809888295077 3931846.950382063 2302422.8984993445 3178 11158 875606.8 6293458.0 3270
3180 968.2809888295077 3933842.628408196 2302239.265747976 3179 11159 877606.8 6293458.0 3271
3181 968.2809888295077 3935838.316462915 2302055.6697887816 3180 11160 879606.8 6293458.0 3272
3182 968.2809888295077 3937834.014487193 2301872.1106219925 3181 11161 881606.8 6293458.0 3273
3183 968.2809888295077 3939829.722421992 2301688.588247787 3182 11162 883606.8 6293458.0 3274
3184 968.2809888295077 3941825.440208266 2301505.10266629 3183 11163 885606.8 6293458.0 3275
3185 968.2809888295077 3943821.167786959 2301321.653877573 3184 11164 887606.8 6293458.0 3276
3186 968.2809888295077 3945816.905099004 2301138.241881637 3185 11165 889606.8 6293458.0 3277
3187 968.2809888295077 3947812.652085324 2300954.866678457 3186 11166 891606.8 6293458.0 3278
3188 968.2809888295077 3949808.4086868335 2300771.5282679186 3187 11167 893606.8 6293458.0 3279
3189 968.2809888295077 3951804.174844434 2300588.226649869 3188 11168 895606.8 6293458.0 3280
3190 968.2809888295077 3953799.95049902 2300404.961824111 3189 11169 897606.8 6293458.0 3281
3191 968.2809888295077 3955795.735591472 2300221.733790369 3190 11170 899606.8 6293458.0 3282
3192 968.2809888295077 3957791.530062665 2300038.542548336 3191 11171 901606.8 6293458.0 3283
3193 968.2809888295077 3959787.333853461 2299855.3880976257 3192 11172 903606.8 6293458.0 3284
3194 968.2809888295077 3961783.146904709 2299672.270437819 3193 11173 905606.8 6293458.0 3285
3195 968.2809888295077 3963778.969157253 2299489.1895684265 3194 11174 907606.8 6293458.0 3286
3196 968.2809888295077 3965774.800551924 2299306.1454889146 3195 11175 909606.8 6293458.0 3287
3197 968.2809888295077 3967770.641029541 2299123.13819868 3196 11176 911606.8 6293458.0 3288
3198 968.2809888295077 3969766.4905309137 2298940.1676970785 3197 11177 913606.8 6293458.0 3289
3199 968.2809888295077 3971762.3489968423 2298757.23398341 3198 11178 915606.8 6293458.0 3290
3200 968.2809888295077 3973758.216368116 2298574.3370569083 3199 11179 917606.8 6293458.0 3291
3201 968.2809888295077 3975754.0925855096 2298391.4769167583 3200 11180 919606.8 6293458.0 3292
3202 968.2809888295077 3979745.871321721 2298025.8669919875 3201 11182 923606.8 6293458.0 3293
3203 968.2809888295077 3981741.773722039 2297843.1172054587 3202 11183 925606.8 6293458.0 3294
3204 968.2809888295077 3983737.6847314825 2297660.404201481 3203 11184 927606.8 6293458.0 3295
3205 968.2809888295077 3985733.604290774 2297477.7279789504 3204 11185 929606.8 6293458.0 3296
3206 968.2809888295077 3987729.532340626 2297295.088536732 3205 11186 931606.8 6293458.0 3297
3207 968.2809888295077 3989725.4688217416 2297112.4858736256 3206 11187 933606.8 6293458.0 3298
3208 968.2809888295077 3991721.413674809 2296929.9199883784 3207 11188 935606.8 6293458.0 3299
3209 968.2809888295077 3993717.366840508 2296747.3908796683 3208 11189 937606.8 6293458.0 3300
3210 968.2809888295077 3995713.328259508 2296564.898546149 3209 11190 939606.8 6293458.0 3301
3211 968.2809888295077 3999705.2756200223 2296200.02419891 3210 11192 943606.8 6293458.0 3302
3212 968.2809888295077 4001701.261442817 2296017.642182192 3211 11193 945606.8 6293458.0 3303
3213 968.2809888295077 4003697.255281471 2295835.2969346484 3212 11194 947606.8 6293458.0 3304
3214 968.2809888295077 4005693.257076595 2295652.988454641 3213 11195 949606.8 6293458.0 3305
3215 968.2809888295077 4007689.266768789 2295470.716740473 3214 11196 951606.8 6293458.0 3306
3216 968.2809888295077 4009685.2842986425 2295288.4817903945 3215 11197 953606.8 6293458.0 3307
3217 968.2809888295077 4015673.383319863 2294741.997506404 3216 11200 959606.8 6293458.0 3308
3218 968.2809888295077 4051603.357581551 2291470.036664447 3217 11218 995606.8 6293458.0 3309
3219 968.2809888295077 4055595.713855939 2291107.2199864048 3218 11220 999606.8 6293458.0 3310
3220 968.2809888295077 4057591.901635277 2290925.86670746 3219 11221 1001606.8 6293458.0 3311
3221 968.2809888295077 4059588.0957630943 2290744.550131087 3220 11222 1003606.8 6293458.0 3312
3222 968.2809888295077 4061584.296179663 2290563.2702541254 3221 11223 1005606.8 6293458.0 3313
3223 968.2809888295077 4063580.502825242 2290382.027073343 3222 11224 1007606.8 6293458.0 3314
3224 968.2809888295077 4065576.715640077 2290200.820585468 3223 11225 1009606.8 6293458.0 3315
3225 968.2809888295077 4067572.9345644014 2290019.650787158 3224 11226 1011606.8 6293458.0 3316
3226 968.2809888295077 4069569.159538436 2289838.517675027 3225 11227 1013606.8 6293458.0 3317
3227 968.2809888295077 4071565.3905023863 2289657.421245637 3226 11228 1015606.8 6293458.0 3318
3228 968.2809888295077 4073561.627396449 2289476.36149548 3227 11229 1017606.8 6293458.0 3319
3229 968.2809888295077 4075557.8701608023 2289295.338421014 3228 11230 1019606.8 6293458.0 3320
3230 968.2809888295077 4077554.118735617 2289114.3520186245 3229 11231 1021606.8 6293458.0 3321
3231 968.2809888295077 4079550.373061045 2288933.402284656 3230 11232 1023606.8 6293458.0 3322
3232 968.2809888295077 4081546.63307723 2288752.489215392 3231 11233 1025606.8 6293458.0 3323
3233 968.2809888295077 4083542.898724299 2288571.6128070643 3232 11234 1027606.8 6293458.0 3324
3234 968.2809888295077 4085539.169942367 2288390.773055844 3233 11235 1029606.8 6293458.0 3325
3235 968.2809888295077 4087535.4466715353 2288209.969957862 3234 11236 1031606.8 6293458.0 3326
