Location,X,Y,Cluster_Label
1981,1097.0,3206.0,4
1982,1064.0,3088.0,4
1983,1062.0,3131.0,4
1984,1064.0,3162.0,4
1985,1062.0,3203.0,4
1986,1061.0,3241.0,4
1987,1059.0,3280.0,4
1988,1061.0,3320.0,4
1989,1062.0,3357.0,4
1990,1213.0,3625.0,4
1991,1224.0,3667.0,4
1992,1186.0,3743.0,4
1993,1204.0,3783.0,4
1994,1157.0,3530.0,4
1995,1158.0,3569.0,4
1996,1159.0,3611.0,4
1997,1160.0,3645.0,4
1998,1153.0,3686.0,4
1999,1158.0,3729.0,4
2000,1158.0,3765.0,4
2001,1156.0,3801.0,4
2002,1157.0,3843.0,4
2003,1157.0,3880.0,4
2004,1118.0,3501.0,4
2005,1118.0,3794.0,4
2006,1118.0,3870.0,4
2007,1059.0,3529.0,4
2008,1061.0,3568.0,4
2009,1063.0,3607.0,4
2010,1062.0,3647.0,4
2011,1061.0,3682.0,4
2012,1062.0,3730.0,4
2013,1059.0,3763.0,4
2014,1061.0,3801.0,4
2015,1059.0,3842.0,4
2016,1060.0,3880.0,4
2017,954.0,1976.0,7
2018,955.0,2023.0,7
2019,1083.0,2026.0,7
2020,1073.0,2061.0,7
2021,1012.0,2100.0,7
2022,1072.0,2198.0,7
2023,981.0,2279.0,7
2024,1050.0,2507.0,7
2025,964.0,2624.0,5
2026,1005.0,2681.0,7
2027,984.0,2719.0,5
2028,1031.0,3009.0,4
2029,1004.0,3059.0,4
2030,970.0,3018.0,0
2031,1003.0,3426.0,0
2032,968.0,3425.0,0
2033,928.0,2006.0,7
2034,928.0,2048.0,7
2035,928.0,2081.0,7
2036,927.0,2122.0,7
2037,927.0,2159.0,7
2038,928.0,2200.0,7
2039,925.0,2241.0,7
2040,927.0,2276.0,7
2041,926.0,2317.0,7
2042,928.0,2354.0,7
2043,926.0,2391.0,7
2044,929.0,2429.0,7
2045,926.0,2469.0,5
2046,924.0,2508.0,5
2047,886.0,2003.0,7
2048,889.0,2045.0,7
2049,888.0,2083.0,7
2050,888.0,2120.0,7
2051,889.0,2159.0,7
2052,887.0,2201.0,7
2053,886.0,2241.0,7
2054,890.0,2276.0,7
2055,886.0,2315.0,5
2056,888.0,2353.0,5
2057,888.0,2392.0,5
2058,886.0,2430.0,5
2059,887.0,2468.0,5
2060,889.0,2509.0,5
2061,910.0,2588.0,5
2062,947.0,2662.0,5
2063,869.0,2633.0,5
2064,947.0,2659.0,5
2065,946.0,2700.0,5
2066,946.0,2740.0,5
2067,946.0,2777.0,5
2068,947.0,2815.0,5
2069,945.0,2856.0,5
2070,947.0,2894.0,5
2071,944.0,2932.0,5
2072,847.0,2929.0,5
2073,848.0,2891.0,5
2074,850.0,2854.0,5
2075,847.0,2813.0,5
2076,848.0,2775.0,5
2077,847.0,2736.0,5
2078,849.0,2699.0,5
2079,849.0,2665.0,5
2080,863.0,2987.0,0
2081,867.0,3019.0,0
2082,944.0,3021.0,0
2083,941.0,3088.0,0
2084,944.0,3127.0,0
2085,945.0,3160.0,0
2086,945.0,3203.0,0
2087,943.0,3242.0,0
2088,945.0,3275.0,0
2089,946.0,3321.0,0
2090,945.0,3359.0,0
2091,849.0,3087.0,0
2092,849.0,3125.0,0
2093,850.0,3162.0,0
2094,848.0,3202.0,0
2095,850.0,3242.0,0
2096,850.0,3283.0,0
2097,853.0,3319.0,0
2098,938.0,3441.0,0
2099,910.0,3440.0,0
2100,943.0,3530.0,0
2101,947.0,3570.0,0
2102,943.0,3609.0,0
2103,946.0,3647.0,0
2104,947.0,3683.0,0
2105,947.0,3725.0,0
2106,947.0,3761.0,0
2107,946.0,3803.0,0
2108,946.0,3843.0,0
2109,946.0,3883.0,0
2110,904.0,3703.0,0
2111,928.0,3742.0,0
2112,904.0,3793.0,0
2113,895.0,3834.0,0
2114,897.0,3859.0,0
2115,867.0,3522.0,0
2116,848.0,3607.0,0
2117,848.0,3647.0,0
2118,849.0,3683.0,0
2119,848.0,3727.0,0
2120,852.0,3757.0,0
2121,850.0,3800.0,0
2122,849.0,3841.0,0
2123,850.0,3878.0,0
2124,826.0,3821.0,0
2125,811.0,3858.0,0
2126,694.0,1955.0,3
2127,824.0,1976.0,7
2128,804.0,2041.0,5
2129,793.0,2081.0,5
2130,762.0,2117.0,5
2131,803.0,2142.0,5
2132,750.0,2159.0,5
2133,773.0,2180.0,5
2134,861.0,2487.0,5
2135,831.0,2503.0,5
2136,842.0,2583.0,5
2137,759.0,2718.0,5
2138,791.0,2779.0,5
2139,780.0,2967.0,0
2140,829.0,3000.0,0
2141,808.0,3237.0,0
2142,819.0,3279.0,0
2143,760.0,3319.0,0
2144,780.0,3424.0,0
2145,808.0,3444.0,0
2146,785.0,3527.0,0
2147,780.0,3572.0,0
2148,748.0,3550.0,0
2149,750.0,3708.0,0
2150,655.0,1966.0,3
2151,656.0,2011.0,5
2152,655.0,2040.0,5
2153,656.0,2082.0,5
2154,658.0,2123.0,5
2155,656.0,2160.0,5
2156,656.0,2198.0,5
2157,658.0,2239.0,5
2158,657.0,2274.0,5
2159,657.0,2314.0,5
2160,657.0,2356.0,5
2161,657.0,2390.0,5
2162,654.0,2430.0,5
2163,655.0,2469.0,5
2164,656.0,2509.0,5
2165,599.0,2004.0,5
2166,597.0,2042.0,5
2167,598.0,2081.0,5
2168,596.0,2122.0,5
2169,598.0,2161.0,5
2170,599.0,2196.0,5
2171,600.0,2239.0,5
2172,597.0,2278.0,5
2173,597.0,2317.0,5
2174,598.0,2354.0,5
2175,597.0,2393.0,5
2176,598.0,2432.0,5
2177,597.0,2516.0,5
2178,598.0,2551.0,5
2179,734.0,2663.0,5
2180,735.0,2701.0,5
2181,735.0,2741.0,5
2182,735.0,2780.0,5
2183,735.0,2814.0,5
2184,734.0,2851.0,5
2185,732.0,2896.0,5
2186,734.0,2932.0,5
2187,704.0,2834.0,5
2188,680.0,2771.0,5
2189,689.0,2693.0,5
2190,697.0,2630.0,5
2191,657.0,2881.0,5
2192,639.0,2595.0,5
2193,636.0,2631.0,5
2194,639.0,2673.0,5
2195,637.0,2708.0,5
2196,635.0,2748.0,5
2197,635.0,2787.0,5
2198,635.0,2822.0,5
2199,636.0,2863.0,5
2200,636.0,2902.0,5
2201,636.0,2944.0,5
2202,598.0,2592.0,5
2203,600.0,2629.0,5
2204,596.0,2671.0,5
2205,598.0,2707.0,5
2206,596.0,2748.0,5
2207,596.0,2787.0,5
2208,597.0,2825.0,5
2209,598.0,2863.0,5
2210,595.0,2900.0,5
2211,595.0,2943.0,5
2212,733.0,3020.0,0
2213,628.0,2998.0,0
2214,547.0,3010.0,0
2215,734.0,3087.0,0
2216,733.0,3125.0,0
2217,736.0,3164.0,0
2218,732.0,3202.0,0
2219,732.0,3237.0,0
2220,733.0,3277.0,0
2221,734.0,3320.0,0
2222,703.0,3459.0,0
2223,692.0,3587.0,0
2224,733.0,3607.0,0
2225,731.0,3644.0,0
2226,733.0,3687.0,0
2227,734.0,3723.0,0
2228,732.0,3767.0,0
2229,732.0,3804.0,0
2230,734.0,3844.0,0
2231,733.0,3880.0,0
2232,674.0,3086.0,0
2233,676.0,3122.0,0
2234,674.0,3169.0,0
2235,674.0,3199.0,0
2236,672.0,3241.0,0
2237,675.0,3279.0,0
2238,677.0,3320.0,0
2239,676.0,3359.0,0
2240,675.0,3396.0,0
2241,674.0,3436.0,0
2242,666.0,3472.0,0
2243,676.0,3531.0,0
2244,675.0,3571.0,0
2245,672.0,3609.0,0
2246,674.0,3648.0,0
2247,675.0,3684.0,0
2248,675.0,3726.0,0
2249,674.0,3764.0,0
2250,674.0,3802.0,0
2251,674.0,3844.0,0
2252,676.0,3877.0,0
2253,578.0,3144.0,0
2254,620.0,3223.0,0
2255,640.0,3271.0,0
2256,607.0,3341.0,0
2257,636.0,3439.0,0
2258,597.0,3533.0,0
2259,609.0,3940.0,0
2260,438.0,49.0,9
2261,417.0,284.0,9
2262,457.0,122.0,9
2263,453.0,162.0,9
2264,454.0,202.0,9
2265,456.0,242.0,9
2266,457.0,282.0,9
2267,457.0,320.0,9
2268,456.0,361.0,9
2269,484.0,185.0,9
2270,524.0,122.0,9
2271,525.0,166.0,9
2272,526.0,204.0,9
2273,523.0,245.0,9
2274,524.0,283.0,9
2275,526.0,323.0,9
2276,524.0,361.0,9
2277,559.0,390.0,9
2278,390.0,410.0,9
2279,363.0,47.0,9
2280,339.0,124.0,9
2281,340.0,165.0,9
2282,340.0,204.0,9
2283,342.0,243.0,9
2284,341.0,282.0,9
2285,341.0,323.0,9
2286,342.0,359.0,9
2287,322.0,48.0,9
2288,302.0,127.0,9
2289,300.0,163.0,9
2290,302.0,203.0,9
2291,301.0,244.0,9
2292,302.0,285.0,9
2293,305.0,325.0,9
2294,304.0,362.0,9
2295,247.0,382.0,9
2296,223.0,282.0,9
2297,212.0,110.0,9
2298,233.0,50.0,9
2299,169.0,41.0,9
2300,186.0,128.0,9
2301,186.0,164.0,9
2302,186.0,203.0,9
2303,189.0,246.0,9
2304,186.0,285.0,9
2305,186.0,322.0,9
2306,188.0,361.0,9
2307,148.0,358.0,9
2308,147.0,322.0,9
2309,147.0,287.0,9
2310,150.0,244.0,9
2311,149.0,207.0,9
2312,149.0,166.0,9
2313,149.0,129.0,9
2314,111.0,168.0,9
2315,91.0,51.0,9
2316,54.0,48.0,9
2317,33.0,126.0,9
2318,33.0,167.0,9
2319,35.0,118.0,9
2320,35.0,248.0,9
2321,33.0,360.0,9
2322,31.0,364.0,9
2323,33.0,368.0,9
2324,34.0,372.0,9
2325,33.0,323.0,9
2326,34.0,362.0,9
2327,63.0,360.0,9
2328,90.0,324.0,9
2329,534.0,473.0,9
2330,529.0,610.0,9
2331,494.0,504.0,9
2332,467.0,475.0,9
2333,437.0,532.0,9
2334,454.0,603.0,9
2335,397.0,524.0,9
2336,415.0,479.0,9
2337,366.0,604.0,9
2338,322.0,524.0,9
2339,312.0,465.0,9
2340,272.0,522.0,9
2341,273.0,571.0,9
2342,262.0,436.0,9
2343,229.0,452.0,9
2344,224.0,484.0,9
2345,119.0,573.0,9
2346,117.0,526.0,9
2347,54.0,574.0,9
2348,52.0,493.0,9
2349,64.0,453.0,9
2350,4.0,554.0,9
2351,-47.0,512.0,9
2352,4.0,602.0,9
2353,34.0,632.0,9
2354,12.0,666.0,9
2355,550.0,691.0,9
2356,525.0,650.0,9
2357,525.0,689.0,9
2358,521.0,729.0,9
2359,523.0,766.0,9
2360,523.0,805.0,9
2361,521.0,841.0,9
2362,527.0,884.0,9
2363,455.0,1299.0,3
2364,427.0,884.0,9
2365,428.0,843.0,9
2366,429.0,804.0,9
2367,428.0,768.0,9
2368,427.0,728.0,9
2369,426.0,685.0,9
2370,430.0,648.0,9
2371,370.0,725.0,9
2372,387.0,781.0,9
2373,367.0,823.0,9
2374,311.0,883.0,9
2375,311.0,839.0,9
2376,313.0,801.0,9
2377,313.0,767.0,9
2378,309.0,724.0,9
2379,311.0,685.0,9
2380,316.0,649.0,9
2381,234.0,650.0,9
2382,234.0,685.0,9
2383,234.0,724.0,9
2384,212.0,745.0,9
2385,233.0,764.0,9
2386,233.0,802.0,9
2387,235.0,843.0,9
2388,236.0,885.0,9
2389,158.0,670.0,9
2390,117.0,646.0,9
2391,118.0,688.0,9
2392,119.0,728.0,9
2393,118.0,767.0,9
2394,120.0,805.0,9
2395,119.0,842.0,9
2396,120.0,882.0,9
2397,544.0,1038.0,3
2398,522.0,951.0,3
2399,477.0,1046.0,3
2400,475.0,979.0,3
2401,449.0,1050.0,3
2402,396.0,976.0,3
2403,299.0,941.0,3
2404,243.0,918.0,9
2405,262.0,991.0,3
2406,214.0,951.0,3
2407,205.0,987.0,3
2408,225.0,1026.0,3
2409,166.0,979.0,3
2410,127.0,1015.0,3
2411,106.0,972.0,3
2412,89.0,1017.0,3
2413,23.0,968.0,3
2414,-61.0,801.0,9
2415,-57.0,32.0,9
2416,523.0,1103.0,3
2417,524.0,1143.0,3
2418,523.0,1183.0,3
2419,522.0,1223.0,3
2420,523.0,1256.0,3
2421,523.0,1296.0,3
2422,523.0,1337.0,3
2423,523.0,1377.0,3
2424,526.0,1415.0,3
2425,523.0,1454.0,3
2426,476.0,1084.0,3
2427,476.0,1121.0,3
2428,475.0,1162.0,3
2429,475.0,1199.0,3
2430,477.0,1241.0,3
2431,474.0,1277.0,3
2432,475.0,1316.0,3
2433,478.0,1355.0,3
2434,478.0,1394.0,3
2435,475.0,1431.0,3
2436,475.0,1473.0,3
2437,878.0,1506.0,3
2438,474.0,1549.0,3
2439,475.0,1587.0,3
2440,475.0,1625.0,3
2441,478.0,1665.0,3
2442,475.0,1706.0,3
2443,475.0,1743.0,3
2444,476.0,1781.0,3
2445,476.0,1830.0,3
2446,476.0,1912.0,3
2447,436.0,1087.0,3
2448,439.0,1123.0,3
2449,438.0,1160.0,3
2450,434.0,1202.0,3
2451,436.0,1238.0,3
2452,435.0,1281.0,3
2453,436.0,1320.0,3
2454,435.0,1357.0,3
2455,436.0,1396.0,3
2456,436.0,1435.0,3
2457,438.0,1473.0,3
2458,435.0,1502.0,3
2459,435.0,1552.0,3
2460,434.0,1587.0,3
2461,436.0,1627.0,3
2462,438.0,1665.0,3
2463,437.0,1703.0,3
2464,437.0,1744.0,3
2465,438.0,1781.0,3
2466,438.0,1822.0,3
2467,437.0,1862.0,3
2468,434.0,1900.0,3
2469,391.0,1086.0,3
2470,377.0,1192.0,3
2471,385.0,1230.0,3
2472,367.0,1268.0,3
2473,378.0,1551.0,3
2474,358.0,1841.0,3
2475,346.0,1899.0,3
2476,317.0,1122.0,3
2477,322.0,1162.0,3
2478,322.0,1200.0,3
2479,319.0,1239.0,3
2480,321.0,1277.0,3
2481,319.0,1317.0,3
2482,321.0,1353.0,3
2483,321.0,1394.0,3
2484,320.0,1430.0,3
2485,320.0,1471.0,3
2486,320.0,1550.0,3
2487,321.0,1590.0,3
2488,318.0,1625.0,3
2489,319.0,1664.0,3
2490,320.0,1704.0,3
2491,321.0,1743.0,3
2492,319.0,1784.0,3
2493,321.0,1821.0,3
2494,321.0,1859.0,3
2495,319.0,1899.0,3
2496,279.0,1061.0,3
2497,283.0,1122.0,3
2498,281.0,1161.0,3
2499,281.0,1198.0,3
2500,280.0,1240.0,3
2501,282.0,1274.0,3
2502,281.0,1318.0,3
2503,281.0,1355.0,3
2504,281.0,1395.0,3
2505,281.0,1435.0,3
2506,283.0,1473.0,3
2507,281.0,1550.0,3
2508,281.0,1584.0,3
2509,282.0,1626.0,3
2510,281.0,1667.0,3
2511,281.0,1704.0,3
2512,281.0,1743.0,3
2513,284.0,1783.0,3
2514,283.0,1822.0,3
2515,282.0,1860.0,3
2516,282.0,1900.0,3
2517,216.0,1181.0,3
2518,246.0,1373.0,3
2519,241.0,1433.0,3
2520,230.0,1471.0,3
2521,260.0,1514.0,3
2522,236.0,1541.0,3
2523,235.0,1838.0,3
2524,205.0,1063.0,3
2525,167.0,1100.0,3
2526,170.0,1131.0,3
2527,166.0,1084.0,3
2528,165.0,1202.0,3
2529,167.0,1239.0,3
2530,187.0,1260.0,3
2531,168.0,1281.0,3
2532,167.0,1315.0,3
2533,165.0,1360.0,3
2534,168.0,1391.0,3
2535,167.0,1434.0,3
2536,170.0,1471.0,3
2537,167.0,1550.0,3
2538,166.0,1587.0,3
2539,165.0,1626.0,3
2540,167.0,1665.0,3
2541,167.0,1711.0,3
2542,169.0,1743.0,3
2543,167.0,1781.0,3
2544,167.0,1820.0,3
2545,168.0,1858.0,3
2546,167.0,1901.0,3
2547,131.0,1055.0,3
2548,129.0,1094.0,3
2549,128.0,1132.0,3
2550,125.0,1172.0,3
2551,128.0,1213.0,3
2552,126.0,1250.0,3
2553,128.0,1290.0,3
2554,123.0,1327.0,3
2555,127.0,1367.0,3
2556,128.0,1405.0,3
2557,129.0,1443.0,3
2558,127.0,1485.0,3
2559,128.0,1522.0,3
2560,131.0,1560.0,3
2561,129.0,1599.0,3
2562,130.0,1638.0,3
2563,130.0,1678.0,3
2564,127.0,1713.0,3
2565,128.0,1753.0,3
2566,91.0,1058.0,3
2567,89.0,1097.0,3
2568,87.0,1131.0,3
2569,87.0,1169.0,3
2570,86.0,1211.0,3
2571,86.0,1248.0,3
2572,90.0,1292.0,3
2573,87.0,1240.0,3
2574,90.0,1369.0,3
2575,86.0,1408.0,3
2576,88.0,1445.0,3
2577,90.0,1483.0,3
2578,91.0,1520.0,3
2579,88.0,1558.0,3
2580,94.0,1606.0,3
2581,91.0,1639.0,3
2582,88.0,1676.0,3
2583,89.0,1629.0,3
2584,89.0,1758.0,3
2585,53.0,1057.0,3
2586,49.0,1094.0,3
2587,49.0,1135.0,3
2588,51.0,1175.0,3
2589,51.0,1213.0,3
2590,49.0,1251.0,3
2591,50.0,1288.0,3
2592,50.0,1328.0,3
2593,51.0,1366.0,3
2594,49.0,1404.0,3
2595,51.0,1444.0,3
2596,50.0,1483.0,3
2597,51.0,1522.0,3
2598,50.0,1558.0,3
2599,53.0,1600.0,3
2600,50.0,1637.0,3
2601,50.0,1673.0,3
2602,47.0,1712.0,3
2603,50.0,1754.0,3
2604,49.0,1795.0,3
2605,11.0,1055.0,3
2606,16.0,1095.0,3
2607,12.0,1134.0,3
2608,13.0,1173.0,3
2609,15.0,1210.0,3
2610,12.0,1249.0,3
2611,11.0,1289.0,3
2612,14.0,1328.0,3
2613,13.0,1368.0,3
2614,14.0,1406.0,3
2615,16.0,1441.0,3
2616,13.0,1482.0,3
2617,14.0,1521.0,3
2618,10.0,1561.0,3
2619,12.0,1594.0,3
2620,10.0,1637.0,3
2621,15.0,1678.0,3
2622,15.0,1714.0,3
2623,11.0,1753.0,3
2624,11.0,1793.0,3
2625,21.0,1882.0,3
2626,88.0,1327.0,3
2627,88.0,1712.0,3
2628,503.0,2002.0,5
2629,512.0,2040.0,5
2630,542.0,2099.0,5
2631,521.0,2140.0,5
2632,534.0,2179.0,5
2633,484.0,2098.0,5
2634,434.0,2062.0,5
2635,414.0,2020.0,5
2636,394.0,2137.0,5
2637,426.0,2198.0,5
2638,463.0,2277.0,5
2639,484.0,2313.0,5
2640,415.0,2292.0,5
2641,435.0,2373.0,5
2642,436.0,2437.0,5
2643,463.0,2438.0,5
2644,494.0,2458.0,5
2645,484.0,2516.0,5
2646,484.0,2552.0,5
2647,483.0,2592.0,5
2648,483.0,2630.0,5
2649,484.0,2671.0,5
2650,483.0,2707.0,5
2651,484.0,2748.0,5
2652,482.0,2784.0,5
2653,482.0,2824.0,5
2654,484.0,2863.0,5
2655,485.0,2903.0,5
2656,483.0,2939.0,5
2657,521.0,2941.0,5
2658,520.0,2899.0,5
2659,523.0,2862.0,5
2660,521.0,2823.0,5
2661,521.0,2787.0,5
2662,524.0,2745.0,5
2663,520.0,2709.0,5
2664,521.0,2669.0,5
2665,522.0,2631.0,5
2666,520.0,2593.0,5
2667,473.0,3011.0,0
2668,337.0,1933.0,3
2669,359.0,1964.0,3
2670,368.0,2001.0,5
2671,368.0,2039.0,5
2672,367.0,2079.0,5
2673,367.0,2118.0,5
2674,368.0,2160.0,5
2675,367.0,2197.0,5
2676,367.0,2238.0,5
2677,368.0,2275.0,5
2678,368.0,2313.0,5
2679,370.0,2351.0,5
2680,369.0,2392.0,5
2681,365.0,2427.0,5
2682,322.0,2080.0,5
2683,319.0,2118.0,5
2684,318.0,2156.0,5
2685,319.0,2199.0,5
2686,318.0,2233.0,5
2687,319.0,2274.0,5
2688,319.0,2315.0,5
2689,318.0,2352.0,5
2690,319.0,2394.0,5
2691,318.0,2428.0,5
2692,290.0,1972.0,5
2693,281.0,1999.0,5
2694,282.0,2042.0,5
2695,280.0,2078.0,5
2696,278.0,2115.0,5
2697,280.0,2161.0,5
2698,280.0,2195.0,5
2699,279.0,2236.0,5
2700,281.0,2278.0,5
2701,280.0,2312.0,5
2702,281.0,2355.0,5
2703,280.0,2392.0,5
2704,277.0,2427.0,5
2705,348.0,2503.0,5
2706,385.0,2524.0,5
2707,387.0,2554.0,5
2708,365.0,2582.0,5
2709,376.0,2622.0,5
2710,394.0,2750.0,5
2711,395.0,2952.0,5
2712,308.0,2526.0,5
2713,279.0,2527.0,5
2714,280.0,2563.0,5
2715,321.0,2604.0,5
2716,283.0,2600.0,5
2717,316.0,2640.0,5
2718,282.0,2640.0,5
2719,321.0,2680.0,5
2720,280.0,2679.0,5
2721,320.0,2717.0,5
2722,282.0,2717.0,5
2723,320.0,2757.0,5
2724,279.0,2755.0,5
2725,318.0,2798.0,5
2726,283.0,2794.0,5
2727,319.0,2833.0,5
2728,281.0,2832.0,5
2729,318.0,2870.0,5
2730,282.0,2869.0,5
2731,321.0,2910.0,5
2732,280.0,2910.0,5
2733,320.0,2949.0,5
2734,281.0,2949.0,5
2735,557.0,3089.0,0
2736,559.0,3125.0,0
2737,556.0,3164.0,0
2738,558.0,3201.0,0
2739,558.0,3240.0,0
2740,559.0,3279.0,0
2741,558.0,3317.0,0
2742,559.0,3356.0,0
2743,561.0,3393.0,0
2744,560.0,3437.0,0
2745,490.0,3277.0,0
2746,463.0,3085.0,0
2747,462.0,3122.0,0
2748,464.0,3163.0,0
2749,463.0,3200.0,0
2750,461.0,3235.0,0
2751,464.0,3278.0,0
2752,462.0,3316.0,0
2753,464.0,3355.0,0
2754,463.0,3395.0,0
2755,464.0,3434.0,0
2756,558.0,3532.0,0
2757,559.0,3568.0,0
2758,559.0,3604.0,0
2759,562.0,3645.0,0
2760,558.0,3685.0,0
2761,561.0,3724.0,0
2762,558.0,3766.0,0
2763,559.0,3800.0,0
2764,560.0,3839.0,0
2765,561.0,3879.0,0
2766,520.0,3760.0,0
2767,509.0,3800.0,0
2768,511.0,3840.0,0
2769,509.0,3879.0,0
2770,460.0,3489.0,0
2771,443.0,3519.0,0
2772,452.0,3565.0,0
2773,464.0,3606.0,0
2774,463.0,3644.0,0
2775,461.0,3685.0,0
2776,462.0,3721.0,0
2777,463.0,3761.0,0
2778,462.0,3801.0,0
2779,462.0,3840.0,0
2780,462.0,3877.0,0
2781,444.0,3036.0,0
2782,357.0,3037.0,0
2783,394.0,3260.0,0
2784,397.0,3339.0,0
2785,396.0,3418.0,0
2786,384.0,3512.0,0
2787,388.0,3548.0,0
2788,374.0,3609.0,0
2789,403.0,3646.0,0
2790,424.0,3687.0,0
2791,406.0,3743.0,0
2792,405.0,3906.0,0
2793,442.0,3919.0,0
2794,344.0,3087.0,0
2795,349.0,3124.0,0
2796,346.0,3162.0,0
2797,347.0,3201.0,0
2798,348.0,3238.0,0
2799,347.0,3275.0,0
2800,346.0,3317.0,0
2801,349.0,3358.0,0
2802,347.0,3397.0,0
2803,349.0,3432.0,0
2804,349.0,3477.0,0
2805,347.0,3511.0,0
2806,348.0,3547.0,0
2807,346.0,3604.0,0
2808,346.0,3643.0,0
2809,347.0,3687.0,0
2810,348.0,3724.0,0
2811,346.0,3762.0,0
2812,348.0,3798.0,0
2813,344.0,3839.0,0
2814,347.0,3876.0,0
2815,324.0,3413.0,0
2816,307.0,3501.0,0
2817,296.0,3558.0,0
2818,327.0,3629.0,0
2819,296.0,3743.0,0
2820,270.0,3124.0,0
2821,272.0,3161.0,0
2822,269.0,3197.0,0
2823,272.0,3238.0,0
2824,270.0,3279.0,0
2825,271.0,3318.0,0
2826,273.0,3356.0,0
2827,250.0,3220.0,0
2828,231.0,3288.0,0
2829,221.0,3338.0,0
2830,242.0,3377.0,0
2831,263.0,3453.0,0
2832,252.0,3529.0,0
2833,212.0,3470.0,0
2834,211.0,3514.0,0
2835,272.0,3587.0,0
2836,270.0,3624.0,0
2837,268.0,3665.0,0
2838,270.0,3706.0,0
2839,270.0,3742.0,0
2840,270.0,3784.0,0
2841,270.0,3820.0,0
2842,270.0,3858.0,0
2843,271.0,3916.0,0
2844,213.0,3824.0,0
2845,194.0,3917.0,0
2846,223.0,2021.0,5
2847,222.0,2140.0,5
2848,234.0,2410.0,5
2849,231.0,2490.0,5
2850,202.0,2079.0,5
2851,203.0,2120.0,5
2852,202.0,2159.0,5
2853,203.0,2197.0,5
2854,201.0,2237.0,5
2855,204.0,2274.0,5
2856,204.0,2316.0,5
2857,202.0,2353.0,5
2858,200.0,2392.0,5
2859,204.0,2428.0,5
2860,203.0,2602.0,5
2861,204.0,2643.0,5
2862,205.0,2699.0,5
2863,205.0,2721.0,5
2864,204.0,2759.0,5
2865,204.0,2799.0,5
2866,204.0,2836.0,5
2867,203.0,2877.0,5
2868,204.0,2913.0,5
2869,204.0,2953.0,5
2870,164.0,2003.0,5
2871,165.0,2042.0,5
2872,165.0,2081.0,5
2873,164.0,2120.0,5
2874,164.0,2159.0,5
2875,165.0,2197.0,5
2876,164.0,2233.0,5
2877,164.0,2274.0,5
2878,166.0,2315.0,5
2879,165.0,2351.0,5
2880,164.0,2392.0,5
2881,164.0,2430.0,5
2882,165.0,2487.0,5
2883,164.0,2523.0,5
2884,166.0,2567.0,5
2885,165.0,2602.0,5
2886,166.0,2643.0,5
2887,163.0,2683.0,5
2888,165.0,2721.0,5
2889,165.0,2759.0,5
2890,164.0,2799.0,5
2891,163.0,2837.0,5
2892,166.0,2869.0,5
2893,166.0,2911.0,5
2894,164.0,2954.0,5
2895,128.0,2080.0,5
2896,127.0,2140.0,5
2897,127.0,2180.0,5
2898,125.0,2219.0,5
2899,125.0,2258.0,5
2900,127.0,2296.0,5
2901,125.0,2158.0,5
2902,128.0,2373.0,5
2903,127.0,2416.0,5
2904,126.0,2448.0,5
2905,128.0,2489.0,5
2906,127.0,2528.0,5
2907,127.0,2564.0,5
2908,126.0,2607.0,5
2909,127.0,2642.0,5
2910,126.0,2683.0,5
2911,126.0,2720.0,5
2912,128.0,2760.0,5
2913,127.0,2796.0,5
2914,124.0,2834.0,5
2915,127.0,2874.0,5
2916,129.0,2914.0,5
2917,78.0,1990.0,5
2918,88.0,2137.0,5
2919,90.0,2177.0,5
2920,87.0,2218.0,5
2921,87.0,2258.0,5
2922,90.0,2298.0,5
2923,91.0,2343.0,5
2924,90.0,2373.0,5
2925,92.0,2420.0,5
2926,89.0,2449.0,5
2927,87.0,2489.0,5
2928,86.0,2524.0,5
2929,90.0,2565.0,5
2930,88.0,2604.0,5
2931,89.0,2643.0,5
2932,87.0,2679.0,5
2933,89.0,2718.0,5
2934,89.0,2757.0,5
2935,90.0,2806.0,5
2936,88.0,2835.0,5
2937,87.0,2872.0,5
2938,88.0,2911.0,5
2939,50.0,2137.0,5
2940,50.0,2176.0,5
2941,51.0,2216.0,5
2942,49.0,2257.0,5
2943,50.0,2294.0,5
2944,49.0,2334.0,5
2945,49.0,2370.0,5
2946,48.0,2408.0,5
2947,50.0,2449.0,5
2948,50.0,2489.0,5
2949,50.0,2525.0,5
2950,49.0,2564.0,5
2951,50.0,2603.0,5
2952,50.0,2643.0,5
2953,49.0,2681.0,5
2954,50.0,2717.0,5
2955,50.0,2757.0,5
2956,51.0,2796.0,5
2957,49.0,2834.0,5
2958,49.0,2874.0,5
2959,-23.0,1994.0,5
2960,10.0,2137.0,5
2961,12.0,2178.0,5
2962,11.0,2217.0,5
2963,11.0,2256.0,5
2964,11.0,2292.0,5
2965,11.0,2333.0,5
2966,13.0,2378.0,5
2967,10.0,2411.0,5
2968,9.0,2448.0,5
2969,10.0,2484.0,5
2970,9.0,2524.0,5
2971,11.0,2563.0,5
2972,10.0,2601.0,5
2973,10.0,2640.0,5
2974,11.0,2682.0,5
2975,9.0,2718.0,5
2976,10.0,2754.0,5
2977,10.0,2801.0,5
2978,10.0,2834.0,5
2979,11.0,2872.0,5
2980,126.0,2334.0,5
2981,173.0,3143.0,0
2982,174.0,3184.0,0
2983,155.0,3123.0,0
2984,154.0,3162.0,0
2985,156.0,3203.0,0
2986,154.0,3241.0,0
