customer weight coord_x coord_y fid
1168 340.5 4007844.679298825 2336176.634490642 2754
1169 805.5 4007668.5620726845 2332601.1363553796 2755
1170 17.0 4007492.417438587 2329023.775085216 2756
1171 21.0 4007316.245527855 2325444.5511784065 2757
1172 34.0 4007140.0464720433 2321863.465136666 2758
1173 153.0 4006963.8204029407 2318280.517465196 2759
1174 180.0 4006787.567452569 2314695.70867268 2760
1175 176.5 4006611.2877531853 2311109.0392713062 2761
1176 1593.0 4006434.9814372766 2307520.5097767296 2762
1177 411.5 4006258.6486375676 2303930.1207081378 2763
1178 24.0 4006082.2894870136 2300337.8725881972 2764
1179 328.5 4005905.9041188047 2296743.765943084 2765
1180 96.5 4005729.492666364 2293147.8013025043 2766
1181 534.5 4005553.0552633493 2289549.9791996623 2767
1182 63.0 4005376.5920436503 2285950.3001712956 2768
1183 291.0 4005200.1031413926 2282348.7647576686 2769
1184 26.0 4005023.5886909333 2278745.3735025674 2770
1185 23.0 4004847.0488268645 2275140.1269533164 2771
1186 1308.5 4004670.4836840117 2271533.0256607886 2772
1187 744.0 4004493.8933974346 2267924.0701793972 2773
1188 2095.0 4004317.278102426 2264313.2610671027 2774
1189 1936.5 4004140.6379345125 2260700.5988854086 2775
1190 1118.5 4003963.973029455 2257086.084199408 2776
1191 4037.0 4003787.2835232476 2253469.717577713 2777
1192 889.0 4003610.5695521194 2249851.499592546 2778
1193 1911.5 4003433.8312525316 2246231.430819668 2779
1194 927.0 4003257.0687611806 2242609.511838435 2780
1195 97.0 4003080.282214996 2238985.743231777 2781
1196 4779.5 4002903.4717511414 2235360.125586203 2782
1197 16722.0 4002726.6375070144 2231732.6594918314 2783
1198 6297.5 4002549.7796202465 2228103.3455423503 2784
1199 26.0 4015615.765625877 2421243.7603864456 2798
1200 10.0 4015442.3633959545 2417713.0338821295 2799
1204 616.0 4014748.454344524 2403571.3915984295 2803
1205 792.5 4014574.9026718927 2400031.2990677673 2804
1206 175.5 4014401.3214854198 2396489.334607753 2805
1207 331.5 4014227.710910543 2392945.4986515883 2806
1208 529.5 4014054.0710729267 2389399.7916358425 2807
1209 148.0 4013880.4020984694 2385852.214000497 2808
1210 513.5 4013706.7041132962 2382302.7661889037 2809
1211 531.5 4013532.977243764 2378751.4486478404 2810
1212 46.0 4013359.2216164595 2375198.2618274856 2811
1213 174.0 4013185.4373581987 2371643.2061814186 2812
1215 136.0 4012837.7834572275 2364527.4902435844 2814
1216 11.0 4012663.9140693014 2360966.8308760826 2815
1218 30.5 4012316.091057257 2353839.9116803086 2817
1219 42.0 4012142.1376893055 2350273.652796899 2818
1220 339.5 4011968.1565845627 2346705.528358782 2819
1221 131.0 4011794.1478716885 2343135.538847003 2820
1222 664.0 4011620.111679572 2339563.6847460573 2821
1223 917.0 4011446.048137335 2335989.966543904 2822
1224 1391.5 4011271.957374328 2332414.3847319474 2823
1226 9.0 4010923.6947045606 2325257.6322616413 2825
1227 521.5 4010749.5230576564 2321676.462603481 2826
1228 45.0 4010575.324709693 2318093.431335901 2827
1229 417.5 4010401.0997911757 2314508.5389676923 2828
1230 89.0 4010226.848432839 2310921.7860111548 2829
1231 263.0 4010052.5707656494 2307333.172982053 2830
1232 103.0 4009878.2669208045 2303742.700399682 2831
1234 139.5 4009529.581224089 2296556.178669752 2833
1235 189.0 4009355.1996357674 2292960.1305782944 2834
1236 1811.0 4009180.7923968867 2289362.2250457616 2835
1238 165.0 4008831.9014970865 2282160.8438083865 2837
1239 236.0 4008657.418101563 2278557.369187817 2838
1240 1506.5 4008482.909586273 2274952.0392947253 2839
1241 1189.0 4008308.376084492 2271344.854680095 2840
1242 1051.0 4008133.8177297274 2267735.815898451 2841
1244 102.0 4007784.626996427 2260512.17806995 2843
1245 1775.5 4007609.994886061 2256897.5801499113 2844
1246 453.0 4007435.338459048 2253281.1303164726 2845
1247 4038.5 4007260.6578500513 2249662.829141967 2846
1248 257.5 4007085.953193963 2246042.677202266 2847
1249 5047.5 4006911.224625909 2242420.6750768386 2848
1250 92.5 4006736.472281244 2238796.8233487243 2849
1251 238.0 4006561.696295555 2235171.1226045475 2850
1252 24947.0 4006386.896804661 2231543.5734345363 2851
1253 3283.5 4006212.0739446096 2227914.17643249 2852
1254 3221.5 4006037.2278516823 2224282.932195823 2853
1256 80.0 4018997.3402221864 2417530.4336480824 2867
1260 395.5 4018311.5084774084 2403388.458940336 2871
1261 695.0 4018139.9770009564 2399848.2833474595 2872
1262 758.5 4017968.4163555615 2396306.2358429604 2873
1263 1829.5 4017796.8266652017 2392762.3168601464 2874
1264 256.0 4017625.2080540825 2389216.526835691 2875
1265 214.0 4017453.5606466355 2385668.8662096825 2876
1266 71.0 4017281.8845675206 2382119.3354255776 2877
1267 333.0 4017110.179941625 2378567.9349302608 2878
1268 288.0 4016938.446894063 2375014.6651740163 2879
1269 183.0 4016766.6855501765 2371459.5266105295 2880
1270 9.0 4016594.8960355353 2367902.519696908 2881
1271 10.0 4016423.0784759363 2364343.64489369 2882
1275 14.0 4015735.5303118667 2350089.4761153166 2886
1276 167.0 4015563.5744224004 2346521.2688920503 2887
1278 1341.5 4015219.5809146743 2339379.259767103 2889
1279 2845.0 4015047.5435514254 2335805.458838091 2890
1280 134.0 4014875.479285638 2332229.794318921 2891
1281 682.5 4014703.388245387 2328652.2667045845 2892
1282 60.5 4014531.2705589766 2325072.8764935527 2893
1283 373.0 4014359.1263549365 2321491.6241877605 2894
1284 128.5 4014186.9557620254 2317908.510292623 2895
1285 22.0 4014014.7589092306 2314323.535317041 2896
1286 79.0 4013842.535925767 2310736.699773422 2897
1287 18.0 4013670.286941077 2307148.0041776393 2898
1288 232.5 4013498.0120848333 2303557.4490490947 2899
1289 146.0 4013325.7114869347 2299965.0349106775 2900
1290 98.0 4013153.385277508 2296370.7622887776 2901
1292 281.0 4012808.6565457243 2289176.643717737 2903
1293 165.5 4012636.2542847637 2285576.7988389735 2904
1294 931.5 4012463.8269350687 2281975.097617518 2905
1295 333.0 4012291.374627908 2278371.5405973764 2906
1296 131.0 4012118.8974947794 2274766.128326092 2907
1297 2459.5 4011946.395667408 2271158.861354757 2908
1298 208.5 4011773.8692777487 2267549.740238008 2909
1299 769.0 4011601.3184579834 2263938.765534023 2910
1300 608.5 4011428.743340522 2260325.937804526 2911
1301 2961.5 4011256.144058006 2256711.2576148333 2912
1302 748.0 4011083.5207433007 2253094.725533777 2913
1303 2828.5 4010910.8735295036 2249476.3421337996 2914
1304 194.5 4010738.2025499386 2245856.107990885 2915
1305 87.0 4010565.507938159 2242234.0236846115 2916
1306 57.0 4010392.7898279466 2238610.089798129 2917
1307 400.0 4010220.0483533107 2234984.3069181712 2918
1308 1379.0 4010047.2836484904 2231356.6756350785 2919
1314 28.0 4022213.6225936133 2410282.566063946 2937
1315 6.0 4022044.169362661 2406746.0534573076 2938
1316 504.5 4021874.6870632586 2403207.6680999175 2939
1317 68.0 4021705.175817476 2399667.4104184215 2940
1318 19.0 4021535.635747608 2396125.2808428244 2941
1319 583.0 4021366.0669761733 2392581.279806541 2942
1320 430.0 4021196.4696259154 2389035.407746347 2943
1322 28.0 4020857.189681028 2381938.052318369 2945
1323 1584.5 4020687.5073330095 2378386.569841136 2946
1325 38.0 4020348.0585040324 2371277.9976121252 2948
1329 28.0 4019668.8277904717 2357038.436881875 2952
1331 11.0 4019329.0479003554 2349907.4558330793 2954
1332 89.0 4019159.1172600253 2346339.166795031 2955
1333 117.0 4018989.159656995 2342769.012721741 2956
1334 10005.5 4018819.175217156 2339196.994097919 2957
1335 821.5 4018649.164066626 2335623.1114117387 2958
1337 35.0 4018309.062139088 2328469.755822246 2960
1338 15.0 4018138.9716154407 2324890.2839126126 2961
1339 7.0 4017968.854887824 2321308.9499279517 2962
1342 480.0 4017458.348754722 2310553.780596489 2965
1343 18.0 4017288.128485919 2306965.0034018476 2966
1344 199.0 4017117.8826516196 2303374.3666947135 2967
1346 14.0 4016777.314800239 2296187.5168384537 2969
1347 18.0 4016606.993040577 2292591.3047458613 2970
1348 195.0 4016436.646230255 2288993.2352538346 2971
1349 1477.5 4016266.274498546 2285393.308899438 2972
1350 1699.0 4016095.877974949 2281791.5262232637 2973
1351 1858.5 4015925.456789188 2278187.8877694253 2974
1352 879.0 4015755.011071213 2274582.3940855735 2975
1353 246.5 4015584.5409512 2270975.04572291 2976
1354 138.0 4015414.0465595503 2267365.8432361777 2977
1355 1089.5 4015243.5280268905 2263754.787183664 2978
1356 882.0 4015072.985484073 2260141.878127202 2979
1357 859.0 4014902.4190621777 2256527.1166322157 2980
1358 428.0 4014731.8288925067 2252910.503267645 2981
1359 5581.0 4014561.2151065916 2249292.038606043 2982
1360 27.0 4014390.5778361866 2245671.7232235 2983
1361 17.0 4014219.9172132746 2242049.557699705 2984
1362 6.0 4014049.233370062 2238425.542617917 2985
1363 2773.5 4013878.5264389813 2234799.678564979 2986
1364 6417.5 4013707.7965526925 2231171.96613134 2987
1366 398.0 4027445.6152613526 2445366.925094441 2995
1373 46.0 4025605.4510162016 2406567.48560531 3006
1374 166.0 4025437.9886352792 2403029.0191156594 3007
1377 65.5 4024935.4303754396 2392402.3875291944 3010
1378 2436.0 4024767.8543200027 2388856.4344062125 3011
1379 258.5 4024600.250149143 2385308.6107171383 3012
1381 157.0 4024264.9579482786 2378207.353418804 3014
1382 48.0 4024097.270162393 2374653.9207071275 3015
1383 101.5 4023929.55474932 2371098.6192245027 3016
1384 55.0 4023761.811831674 2367541.4494282473 3017
1387 68.0 4023258.4192807777 2356858.734782225 3020
1388 7.0 4023090.567575429 2353294.09637311 3021
1389 49.0 4022922.688981914 2349727.5919883563 3022
1390 556.0 4022754.7836241797 2346159.222105872 3023
1391 491.5 4022586.851626397 2342588.9872070192 3024
1392 44.0 4022418.893112959 2339016.8877766114 3025
1393 39.0 4022250.908208481 2335442.9243029277 3026
1394 71.0 4022082.897037802 2331867.097277687 3027
1395 14.0 4021914.8597259815 2328289.4071960957 3028
1397 5.0 4021578.7071802733 2321128.439862051 3030
1398 5.0 4021410.5921976203 2317545.163617372 3031
1402 25.0 4020737.877143141 2303193.453374422 3035
1407 24.0 4019896.418801161 2285211.992828171 3040
1408 1429.5 4019728.053136352 2281610.1296633766 3041
1409 361.5 4019559.6631046366 2278006.4107416943 3042
1410 800.5 4019391.248834418 2274400.836610879 3043
1411 454.5 4019222.8104543225 2270793.407822239 3044
1412 415.5 4019054.348093197 2267184.1249306244 3045
1413 397.0 4018885.861880115 2263572.9884944307 3046
1414 1968.5 4018717.351944369 2259959.9990755967 3047
1415 551.0 4018548.8184154774 2256345.1572396536 3048
1416 3962.5 4018380.2614231803 2252728.46355565 3049
1417 11.0 4018211.6810974427 2249109.918596246 3050
1418 161.0 4018043.0775684495 2245489.5229376387 3051
1419 75.0 4017874.450966612 2241867.2771596247 3052
1420 612.5 4017705.801422562 2238243.181845572 3053
1421 608.5 4017537.1290671555 2234617.237582431 3054
1423 79.0 4030984.8221915048 2445191.3810000196 3063
1424 216.5 4030819.6983720097 2441673.4569723536 3064
1430 238.0 4029166.854155413 2406391.0586737418 3074
1431 283.5 4029001.4117266866 2402852.512025588 3075
1432 6.0 4028835.941044084 2399312.0930875507 3076
1433 25.5 4028670.4422269864 2395769.8022898394 3077
1435 588.0 4028339.360667934 2388679.60685323 3079
1436 25.0 4028173.7781658396 2385131.703091713 3080
1437 155.5 4028008.1680089706 2381581.929225287 3081
1438 166.0 4027842.5303178066 2378030.2857011463 3082
1439 276.5 4027676.865213046 2374476.772969886 3083
1440 283.0 4027511.172815604 2370921.391485502 3084
1441 603.5 4027345.4532466196 2367364.1417054147 3085
1442 41.0 4027179.706627447 2363805.024090472 3086
1443 80.5 4027013.9330796637 2360244.0391049273 3087
1444 49.0 4026848.132725064 2356681.1872164835 3088
1446 47.0 4026516.452083696 2349549.884618862 3090
1447 591.5 4026350.572041617 2345981.4348622663 3091
1448 101.5 4026184.6656820998 2342411.12010795 3092
1449 32.0 4026018.7331280387 2338838.9408408296 3093
1450 7.5 4025852.7745025475 2335264.8975492874 3094
1451 5.0 4025686.7899289597 2331688.990725148 3095
1452 33.5 4025520.779530829 2328111.220863719 3096
1453 128.0 4025354.743431928 2324531.588463787 3097
1454 6.0 4025188.6817562515 2320950.0940276003 3098
1457 11.0 4024690.3445117963 2310194.4435762907 3101
1458 23.0 4024524.181773347 2306605.506087309 3102
1459 191.0 4024357.994081389 2303014.709125657 3103
1463 12.0 4023692.9962880365 2288632.9370691376 3107
1464 63.0 4023526.6857126383 2285032.8506624955 3108
1465 234.5 4023360.3509389153 2281430.9079751614 3109
1466 99.0 4023193.9920935016 2277827.109551465 3110
1467 583.0 4023027.6093032523 2274221.4559392664 3111
1468 1435.5 4022861.202695243 2270613.947689981 3112
1469 1474.0 4022694.772396769 2267004.585358564 3113
1470 671.0 4022528.3185353465 2263393.3695035144 3114
1471 8728.0 4022361.8412387115 2259780.30068688 3115
1472 962.0 4022195.340634821 2256165.3794742962 3116
1473 159.0 4022028.8168518506 2252548.606434918 3117
1475 639.0 4021695.700262484 2245309.507170381 3119
1476 705.0 4021529.1077135424 2241687.1821014294 3120
1477 5.0 4021362.492500433 2238063.007518129 3121
1478 3457.0 4021195.8547524353 2234436.984007538 3122
1479 4829.5 4021029.1945990482 2230809.11216032 3123
1482 43.0 4034361.041034515 2441499.963748631 3132
1492 6.0 4032728.3773139333 2406216.772700194 3142
1493 9.0 4032564.9548707097 2402678.1468672743 3143
1495 69.5 4032238.026379135 2395595.2788125034 3145
1496 106.5 4032074.520566852 2392051.0374546815 3146
1497 359.5 4031910.9872013107 2388504.92512489 3147
1498 212.0 4031747.426401088 2384956.9422636284 3148
1499 25.0 4031583.8382849745 2381407.089314763 3149
1500 246.0 4031420.22297198 2377855.366725591 3150
1501 90.5 4031256.5805813293 2374301.7749468074 3151
1502 28.0 4031092.9112324645 2370746.3144325092 3152
1503 651.5 4030929.215045045 2367188.9856402176 3153
1504 111.5 4030765.4921389464 2363629.789030884 3154
1505 20.0 4030601.7426342615 2360068.72506886 3155
1506 65.0 4030437.9666513 2356505.7942219535 3156
1507 24.0 4030274.1643105876 2352940.9969613943 3157
1508 98.0 4030110.335732869 2349374.333761857 3158
1509 14.0 4029946.481039104 2345805.8051014543 3159
1512 93.0 4029454.7614743947 2335089.031187996 3162
1513 166.0 4029290.803530393 2331513.045534352 3163
1514 22.0 4029126.820078404 2327935.19686225 3164
1515 302.0 4028962.8112406926 2324355.48567058 3165
1516 145.5 4028798.7771397387 2320773.912461693 3166
1518 49.0 4028470.6336391126 2313605.182019095 3168
1520 13.0 4028142.3905607183 2306429.0096230255 3170
1521 40.0 4027978.231988369 2302838.1339854025 3171
1525 9.0 4027321.353702142 2288456.0474225893 3175
1526 539.0 4027157.07375302 2284855.8824392892 3176
1527 109.5 4026992.769902291 2281253.861195472 3177
1528 2527.5 4026828.4422750436 2277649.98423557 3178
1529 801.0 4026664.0909965863 2274044.252107548 3179
1530 5797.5 4026499.7161924434 2270436.6653629257 3180
1531 273.0 4026335.3179883584 2266827.2245567623 3181
1532 819.5 4026170.896510291 2263215.930247662 3182
1533 355.5 4026006.4518844183 2259602.7829977763 3183
1534 16.0 4025841.9842371373 2255987.783372845 3184
1535 595.0 4025677.4936950603 2252370.93194213 3185
1536 21.0 4025512.9803850185 2248752.229278499 3186
1539 10.0 4025019.305118677 2237885.0196721787 3189
1540 4932.5 4024854.702009438 2234258.9178768713 3190
1542 8.0 4037902.5019188263 2441328.6017718622 3200
1551 6.0 4036451.3937724424 2409581.4590822323 3209
1556 14.0 4035644.2444230244 2391878.5797320767 3214
1557 474.0 4035482.7324517462 2388332.3892582245 3215
1558 640.5 4035321.1933860965 2384784.328269895 3216
1560 23.0 4034998.034441196 2377682.596529109 3218
1561 148.0 4034836.4147972376 2374128.926674842 3219
1563 6.0 4034513.0957561387 2367015.9812695677 3221
1564 61.0 4034351.396595575 2363456.706637232 3222
1565 48.0 4034189.6711664093 2359895.564669902 3223
1568 11.0 4033704.3384566125 2349200.939454149 3226
1569 29.0 4033542.5091434214 2345632.3328602207 3227
1572 18.0 4033056.8676496055 2334915.3252557763 3230
1574 44.0 4032732.9798934944 2327761.3352283724 3232
1575 67.0 4032570.998348986 2324181.546213877 3233
1576 12.0 4032408.991854728 2320599.8952009683 3234
1577 97.0 4032246.9605319034 2317016.382695585 3235
1578 9.0 4032084.9045019085 2313431.009207147 3236
1579 17.0 4031922.823886356 2309843.775248585 3237
1580 55.0 4031760.7188070724 2306254.681336291 3238
1581 24.0 4031598.589386099 2302663.7279901938 3239
1582 23.0 4031436.435745692 2299070.915733702 3240
1586 29.0 4030787.581442361 2284681.088194981 3244
1587 190.0 4030625.3085461427 2281078.9893607153 3245
1588 3462.0 4030463.0121685374 2277475.034830395 3246
1589 2512.5 4030300.6924333046 2273869.225152088 3247
1590 379.5 4030138.3494644193 2270261.560877416 3248
1591 2245.5 4029975.9833860714 2266652.042561541 3249
1592 6801.0 4029813.594322665 2263040.6707631717 3250
1593 860.5 4029651.1823988194 2259427.446044562 3251
1594 30.0 4029488.74773937 2255812.3689715564 3252
1595 9.0 4029326.290469365 2252195.4401135165 3253
1596 47.5 4029163.8107140698 2248576.6600434184 3254
1597 7.0 4029001.308598963 2244956.0293377754 3255
1599 49.0 4028676.237792308 2237709.2183438675 3257
1600 1227.5 4028513.669352793 2234083.039226553 3258
1601 45.0 4041444.07956271 2441159.3710789154 3268
1602 89.0 4041284.9756222777 2437639.335136055 3269
1606 153.5 4040648.2774511655 2423540.4317484996 3273
1607 314.0 4040489.032872144 2420011.0180073404 3274
1608 36.0 4040329.7605058034 2416479.7299240814 3275
1615 112.0 4039214.085495546 2391708.266934853 3282
1616 788.5 4039054.5949508655 2388161.9992898074 3283
1617 801.5 4038895.077652085 2384613.861147071 3284
1618 13.0 4038735.533715062 2381063.852950709 3285
1620 38.5 4038416.366390777 2373958.2281904854 3287
1621 70.0 4038256.743236287 2370402.612531813 3288
1626 86.0 4037458.237214842 2352596.5198643836 3293
1628 17.0 4037138.65488136 2345461.0181749007 3295
1630 49.0 4036818.971148685 2338318.0567163536 3297
1631 39.0 4036659.0915537737 2334743.7797889006 3298
1632 88.5 4036499.186964834 2331167.6393843507 3299
1633 44.0 4036339.2575008986 2327589.6359983156 3300
1634 151.0 4036179.3032812104 2324009.770129887 3301
1637 54.0 4035699.2932832437 2313259.002673186 3304
1638 44.5 4035539.2412372176 2309671.691935577 3305
1639 15.0 4035379.1650348343 2306082.521263212 3306
1640 123.0 4035219.0647966093 2302491.4911761153 3307
1641 32.0 4035058.94064327 2298898.6021978 3308
1644 132.0 4034578.4259030162 2288108.787203341 3311
1645 848.5 4034418.207300732 2284508.46796555 3312
1646 142.0 4034257.9653901495 2280906.29250685 3313
1647 19135.5 4034097.70029327 2277302.2613718766 3314
1648 10021.0 4033937.412132305 2273696.3751088004 3315
1649 1495.5 4033777.1010296787 2270088.6342693437 3316
1650 5901.5 4033616.767108028 2266479.0394087723 3317
1651 2345.5 4033456.410490201 2262867.591085894 3318
1652 235.0 4033296.0312992586 2259254.289863067 3319
1653 44.0 4033135.629658475 2255639.1363062356 3320
1654 1239.5 4032975.205691335 2252022.130984867 3321
1655 241.5 4032814.7595215365 2248403.2744720355 3322
1656 34.0 4032654.29127299 2244782.567344359 3323
1657 696.5 4032493.8010698175 2241160.01018205 3324
1658 887.5 4032333.2890363536 2237535.603568895 3325
1662 53.5 4044828.6851062225 2437472.1593430927 3337
1663 679.5 4044671.569715046 2433950.1706349906 3338
1666 328.5 4044200.0566965705 2423372.950427762 3341
1667 640.0 4044042.830448399 2419843.460343443 3342
1668 35.0 4043885.5767662255 2416312.095932729 3343
1669 22.0 4043728.2957625655 2412778.857609386 3344
1670 6.0 4043570.9875501418 2409243.745790546 3345
1674 1020.5 4042941.4848745633 2395084.5720206285 3349
1675 4634.0 4042784.042316459 2391540.099099149 3350
1676 1987.5 4042626.5732303057 2387993.7552557606 3351
1677 139.0 4042469.0777302845 2384445.540931254 3352
1680 72.5 4041996.433891965 2373789.679529778 3355
1681 99.0 4041838.8338824664 2370233.987756606 3356
1682 6.0 4041681.2080331394 2366676.4277572725 3357
1689 9.0 4040577.1132954555 2341721.236605781 3364
1690 130.0 4040419.284900681 2338148.747690125 3365
1692 16.0 4040103.553848248 2330998.1784971952 3367
1694 1179.0 4039787.7245617807 2323840.1574543677 3369
1695 10.0 4039629.7733752485 2320258.3537393725 3370
1696 43.0 4039471.797983983 2316674.6885690135 3371
1697 137.0 4039313.7985063447 2313089.162452908 3372
1698 934.5 4039155.7750609047 2309501.775904186 3373
1699 16.0 4038997.727766441 2305912.5294394414 3374
1700 35.0 4038839.6567419437 2302321.423578802 3375
1701 27.0 4038681.5621066107 2298728.4588458766 3376
1702 181.0 4038523.443979849 2295133.635767782 3377
1705 23.0 4038048.9498482123 2284338.021786526 3380
1706 1673.5 4037890.738954002 2280735.770669385 3381
1707 1845.0 4037732.5051685427 2277131.6638955036 3382
1708 8112.5 4037574.2486124984 2273525.7020131536 3383
1709 1346.5 4037415.969406743 2269917.8855741573 3384
1710 1003.5 4037257.6676723603 2266308.215133881 3385
1711 8.0 4037099.343530643 2262696.6912512337 3386
1712 5.0 4036940.9971030923 2259083.314488674 3387
1713 136.5 4036782.6285114223 2255468.085412247 3388
1714 139.0 4036624.237877553 2251851.0045915195 3389
1715 1077.5 4036465.825323616 2248232.072599669 3390
1716 9066.5 4036307.3909719526 2244611.290013413 3391
1717 155.0 4036148.9349451126 2240988.6574130664 3392
1718 7435.0 4035990.457365856 2237364.1753825154 3393
1723 343.0 4048217.4100014004 2433785.0517442897 3406
1724 359.5 4048062.2840224863 2430261.1116737816 3407
1727 383.5 4047596.7420515437 2419678.039886685 3410
1728 1547.0 4047441.5070853652 2416146.6001229845 3411
1729 1006.0 4047286.2451495356 2412613.2864622553 3412
1730 220.0 4047130.956355333 2409078.099321725 3413
1731 51.5 4046975.64081424 2405541.0391219836 3414
1733 324.0 4046664.9299383424 2398461.3012440572 3416
1734 221.5 4046509.5348275313 2394918.62442391 3417
1735 406.5 4046354.1134178187 2391374.076260649 3418
1736 26.5 4046198.6658217153 2387827.6571917464 3419
1737 250.0 4046043.192151939 2384279.3676580903 3420
1738 150.5 4045887.6925214124 2380729.20810394 3421
1740 61.0 4045576.6158308326 2373623.2807283066 3423
1741 402.5 4045421.0389976557 2370067.513812399 3424
1744 134.5 4044954.155912164 2359389.0056575555 3427
1748 5.0 4044331.2933653314 2345124.8616150664 3431
1749 8.0 4044175.515678423 2341554.1621341985 3432
1750 197.0 4044019.713401919 2337981.5982308844 3433
1751 8.0 4043863.8866514247 2334407.1703940053 3434
1752 5.0 4043708.0355427484 2330830.8791158833 3435
1753 17.0 4043552.160191907 2327252.7248923285 3436
1755 61.0 4043240.337228829 2320090.8296095263 3438
1756 127.0 4043084.389849657 2316507.0895592645 3439
1757 37.0 4042928.418694452 2312921.4885815587 3440
1758 163.0 4042772.423880262 2309334.0271896343 3441
1759 36.0 4042616.4055243433 2305744.705900186 3442
1760 91.0 4042460.3637441588 2302153.5252334373 3443
1761 31.0 4042304.2986573773 2298560.485713097 3444
1762 34.0 4042148.2103818743 2294965.58786638 3445
1764 62.0 4041835.964737242 2287770.219320312 3447
1765 1691.5 4041679.8076048982 2284169.7496929904 3448
1766 1679.0 4041523.6277574035 2280567.42388338 3449
1767 190.0 4041367.4253136683 2276963.242436316 3450
1768 410.5 4041211.2003928083 2273357.2059001666 3451
1769 9003.5 4041054.953114147 2269749.314826855 3452
1770 263.5 4040898.6835972145 2266139.569771846 3453
1771 74.5 4040742.3919617482 2262527.9712941484 3454
1772 19.0 4040586.0783276907 2258914.519956319 3455
1773 2200.0 4040429.742815194 2255299.2163245035 3456
1774 818.0 4040273.385544615 2251682.0609683692 3457
1775 1300.5 4040117.0066365185 2248063.0544611923 3458
1776 3163.5 4039960.6062116753 2244442.19737979 3459
1777 3248.5 4039804.184391064 2240819.490304576 3460
1780 6.0 4052222.5252651917 2444182.852632478 3471
1781 102.5 4052069.498429629 2440664.4670648156 3472
1783 55.0 4051763.3627239345 2433622.0661963252 3474
1784 1672.5 4051610.2540708305 2430098.0516866157 3475
1785 1156.0 4051457.118362578 2426572.1616595755 3476
1786 2019.0 4051303.9557081964 2423044.3965190984 3477
1787 364.0 4051150.7662169095 2419514.7566724434 3478
1789 511.5 4050844.307161524 2412449.854506341 3480
1790 305.0 4050691.037816885 2408914.5930181677 3481
1791 622.5 4050537.7420742605 2405377.4584863726 3482
1792 922.5 4050384.4200438866 2401838.4513349975 3483
1793 428.0 4050231.0718362047 2398297.5719914753 3484
1796 73.0 4049770.871256755 2387663.7051329715 3487
1797 11.0 4049617.419448303 2384115.341362766 3488
1800 6.0 4049156.910737421 2373459.0318211988 3491
1801 246.0 4049003.357111494 2369903.1907343026 3492
1802 282.0 4048849.7783113625 2366345.481454717 3493
1804 30.0 4048542.545638583 2359224.460166637 3495
1805 171.0 4048388.89199149 2355661.14909128 3496
1806 24.0 4048235.2136213053 2352095.9716895316 3497
1808 407.5 4047927.7831650083 2344960.0198109536 3499
1809 290.0 4047774.0313060815 2341389.2462947867 3500
1811 10.0 4047466.454896159 2334242.1065362664 3502
1812 22.5 4047312.63057357 2330665.7412753096 3503
1814 66.0 4047004.91026568 2323507.4224695168 3505
1816 42.0 4046697.0951732798 2316341.655965111 3507
1817 48.0 4046543.152370816 2312755.9810939324 3508
1819 86.0 4046235.1968310038 2305579.0506801996 3510
1820 183.0 4046081.184325323 2301987.7961747567 3511
1821 36.0 4045927.1488172445 2298394.682834174 3512
1822 68.5 4045773.0904231127 2294799.7111857664 3513
1824 76.0 4045464.9054430844 2287604.195092356 3515
1825 79.0 4045310.7790908962 2284003.651719577 3516
1826 167.5 4045156.6303200712 2280401.2521834495 3517
1828 105.0 4044848.2659921716 2273190.8868044107 3519
1829 1058.5 4044694.050670438 2269582.9220619868 3520
1830 567.5 4044539.81340075 2265973.1033571963 3521
1831 55.0 4044385.554301288 2262361.431249147 3522
1832 23.0 4044231.2734904373 2258747.9063004907 3523
1833 64.5 4044076.971086787 2255132.529077475 3524
1834 2689.0 4043922.6472091307 2251515.3001498636 3525
1835 2400.5 4043613.935507996 2244275.2894778936 3527
1836 1851.5 4043459.547923125 2240652.508890964 3528
1839 198.5 4055611.528489688 2440503.7618666654 3540
1840 56.0 4055460.4909107606 2436983.4260966163 3541
1843 10107.0 4055007.2171297246 2426411.162576212 3544
1844 1012.0 4054856.0725459107 2422883.324001508 3545
1850 2356.0 4053948.6527020605 2401676.9385305867 3551
1851 523.0 4053797.3250171226 2398135.985859884 3552
1852 86.0 4053645.9716100236 2394593.161443492 3553
1854 40.0 4053343.1880670963 2387501.899114189 3555
1859 2905.5 4052585.78675363 2369741.0185569725 3560
1860 223.5 4052434.231524028 2366183.2360945353 3561
1861 16.0 4052282.6515639694 2362623.5859173527 3562
1863 98.0 4051979.4178974535 2355498.684281948 3564
1864 131.5 4051827.764413983 2351933.433763931 3565
1865 226.5 4051676.086646032 2348366.3174115666 3566
1866 37.5 4051524.3847055957 2344797.3357035555 3567
1870 113.0 4050917.337465957 2330502.7650099173 3571
1871 168.0 4050765.5163500714 2326924.4638250936 3572
1872 414.0 4050613.671737899 2323344.300229444 3573
1873 54.5 4050461.8037428437 2319762.274725909 3574
1875 68.0 4050157.9980587014 2312592.6400243742 3576
1876 19.5 4050006.0605974277 2309005.031849703 3577
1877 197.0 4049854.100208896 2305415.563813787 3578
1878 524.0 4049702.117007517 2301824.2364370436 3579
1879 128.5 4049550.1111079003 2298231.050243374 3580
1880 157.5 4049398.0826248587 2294636.005760187 3581
1882 1369.5 4049093.958368756 2287440.344052527 3583
